Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,0,0,999995,5,0,2723900
1,1,0,999994,6,0,1982000
2,3,1,999991,8,1,1931200
3,1,0,999990,9,1,1941100
4,1,0,999989,10,1,1686600
5,2,0,999987,12,1,1741400
6,3,2,999984,13,3,1765900
7,2,0,999982,15,3,1701800
8,1,0,999981,16,3,1775400
9,7,0,999974,23,3,1707200
10,4,4,999970,23,7,1740800
11,3,0,999967,26,7,1705800
12,3,2,999964,27,9,1674800
13,3,3,999961,27,12,1744500
14,5,1,999956,31,13,1672900
15,3,3,999953,31,16,1637700
16,8,2,999945,37,18,1802600
17,9,3,999936,43,21,1942700
18,4,0,999932,47,21,1761900
19,7,1,999925,53,22,1822500
20,4,4,999921,53,26,1754900
21,6,3,999915,56,29,1671000
22,7,4,999908,59,33,1797200
23,7,3,999901,63,36,1747700
24,5,6,999896,62,42,1719100
25,9,2,999887,69,44,1741900
26,6,3,999881,72,47,1780300
27,6,3,999875,75,50,1686800
28,10,1,999865,84,51,1672600
29,4,6,999861,82,57,1716800
30,11,2,999850,91,59,1769100
31,10,4,999840,97,63,2055700
32,9,4,999831,102,67,1813600
33,8,1,999823,109,68,1776500
34,13,5,999810,117,73,1671800
35,12,4,999798,125,77,1653300
36,10,11,999788,124,88,1775400
37,11,9,999777,126,97,1676400
38,14,8,999763,132,105,1956500
39,9,10,999754,131,115,1723100
40,11,5,999743,137,120,1734300
41,16,9,999727,144,129,1692300
42,20,9,999707,155,138,1701400
43,13,9,999694,159,147,1697100
44,18,6,999676,171,153,1761300
45,12,7,999664,176,160,1615600
46,12,6,999652,182,166,1755700
47,12,11,999640,183,177,1669000
48,11,11,999629,183,188,1764300
49,14,7,999615,190,195,1759300
50,15,11,999600,194,206,1682600
51,20,15,999580,199,221,1771700
52,23,10,999557,212,231,1774700
53,15,8,999542,219,239,1775300
54,15,10,999527,224,249,1652500
55,19,18,999508,225,267,1763500
56,22,13,999486,234,280,1647100
57,18,15,999468,237,295,1759600
58,10,8,999458,239,303,1761800
59,15,14,999443,240,317,1680300
60,12,8,999431,244,325,1745900
