Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,1,0,999994,6,0,2394700
1,2,0,999992,8,0,1981500
2,1,1,999991,8,1,2093600
3,2,0,999989,10,1,1916300
4,0,1,999989,9,2,1768200
5,3,0,999986,12,2,1793800
6,4,0,999982,16,2,1727200
7,5,0,999977,21,2,1745000
8,5,0,999972,26,2,1690400
9,2,1,999970,27,3,1984400
10,1,2,999969,26,5,1737900
11,10,1,999959,35,6,1672000
12,3,2,999956,36,8,1744100
13,3,2,999953,37,10,1726200
14,4,0,999949,41,10,2036700
15,8,1,999941,48,11,1692600
16,10,2,999931,56,13,1740700
17,10,2,999921,64,15,1691200
18,10,1,999911,73,16,1745100
19,11,3,999900,81,19,1964400
20,9,5,999891,85,24,1748300
21,10,7,999881,88,31,1725300
22,8,6,999873,90,37,1703700
23,15,4,999858,101,41,1905900
24,7,4,999851,104,45,1785900
25,16,6,999835,114,51,1690500
26,11,5,999824,120,56,1993600
27,14,9,999810,125,65,1760000
28,16,13,999794,128,78,1693700
29,10,6,999784,132,84,1975200
30,16,11,999768,137,95,1889900
31,15,8,999753,144,103,1802800
32,13,7,999740,150,110,1805200
33,11,4,999729,157,114,1795400
34,13,9,999716,161,123,1682600
35,13,4,999703,170,127,1695600
36,21,11,999682,180,138,1633800
37,15,6,999667,189,144,1724200
38,21,4,999646,206,148,1718900
39,17,10,999629,213,158,1755100
40,30,22,999599,221,180,1707900
41,19,16,999580,224,196,1747800
42,16,17,999564,223,213,1629600
43,16,10,999548,229,223,1729000
44,19,9,999529,239,232,2087400
45,14,11,999515,242,243,1713000
46,19,14,999496,247,257,1622300
47,28,21,999468,254,278,1734300
48,19,12,999449,261,290,1627600
49,25,10,999424,276,300,1623300
50,36,13,999388,299,313,1666800
51,30,18,999358,311,331,1635600
52,27,16,999331,322,347,1629500
53,27,13,999304,336,360,1726300
54,37,21,999267,352,381,1773400
55,24,16,999243,360,397,1740600
56,19,16,999224,363,413,1669900
57,24,11,999200,376,424,1626400
58,28,10,999172,394,434,1730500
59,29,27,999143,396,461,1619200
60,45,14,999098,427,475,1726800
61,53,27,999045,453,502,1733400
62,41,28,999004,466,530,1742600
63,38,20,998966,484,550,1759900
64,39,20,998927,503,570,1808800
65,39,16,998888,526,586,1626200
66,39,24,998849,541,610,1712200
67,31,33,998818,539,643,1726200
68,26,25,998792,540,668,1729200
69,40,34,998752,546,702,1784000
70,34,31,998718,549,733,1736900
71,38,25,998680,562,758,1746100
72,42,19,998638,585,777,1723800
73,35,28,998603,592,805,1728100
