Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,8999993,7,0,51549800
1,5,1,8999988,11,1,54881500
2,3,2,8999985,12,3,17830000
3,4,0,8999981,16,3,16622000
4,1,1,8999980,16,4,15475500
5,2,0,8999978,18,4,15553200
6,6,0,8999972,24,4,15414200
7,2,0,8999970,26,4,15019600
8,5,0,8999965,31,4,15524300
9,10,3,8999955,38,7,18370300
10,6,1,8999949,43,8,18737800
11,8,2,8999941,49,10,18408600
12,0,1,8999941,48,11,18384900
13,10,0,8999931,58,11,18492700
14,8,0,8999923,66,11,18841900
15,5,3,8999918,68,14,18933100
16,9,8,8999909,69,22,19255200
17,9,4,8999900,74,26,18873600
18,6,3,8999894,77,29,18664000
19,9,5,8999885,81,34,18922100
20,8,3,8999877,86,37,19753800
21,11,6,8999866,91,43,18931600
22,10,4,8999856,97,47,18893300
23,13,6,8999843,104,53,18969300
24,12,6,8999831,110,59,19489800
25,12,7,8999819,115,66,18749000
26,14,9,8999805,120,75,18956900
27,12,9,8999793,123,84,18486800
28,10,7,8999783,126,91,18377000
29,6,11,8999777,121,102,18265300
30,11,11,8999766,121,113,18301600
31,8,3,8999758,126,116,18851400
32,8,7,8999750,127,123,18800900
33,12,8,8999738,131,131,18552800
34,10,10,8999728,131,141,18353000
35,10,4,8999718,137,145,18343500
36,13,9,8999705,141,154,18191000
37,16,8,8999689,149,162,18978000
38,12,10,8999677,151,172,18721200
39,23,11,8999654,163,183,18352900
40,18,13,8999636,168,196,19008000
41,25,5,8999611,188,201,18474300
42,31,10,8999580,209,211,18537900
43,13,14,8999567,208,225,18476200
44,20,10,8999547,218,235,18408300
45,22,12,8999525,228,247,18292700
46,24,11,8999501,241,258,18938700
47,28,11,8999473,258,269,18399400
48,25,19,8999448,264,288,18388900
49,24,11,8999424,277,299,18960200
50,22,15,8999402,284,314,18331100
51,25,8,8999377,301,322,18461900
52,32,10,8999345,323,332,18423100
53,20,13,8999325,330,345,18397600
54,34,17,8999291,347,362,18457500
55,32,25,8999259,354,387,18759000
56,28,21,8999231,361,408,19809000
57,34,22,8999197,373,430,18651100
58,38,13,8999159,398,443,18584100
59,25,18,8999134,405,461,17984100
60,36,18,8999098,423,479,18192500
61,31,18,8999067,436,497,18349600
62,25,20,8999042,441,517,18521800
63,43,27,8998999,457,544,18510000
64,39,26,8998960,470,570,18429600
65,37,29,8998923,478,599,18325100
66,39,19,8998884,498,618,18238500
67,48,19,8998836,527,637,18298800
68,49,17,8998787,559,654,18320800
69,43,27,8998744,575,681,18281400
70,60,26,8998684,609,707,18833700
71,47,34,8998637,622,741,18344100
72,48,33,8998589,637,774,18355200
73,43,33,8998546,647,807,18319700
74,54,28,8998492,673,835,18356300
75,43,34,8998449,682,869,18342100
76,52,37,8998397,697,906,18311900
77,49,32,8998348,714,938,18444300
78,60,32,8998288,742,970,18456900
79,63,44,8998225,761,1014,18286500
80,60,37,8998165,784,1051,18411600
81,66,43,8998099,807,1094,18944600
82,50,46,8998049,811,1140,18646400
83,45,31,8998004,825,1171,18667300
84,52,44,8997952,833,1215,18944000
