1;0
1;2
1;3
2;4
5;2
1;6
7;6
8;1
3;8
9;6
10;6
11;1
2;12
12;8
13;2
1;14
14;2
15;2
0;16
17;1
2;17
2;18
2;19
1;20
20;4
18;20
1;21
10;21
22;1
17;22
23;11
0;24
24;2
1;25
26;9
27;17
15;28
29;14
20;30
8;31
10;31
11;32
0;33
1;33
10;34
35;2
20;36
1;37
37;11
37;22
38;0
37;38
39;2
17;40
40;38
1;41
2;41
14;42
42;17
5;43
38;43
35;44
45;1
46;2
33;46
46;37
43;46
14;47
46;47
48;1
49;6
50;1
51;6
51;8
12;52
42;52
52;44
53;14
2;54
55;44
38;56
57;0
9;58
58;20
29;58
58;47
1;59
2;60
60;41
61;2
1;62
2;63
64;38
44;64
65;6
5;66
67;10
67;17
29;67
21;68
47;68
69;1
70;24
60;71
72;1
2;72
73;4
12;74
20;74
44;74
43;75
76;8
76;18
76;57
77;1
26;78
78;47
5;79
79;11
79;72
6;80
37;81
82;1
2;82
22;82
2;83
84;46
84;79
85;53
86;1
6;86
27;87
88;33
88;66
18;89
90;1
91;1
47;91
35;92
79;92
85;92
93;15
94;79
95;1
1;96
64;96
97;2
11;97
85;97
98;12
99;1
99;71
2;100
101;9
2;102
102;64
68;103
103;70
104;64
2;105
106;4
67;107
75;107
97;107
88;108
2;109
109;98
110;38
111;51
73;112
113;0
114;17
114;72
115;43
48;116
117;2
102;117
118;2
2;119
120;20
75;121
122;2
17;123
123;57
2;124
124;68
124;82
97;125
126;43
127;6
127;20
127;40
1;128
129;7
112;130
131;1
4;131
132;1
73;133
134;24
28;134
74;134
11;135
135;108
132;136
137;14
29;138
98;139
128;140
2;141
18;141
142;2
12;142
142;35
38;142
98;142
1;143
143;43
143;64
9;144
76;145
9;146
88;146
5;147
21;148
148;108
149;68
98;150
151;6
151;51
152;5
152;122
153;47
57;153
7;154
154;24
40;154
2;155
156;2
44;157
158;2
72;158
158;79
159;1
2;159
18;160
160;38
161;108
64;162
128;162
163;122
82;164
165;64
124;165
166;2
22;166
166;55
167;2
168;49
169;21
170;20
171;20
171;43
172;131
26;173
82;173
174;2
174;159
37;175
68;176
64;177
117;177
11;178
12;178
64;179
180;0
180;73
2;181
2;182
182;146
2;183
183;103
128;184
185;44
79;186
187;76
188;138
46;189
189;64
17;190
47;191
139;192
177;192
193;21
193;133
194;37
64;194
195;2
196;24
37;197
44;197
197;143
28;198
149;198
199;64
69;200
201;12
67;202
203;2
69;203
204;79
146;204
183;204
205;2
19;205
2;206
206;37
38;206
207;2
3;207
43;207
162;207
208;47
208;128
2;209
82;210
211;184
211;203
9;212
212;44
212;98
212;176
213;46
214;52
214;197
215;40
216;140
183;216
217;72
37;218
2;219
219;205
220;86
216;221
22;222
12;223
223;193
1;224
45;225
21;226
57;226
130;226
143;226
1;227
228;179
229;17
79;229
12;230
2;231
232;1
2;232
232;6
18;232
232;233
14;234
93;234
112;234
2;235
236;17
214;236
132;237
238;20
5;239
44;240
5;241
14;242
243;2
244;1
245;1
1;246
246;3
79;246
246;131
246;171
247;74
180;247
212;247
226;247
248;83
2;249
250;58
251;72
252;1
252;72
253;14
67;254
255;232
256;20
257;77
257;120
257;128
258;9
2;259
68;259
260;74
261;141
262;1
263;6
72;264
2;265
124;265
111;266
51;267
1;268
268;184
174;269
82;270
270;179
270;271
51;272
64;272
212;272
273;234
274;6
274;229
24;275
276;118
277;53
84;278
278;97
279;38
280;180
22;281
247;281
282;180
216;283
20;284
284;146
284;177
284;232
67;285
68;286
287;98
69;288
289;97
290;49
53;290
166;290
74;291
292;6
11;292
293;58
294;2
295;244
2;296
296;104
297;51
298;169
299;290
300;6
31;301
302;1
14;302
302;187
247;302
303;78
75;304
305;6
305;195
6;306
226;307
14;308
18;309
90;309
208;309
310;18
310;216
64;311
311;79
165;312
179;312
312;244
313;2
314;5
20;314
315;1
90;316
317;188
318;92
319;117
247;320
3;321
142;321
317;321
322;47
323;276
324;97
325;1
326;47
326;227
327;43
82;328
72;329
175;330
8;331
331;9
332;70
333;3
46;333
179;334
335;182
336;74
337;128
338;68
339;1
47;339
340;17
72;340
142;340
341;67
342;6
1;343
343;12
2;344
74;345
345;112
181;345
346;4
21;346
1;347
347;17
348;1
2;348
349;1
349;312
350;67
350;259
21;351
351;47
351;56
246;352
108;353
354;37
87;355
356;69
357;51
357;205
358;131
2;359
212;359
127;360
57;361
136;361
335;362
363;333
364;305
365;81
321;366
367;128
368;22
195;368
368;321
349;368
89;369
370;37
47;371
26;372
372;81
244;373
374;12
76;374
141;374
374;265
316;374
75;375
376;1
376;12
67;376
180;376
114;377
292;378
379;24
380;376
109;381
79;382
47;383
219;383
384;1
385;43
386;165
272;387
388;9
44;389
128;389
390;28
372;391
392;80
307;393
203;394
97;395
328;395
69;396
397;2
68;398
302;399
400;11
400;124
37;401
190;402
402;311
403;26
3;404
404;44
368;405
112;406
326;407
1;408
408;98
7;409
183;410
410;274
151;411
6;412
26;412
365;412
1;413
414;49
156;415
416;281
416;304
416;321
346;417
418;131
419;6
11;419
420;79
420;333
53;421
422;35
423;11
424;335
425;326
426;68
245;427
428;75
428;213
12;429
150;429
1;430
80;430
430;174
431;162
2;432
67;432
433;49
79;434
435;127
2;436
437;1
2;437
188;438
79;439
440;205
364;440
348;441
442;1
97;442
443;43
5;444
1;445
445;362
46;446
2;447
51;447
87;448
449;1
450;223
21;451
2;452
17;453
453;143
453;450
64;454
73;454
160;454
454;368
5;455
347;455
456;1
6;457
458;72
79;458
127;459
459;305
459;311
460;31
460;234
2;461
44;462
180;462
462;225
463;2
463;125
463;349
464;1
142;464
0;465
447;466
57;467
467;231
2;468
104;468
145;469
142;470
454;470
243;471
2;472
132;472
473;2
40;473
474;37
475;44
221;476
476;437
477;210
477;354
478;6
10;478
207;479
6;480
9;480
22;480
146;481
127;482
164;482
234;482
183;483
484;2
484;272
485;64
485;182
486;97
136;486
487;124
488;66
489;406
490;20
268;490
35;491
492;195
493;99
493;128
313;493
376;493
494;272
79;495
302;495
495;368
4;496
496;37
497;48
497;128
97;498
499;143
499;183
44;500
500;212
500;266
333;501
501;459
97;502
124;503
45;504
504;468
79;505
505;419
3;506
9;506
506;142
507;493
508;12
508;18
508;70
509;35
510;317
511;370
512;33
513;419
388;514
515;349
516;38
516;131
517;6
311;517
105;518
47;519
520;154
520;171
520;323
116;521
192;521
521;361
394;522
523;64
243;524
525;1
37;526
526;374
527;127
211;527
527;411
23;528
528;461
468;528
529;19
529;232
530;56
97;530
531;210
532;151
459;532
506;532
533;72
533;94
534;67
82;534
19;535
37;535
528;536
537;4
537;108
538;97
539;193
540;331
11;541
541;211
542;282
501;542
112;543
22;544
183;545
44;546
180;547
143;548
506;549
55;550
551;1
552;67
553;102
247;553
553;548
554;159
554;247
444;554
22;555
17;556
72;557
11;558
559;97
560;236
561;2
562;449
1;563
563;8
564;2
35;565
566;64
2;567
348;568
569;82
180;569
272;569
407;570
558;571
572;2
17;572
573;570
12;574
574;146
12;575
17;575
575;74
575;402
569;575
576;10
290;576
17;577
577;35
46;578
578;82
579;2
390;579
580;247
581;362
448;581
582;164
583;58
433;584
79;585
122;585
585;287
64;586
82;586
587;102
588;2
589;57
97;589
6;590
590;102
228;591
591;554
169;592
265;592
593;97
378;594
595;234
595;506
596;69
56;597
598;1
93;599
599;390
600;270
600;314
601;11
44;602
476;603
195;604
605;391
606;140
607;205
607;324
345;607
608;143
11;609
365;609
610;47
610;99
610;213
533;610
310;611
55;612
8;613
613;376
614;149
214;614
614;374
44;615
616;312
617;98
24;618
2;619
619;348
447;619
2;620
621;345
621;484
621;501
326;622
622;518
1;623
623;42
624;280
590;624
614;624
625;31
6;626
205;627
628;64
629;200
496;630
631;454
365;632
633;62
634;2
635;114
636;398
637;5
84;638
639;232
142;640
579;640
179;641
641;363
641;368
642;1
442;642
643;406
644;2
463;644
318;645
645;564
646;80
47;647
51;648
648;87
649;554
650;394
351;651
545;651
652;0
652;500
19;653
654;496
655;211
655;447
580;655
656;590
657;142
657;226
657;459
492;657
508;657
658;0
659;183
660;6
19;660
339;660
5;661
72;661
662;148
663;73
663;642
664;2
92;665
112;665
449;665
46;666
1;667
