0;972
0;1029
0;1584
0;1645
0;2957
0;6167
0;9766
0;11341
0;11418
0;14281
0;16372
0;17020
0;21184
0;24661
1;1118
1;1576
1;5263
1;6972
1;7131
1;10214
1;11740
1;13197
1;14430
1;15752
1;15929
1;16279
1;16713
1;17919
1;18239
1;18715
1;19050
1;23411
2;1151
2;1687
2;3935
2;6432
2;13289
2;14269
2;15513
2;16105
2;18646
2;21627
2;22349
2;22808
2;24354
3;352
3;1340
3;1828
3;3927
3;4455
3;6247
3;7049
3;11904
3;14486
3;15037
3;21858
3;22221
3;22589
3;23511
4;172
4;509
4;4052
4;4187
4;5506
4;6275
4;7156
4;7369
4;9788
4;13970
4;14718
4;15417
4;21159
5;622
5;1783
5;4017
5;5380
5;8345
5;9583
5;11094
5;12683
5;13193
5;14813
5;16401
5;20317
5;20526
5;21822
5;22768
5;24668
6;1368
6;1701
6;3696
6;5138
6;6197
6;8177
6;11101
6;20307
6;20795
6;21347
7;298
7;453
7;462
7;4026
7;4481
7;4883
7;5319
7;6451
7;8049
7;8500
7;10032
7;10620
7;11154
7;11185
7;12202
7;13234
7;14263
7;16650
7;17141
7;17150
7;17848
7;18284
7;20260
8;864
8;5800
8;7901
8;12592
8;12815
8;13168
8;13954
8;14279
8;14791
8;16909
8;17641
9;854
9;2238
9;3497
9;3912
9;4119
9;4302
9;5935
9;7688
9;8040
9;9040
9;14592
9;18972
9;20642
9;21117
9;23880
10;156
10;6747
10;7493
10;11496
10;12723
10;17275
10;17309
10;19009
10;19135
10;19391
10;20942
10;20980
10;22407
11;1951
11;2446
11;3413
11;4557
11;7401
11;11711
11;12779
11;12931
11;14601
11;15638
11;16189
11;19041
11;20264
12;2503
12;2571
12;5647
12;10243
12;11781
12;16273
12;19124
13;1459
13;5333
13;10257
13;15005
13;20578
13;21050
13;21905
13;22632
14;3523
14;4399
14;7223
14;9291
14;10257
14;10843
14;11579
14;15112
14;16878
14;17008
14;18689
14;19960
14;22643
15;1191
15;1378
15;2706
15;6793
15;8699
15;9787
15;11131
15;12322
15;12421
15;15405
15;17249
15;17413
15;17569
15;18493
15;19287
15;20689
15;20750
15;21696
15;21721
15;22836
15;24703
16;2660
16;5283
16;8910
16;9521
16;12300
16;12905
16;14211
16;15491
16;16269
16;17304
16;22419
16;24545
17;149
17;1505
17;5791
17;9872
17;12659
17;14667
17;17993
17;19701
17;20366
17;20932
17;23566
17;23842
17;24456
18;2587
18;3136
18;4091
18;7352
18;10222
18;10456
18;11382
18;11539
18;13922
18;17244
18;19110
18;19522
18;19661
18;20047
18;24883
19;617
19;1440
19;4101
19;6128
19;7535
19;10877
19;12386
19;14401
19;14656
19;15281
19;17129
19;17851
19;17963
19;20157
20;156
20;363
20;636
20;1474
20;3390
20;3393
20;4005
20;8000
20;12007
20;15275
20;20594
20;23743
20;24053
21;4305
21;7437
21;10053
21;10331
21;16710
21;17961
21;18451
21;19057
21;19364
21;20016
21;23035
21;23755
22;1535
22;2405
22;4677
22;5682
22;8432
22;11321
22;14431
22;15429
22;18693
22;18844
22;23020
22;24258
22;24939
23;335
23;2485
23;4153
23;7406
23;8359
23;11404
23;15626
23;16367
23;18466
23;20191
23;21649
23;21851
23;23670
24;339
24;10293
24;12252
24;16433
24;23016
25;1111
25;8904
25;12641
25;15797
25;18239
25;18769
25;22362
25;22563
26;65
26;887
26;10635
26;11032
26;13519
26;15869
26;18328
26;19434
26;20049
26;24320
27;2904
27;6922
27;7429
27;7704
27;13109
27;16041
27;17753
27;17851
27;20839
27;20911
27;22675
27;22955
27;24249
27;24394
27;24936
28;270
28;363
28;1664
28;1732
28;2278
28;6421
28;8261
28;8793
28;9258
28;9827
28;10104
28;11633
28;14388
28;19000
28;19289
28;19555
28;21169
28;22595
28;23116
28;24078
29;6072
29;10105
29;11960
29;12317
29;15041
29;15255
29;17361
29;17932
29;18751
29;19085
29;23160
30;1533
30;4017
30;4266
30;5401
30;9155
30;9506
30;12503
30;12759
30;21103
30;24467
31;302
31;2250
31;5102
31;7153
31;8439
31;13180
31;13470
31;18688
31;18755
31;19429
31;22365
32;2645
32;3206
32;5234
32;5985
32;6095
32;7474
32;8343
32;13272
32;13480
32;14578
32;16619
32;17633
32;17969
32;18247
32;20950
32;21937
33;3527
33;3621
33;6508
33;6659
33;8202
33;10152
33;10360
33;10656
33;13654
33;16075
33;17046
33;17405
33;19297
33;19599
33;24912
33;24987
34;2447
34;13100
34;14419
34;18460
35;480
35;731
35;2711
35;6289
35;6375
35;8477
35;11823
35;12281
35;13583
35;13627
35;19089
35;21508
36;221
36;1434
36;4916
36;5119
36;6130
36;10819
36;11016
36;19603
36;20669
36;20881
36;22843
36;24181
36;24479
37;545
37;548
37;708
37;3766
37;8637
37;11101
37;11973
37;14233
37;15564
37;16815
37;17790
37;18323
37;19295
37;22144
38;6143
38;6624
38;10440
38;10587
38;11761
38;12575
38;15736
38;17791
38;19105
38;19334
38;20660
38;22902
38;24443
39;1889
39;2741
39;3055
39;9906
39;13354
39;16112
39;17260
39;17743
39;18569
39;20356
39;21887
39;22527
40;433
40;861
40;3261
40;5542
40;9034
40;10201
40;10681
40;13252
40;13365
40;13640
40;15094
40;15723
40;16463
40;17152
40;18596
40;18685
40;20123
40;20659
40;21348
40;22167
40;22173
40;24315
41;116
41;2249
41;3575
41;5773
41;8591
41;12227
41;12896
41;16093
41;19637
41;21399
41;23016
41;23096
42;11316
42;12326
42;13835
42;17286
42;19089
42;20257
42;23404
42;24491
42;24768
42;24845
43;1916
43;1993
43;3204
43;5051
43;5780
43;8729
43;9957
43;10418
43;14868
43;15813
43;19220
43;19245
43;21170
43;21487
43;23262
43;23478
44;321
44;1053
44;1434
44;4045
44;6889
44;13312
44;14470
44;19204
44;22802
44;23253
44;23980
45;3778
