Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,1,0,562494,6,0,25268600
1,4,0,562490,10,0,6616500
2,2,0,562488,12,0,21754800
3,2,0,562486,14,0,873200
4,1,1,562485,14,1,11239400
5,9,0,562476,23,1,4244500
6,6,2,562470,27,3,4386900
7,2,2,562468,27,5,2110400
8,6,1,562462,32,6,1067200
9,7,0,562455,39,6,816900
10,13,2,562442,50,8,911200
11,11,2,562431,59,10,885300
12,5,4,562426,60,14,895900
13,7,6,562419,61,20,870800
14,7,3,562412,65,23,841300
15,7,7,562405,65,30,867700
16,6,5,562399,66,35,852400
17,14,3,562385,77,38,869000
18,7,4,562378,80,42,836300
19,5,4,562373,81,46,901400
20,5,5,562368,81,51,918100
21,7,4,562361,84,55,891800
22,7,3,562354,88,58,918900
23,9,2,562345,95,60,935900
24,10,8,562335,97,68,854600
25,12,3,562323,106,71,834100
26,12,5,562311,113,76,822400
27,14,5,562297,122,81,843800
28,12,5,562285,129,86,878600
29,11,9,562274,131,95,854100
30,15,7,562259,139,102,1010500
31,9,4,562250,144,106,944500
32,11,11,562239,144,117,1070600
33,16,6,562223,154,123,936200
34,15,14,562208,155,137,975100
35,8,9,562200,154,146,926300
36,17,7,562183,164,153,957800
37,25,5,562158,184,158,938900
38,24,10,562134,198,168,935500
39,28,12,562106,214,180,943800
40,15,8,562091,221,188,969500
41,27,12,562064,236,200,938100
42,25,14,562039,247,214,942000
43,19,11,562020,255,225,956800
44,22,14,561998,263,239,966600
45,17,16,561981,264,255,991700
46,15,10,561966,269,265,935100
47,23,13,561943,279,278,932400
48,22,17,561921,284,295,948700
49,24,13,561897,295,308,935600
50,24,9,561873,310,317,930000
51,16,17,561857,309,334,930300
52,32,11,561825,330,345,929600
53,25,16,561800,339,361,960300
54,23,12,561777,350,373,1024700
55,28,20,561749,358,393,938200
56,20,8,561729,370,401,932000
57,36,11,561693,395,412,931700
58,35,13,561658,417,425,978400
59,35,18,561623,434,443,924200
60,33,18,561590,449,461,920800
61,36,23,561554,462,484,931100
62,38,19,561516,481,503,929600
63,53,24,561463,510,527,1114300
64,45,33,561418,522,560,934000
65,42,30,561376,534,590,939100
66,31,36,561345,529,626,930500
67,28,25,561317,532,651,969300
68,36,24,561281,544,675,961500
69,44,24,561237,564,699,932800
70,45,27,561192,582,726,930900
71,36,29,561156,589,755,921100
72,34,29,561122,594,784,932800
73,33,32,561089,595,816,937500
74,43,21,561046,617,837,1124800
75,47,26,560999,638,863,1054400
76,39,32,560960,645,895,957800
77,46,28,560914,663,923,937700
78,42,36,560872,669,959,984400
79,51,33,560821,687,992,940600
80,48,33,560773,702,1025,933800
81,54,38,560719,718,1063,935500
82,53,32,560666,739,1095,935100
83,43,29,560623,753,1124,932100
84,50,40,560573,763,1164,938500
85,69,40,560504,792,1204,941300
86,57,38,560447,811,1242,932700
87,61,47,560386,825,1289,940300
88,62,34,560324,853,1323,931300
89,66,41,560258,878,1364,951200
90,58,51,560200,885,1415,933800
91,67,58,560133,894,1473,935300
92,58,52,560075,900,1525,933300
93,50,32,560025,918,1557,935800
94,47,38,559978,927,1595,992600
95,77,51,559901,953,1646,956600
96,61,56,559840,958,1702,940500
97,47,50,559793,955,1752,933600
98,70,55,559723,970,1807,971400
99,67,54,559656,983,1861,965700
100,68,46,559588,1005,1907,938300
101,75,53,559513,1027,1960,936100
102,54,51,559459,1030,2011,1114900
103,69,54,559390,1045,2065,1020900
104,61,61,559329,1045,2126,961500
105,75,48,559254,1072,2174,964500
106,78,71,559176,1079,2245,1142500
107,65,53,559111,1091,2298,947700
108,64,55,559047,1100,2353,935400
109,71,44,558976,1127,2397,969900
110,77,52,558899,1152,2449,938800
111,86,53,558813,1185,2502,948900
112,73,60,558740,1198,2562,948200
113,86,59,558654,1225,2621,956800
114,81,63,558573,1243,2684,941700
115,85,58,558488,1270,2742,914900
116,73,55,558415,1288,2797,953800
117,82,52,558333,1318,2849,994600
118,96,55,558237,1359,2904,965100
119,87,62,558150,1384,2966,979300
120,78,67,558072,1395,3033,945600
121,87,70,557985,1412,3103,972400
122,85,85,557900,1412,3188,976500
