Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,562493,7,0,1515500
1,4,0,562489,11,0,1013700
2,2,0,562487,13,0,1082600
3,2,0,562485,15,0,958600
4,2,0,562483,17,0,981500
5,5,1,562478,21,1,962600
6,4,2,562474,23,3,954100
7,1,4,562473,20,7,940100
8,3,1,562470,22,8,950300
9,5,0,562465,27,8,990200
10,9,1,562456,35,9,1069000
11,7,3,562449,39,12,1243900
12,5,1,562444,43,13,995300
13,7,3,562437,47,16,1076400
14,6,2,562431,51,18,970000
15,4,4,562427,51,22,948400
16,6,0,562421,57,22,1157400
17,11,2,562410,66,24,955500
18,5,6,562405,65,30,963600
19,7,3,562398,69,33,951300
20,5,4,562393,70,37,940100
21,5,1,562388,74,38,960000
22,5,5,562383,74,43,938600
23,3,4,562380,73,47,933000
24,7,3,562373,77,50,941300
25,7,4,562366,80,54,939300
26,12,0,562354,92,54,932400
27,12,9,562342,95,63,934800
28,9,1,562333,103,64,935200
29,10,4,562323,109,68,936300
30,11,5,562312,115,73,953800
31,13,1,562299,127,74,954400
32,9,11,562290,125,85,938600
33,15,6,562275,134,91,936200
34,16,11,562259,139,102,1006100
35,15,3,562244,151,105,933300
36,19,5,562225,165,110,932500
37,19,4,562206,180,114,1089700
38,20,6,562186,194,120,961100
39,18,9,562168,203,129,951300
40,11,3,562157,211,132,934200
41,26,15,562131,222,147,934200
42,19,13,562112,228,160,938300
43,13,15,562099,226,175,933500
44,19,14,562080,231,189,933100
45,20,11,562060,240,200,933500
46,15,11,562045,244,211,932700
47,18,10,562027,252,221,932100
48,23,10,562004,265,231,932500
49,24,11,561980,278,242,933300
50,17,11,561963,284,253,1119700
51,23,14,561940,293,267,975100
52,30,15,561910,308,282,946100
53,21,12,561889,317,294,942300
54,21,13,561868,325,307,932800
55,40,12,561828,353,319,948100
56,22,8,561806,367,327,946100
57,40,13,561766,394,340,933200
58,30,22,561736,402,362,935400
59,39,16,561697,425,378,928000
60,26,24,561671,427,402,936900
61,35,23,561636,439,425,936100
62,25,18,561611,446,443,944100
63,35,29,561576,452,472,937800
64,37,30,561539,459,502,938800
65,36,21,561503,474,523,930200
66,31,25,561472,480,548,950800
67,29,24,561443,485,572,943600
68,38,20,561405,503,592,944000
69,34,23,561371,514,615,938100
