Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,562493,7,0,1550000
1,3,0,562490,10,0,1018400
2,1,1,562489,10,1,965700
3,3,0,562486,13,1,966400
4,2,1,562484,14,2,942200
5,6,1,562478,19,3,964200
6,4,1,562474,22,4,938500
7,1,3,562473,20,7,932700
8,4,0,562469,24,7,1088400
9,7,0,562462,31,7,955400
10,9,2,562453,38,9,1099100
11,10,3,562443,45,12,945300
12,7,1,562436,51,13,940700
13,9,3,562427,57,16,943200
14,7,1,562420,63,17,949100
15,5,7,562415,61,24,974800
16,6,3,562409,64,27,964900
17,11,1,562398,74,28,938800
18,5,6,562393,73,34,944200
19,6,0,562387,79,34,959200
20,9,1,562378,87,35,1135900
21,7,4,562371,90,39,1067400
22,11,3,562360,98,42,1012100
23,11,4,562349,105,46,952000
24,11,3,562338,113,49,940500
25,6,6,562332,113,55,952500
26,17,3,562315,127,58,948300
27,17,8,562298,136,66,949500
28,10,6,562288,140,72,1129600
29,13,9,562275,144,81,1056700
30,18,4,562257,158,85,938400
31,15,3,562242,170,88,939500
32,13,12,562229,171,100,1122900
33,24,7,562205,188,107,1039000
34,21,13,562184,196,120,942900
35,16,5,562168,207,125,957600
36,23,8,562145,222,133,939800
37,21,7,562124,236,140,1124500
38,34,7,562090,263,147,963200
39,28,10,562062,281,157,942600
40,17,7,562045,291,164,953500
41,31,18,562014,304,182,942200
42,31,17,561983,318,199,1034000
43,25,14,561958,329,213,953600
44,22,21,561936,330,234,941100
45,25,13,561911,342,247,938500
46,19,15,561892,346,262,943500
47,19,21,561873,344,283,935000
48,26,15,561847,355,298,947400
49,23,14,561824,364,312,938600
50,24,15,561800,373,327,943200
51,22,19,561778,376,346,939600
52,31,10,561747,397,356,948400
53,28,14,561719,411,370,938000
54,33,17,561686,427,387,953300
55,44,30,561642,441,417,944300
56,36,20,561606,457,437,979800
57,39,20,561567,476,457,958800
58,36,24,561531,488,481,946900
59,38,23,561493,503,504,951500
60,43,17,561450,529,521,941200
61,31,31,561419,529,552,941900
62,30,22,561389,537,574,937900
63,44,31,561345,550,605,939000
64,46,30,561299,566,635,940000
65,39,31,561260,574,666,946500
66,39,37,561221,576,703,948100
67,38,28,561183,586,731,939800
68,38,26,561145,598,757,952500
69,41,30,561104,609,787,1007500
70,44,31,561060,622,818,1008200
71,49,32,561011,639,850,1002100
72,52,23,560959,668,873,1182900
73,55,30,560904,693,903,1049300
74,38,25,560866,706,928,992400
75,47,36,560819,717,964,973800
76,39,41,560780,715,1005,956700
77,51,31,560729,735,1036,953100
78,60,32,560669,763,1068,973700
79,66,48,560603,781,1116,941000
80,61,37,560542,805,1153,947400
81,61,39,560481,827,1192,959900
82,69,34,560412,862,1226,939600
83,37,49,560375,850,1275,958600
84,61,42,560314,869,1317,982900
85,59,57,560255,871,1374,941600
86,56,41,560199,886,1415,942500
87,59,51,560140,894,1466,944500
88,55,36,560085,913,1502,952400
89,63,49,560022,927,1551,953000
90,58,50,559964,935,1601,948800
91,73,49,559891,959,1650,941800
92,62,44,559829,977,1694,951600
93,49,45,559780,981,1739,1130700
94,59,37,559721,1003,1776,1073300
95,75,50,559646,1028,1826,949800
96,63,57,559583,1034,1883,947200
97,64,52,559519,1046,1935,984200
98,57,67,559462,1036,2002,945500
99,54,60,559408,1030,2062,973000
100,53,58,559355,1025,2120,949400
101,65,58,559290,1032,2178,946100
102,44,50,559246,1026,2228,945400
103,70,47,559176,1049,2275,947900
104,69,49,559107,1069,2324,948800
105,52,59,559055,1062,2383,944100
106,61,68,558994,1055,2451,954400
107,52,52,558942,1055,2503,948800
108,58,59,558884,1054,2562,1133600
109,61,43,558823,1072,2605,949100
110,59,51,558764,1080,2656,943200
111,58,55,558706,1083,2711,955100
112,62,51,558644,1094,2762,946600
113,70,58,558574,1106,2820,952900
114,76,51,558498,1131,2871,951500
115,58,57,558440,1132,2928,948300
116,66,47,558374,1151,2975,948600
117,72,47,558302,1176,3022,952000
118,77,55,558225,1198,3077,950300
119,78,48,558147,1228,3125,949700
120,74,54,558073,1248,3179,1139300
121,75,56,557998,1267,3235,1000800
122,81,79,557917,1269,3314,954500
123,64,66,557853,1267,3380,957600
124,76,71,557777,1272,3451,1028700
125,80,76,557697,1276,3527,962700
126,95,46,557602,1325,3573,950100
127,92,58,557510,1359,3631,962800
128,88,61,557422,1386,3692,989100
129,80,83,557342,1383,3775,956800
130,78,79,557264,1382,3854,952500
131,88,68,557176,1402,3922,1251700
132,96,71,557080,1427,3993,957400
133,110,72,556970,1465,4065,964600
134,79,79,556891,1465,4144,1002700
135,85,76,556806,1474,4220,947200
136,88,64,556718,1498,4284,945500
