Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,4,0,562491,9,0,1484300
1,3,0,562488,12,0,996300
2,1,1,562487,12,1,933200
3,3,0,562484,15,1,965200
4,2,1,562482,16,2,1069600
5,6,1,562476,21,3,1047000
6,5,1,562471,25,4,1129000
7,1,4,562470,22,8,951600
8,3,1,562467,24,9,929300
9,6,0,562461,30,9,918000
10,10,2,562451,38,11,900700
11,11,3,562440,46,14,942000
12,6,2,562434,50,16,941100
13,8,4,562426,54,20,954900
14,7,1,562419,60,21,1109600
15,5,6,562414,59,27,929500
16,5,5,562409,59,32,933300
17,10,2,562399,67,34,937900
18,4,6,562395,65,40,925200
19,5,2,562390,68,42,1025400
20,7,3,562383,72,45,950200
21,6,4,562377,74,49,957300
22,7,1,562370,80,50,933100
23,6,3,562364,83,53,930100
24,9,5,562355,87,58,979800
25,8,4,562347,91,62,1020800
26,13,2,562334,102,64,933400
27,13,4,562321,111,68,929900
28,10,4,562311,117,72,928900
29,12,7,562299,122,79,945800
30,11,7,562288,126,86,919100
31,9,3,562279,132,89,925500
32,10,7,562269,135,96,927900
33,15,8,562254,142,104,985800
34,18,8,562236,152,112,947600
35,13,2,562223,163,114,940900
36,17,7,562206,173,121,965000
37,19,6,562187,186,127,967100
38,23,8,562164,201,135,942600
39,22,9,562142,214,144,947000
40,13,7,562129,220,151,999000
41,20,16,562109,224,167,948600
42,25,8,562084,241,175,930000
43,24,10,562060,255,185,930500
44,18,16,562042,257,201,988900
45,19,10,562023,266,211,927500
46,19,13,562004,272,224,933300
47,24,13,561980,283,237,1127600
48,29,8,561951,304,245,943000
49,24,19,561927,309,264,939100
50,18,13,561909,314,277,1093200
51,21,14,561888,321,291,947900
52,24,21,561864,324,312,939200
53,28,10,561836,342,322,931100
54,26,11,561810,357,333,925300
55,36,17,561774,376,350,931400
56,19,11,561755,384,361,946100
57,44,11,561711,417,372,935300
58,28,16,561683,429,388,929400
59,33,21,561650,441,409,1028000
60,26,22,561624,445,431,1150200
61,35,16,561589,464,447,960400
62,30,23,561559,471,470,971600
63,34,18,561525,487,488,927600
64,30,33,561495,484,521,927100
65,32,28,561463,488,549,927300
66,33,17,561430,504,566,937000
67,30,29,561400,505,595,927200
68,36,23,561364,518,618,929600
69,27,19,561337,526,637,929200
70,39,26,561298,539,663,936200
71,39,41,561259,537,704,932200
72,24,31,561235,530,735,929100
73,29,19,561206,540,754,997300
74,39,27,561167,552,781,935000
75,34,25,561133,561,806,920000
76,39,29,561094,571,835,930000
77,40,22,561054,589,857,929300
78,41,29,561013,601,886,930600
79,46,25,560967,622,911,939700
80,42,36,560925,628,947,929300
81,50,28,560875,650,975,929000
82,45,40,560830,655,1015,928300
83,39,30,560791,664,1045,931400
84,48,33,560743,679,1078,934200
85,54,35,560689,698,1113,932600
86,46,35,560643,709,1148,950700
87,41,34,560602,716,1182,992700
88,55,36,560547,735,1218,1173800
89,51,30,560496,756,1248,942100
90,63,45,560433,774,1293,918800
91,64,41,560369,797,1334,930000
92,58,40,560311,815,1374,932800
93,50,33,560261,832,1407,996300
94,66,40,560195,858,1447,932600
95,54,39,560141,873,1486,935600
96,60,37,560081,896,1523,1019300
97,61,40,560020,917,1563,943100
98,65,52,559955,930,1615,933500
99,57,47,559898,940,1662,943200
100,46,51,559852,935,1713,934600
101,62,47,559790,950,1760,932600
102,51,49,559739,952,1809,934500
103,72,45,559667,979,1854,1002000
104,72,37,559595,1014,1891,923500
105,74,64,559521,1024,1955,931200
106,76,55,559445,1045,2010,946700
107,83,43,559362,1085,2053,936500
108,89,54,559273,1120,2107,933700
109,82,58,559191,1144,2165,931000
110,70,57,559121,1157,2222,930000
111,84,46,559037,1195,2268,952400
112,91,67,558946,1219,2335,933900
113,77,66,558869,1230,2401,942200
114,89,62,558780,1257,2463,971100
115,82,54,558698,1285,2517,1129100
116,85,46,558613,1324,2563,948500
117,89,55,558524,1358,2618,947900
118,93,65,558431,1386,2683,935300
119,87,71,558344,1402,2754,975300
120,105,68,558239,1439,2822,1035300
121,88,59,558151,1468,2881,937800
122,98,74,558053,1492,2955,935900
123,93,84,557960,1501,3039,958000
124,95,95,557865,1501,3134,937900
125,91,89,557774,1503,3223,940200
126,100,81,557674,1522,3304,937100
127,96,80,557578,1538,3384,935400
128,89,81,557489,1546,3465,939800
129,84,88,557405,1542,3553,976200
130,77,74,557328,1545,3627,1117100
131,101,62,557227,1584,3689,954400
132,97,91,557130,1590,3780,960100
133,106,70,557024,1626,3850,941200
134,91,81,556933,1636,3931,940200
135,108,69,556825,1675,4000,937900
136,96,68,556729,1703,4068,960200
137,97,78,556632,1722,4146,940000
138,111,80,556521,1753,4226,938000
139,123,81,556398,1795,4307,943300
140,107,88,556291,1814,4395,940600
141,112,96,556179,1830,4491,953900
142,112,98,556067,1844,4589,988700
143,108,91,555959,1861,4680,947900
144,103,93,555856,1871,4773,954300
145,113,95,555743,1889,4868,943000
146,120,89,555623,1920,4957,945000
147,101,99,555522,1922,5056,943800
148,110,102,555412,1930,5158,944900
149,115,103,555297,1942,5261,943200
150,119,109,555178,1952,5370,1127500
151,97,86,555081,1963,5456,944700
152,114,99,554967,1978,5555,943800
153,103,111,554864,1970,5666,941500
154,96,108,554768,1958,5774,936400
155,108,120,554660,1946,5894,946400
156,124,86,554536,1984,5980,947200
157,112,102,554424,1994,6082,1100500
158,109,103,554315,2000,6185,990600
159,110,92,554205,2018,6277,959400
160,117,103,554088,2032,6380,961100
161,122,111,553966,2043,6491,948800
162,132,92,553834,2083,6583,941900
163,126,93,553708,2116,6676,943400
164,118,116,553590,2118,6792,966000
165,119,83,553471,2154,6875,995100
166,117,125,553354,2146,7000,942100
167,102,96,553252,2152,7096,939800
168,93,121,553159,2124,7217,939600
169,113,97,553046,2140,7314,968300
170,137,116,552909,2161,7430,979300
171,116,107,552793,2170,7537,953500
172,118,91,552675,2197,7628,943100
173,128,110,552547,2215,7738,972400
174,126,116,552421,2225,7854,1012500
175,126,122,552295,2229,7976,935000
176,116,135,552179,2210,8111,985400
177,129,107,552050,2232,8218,973100
178,129,105,551921,2256,8323,945800
179,134,123,551787,2267,8446,989500
180,134,114,551653,2287,8560,949900
181,139,133,551514,2293,8693,1172000
182,136,116,551378,2313,8809,955800
183,147,116,551231,2344,8925,947300
184,135,130,551096,2349,9055,1035200
185,148,125,550948,2372,9180,1012900
186,144,131,550804,2385,9311,1196300
187,140,124,550664,2401,9435,1035000
188,135,140,550529,2396,9575,964500
189,156,142,550373,2410,9717,1014000
190,144,125,550229,2429,9842,956600
191,129,126,550100,2432,9968,958900
192,149,120,549951,2461,10088,1000700
193,147,158,549804,2450,10246,952400
194,130,123,549674,2457,10369,951600
195,164,122,549510,2499,10491,1013500
196,163,127,549347,2535,10618,962700
197,152,138,549195,2549,10756,968300
198,149,125,549046,2573,10881,1035700
199,141,133,548905,2581,11014,981500
200,186,150,548719,2617,11164,985000
201,157,141,548562,2633,11305,1033500
202,161,137,548401,2657,11442,985200
203,150,127,548251,2680,11569,964300
204,163,139,548088,2704,11708,949400
205,174,134,547914,2744,11842,946700
206,151,128,547763,2767,11970,950900
207,166,126,547597,2807,12096,943300
208,172,149,547425,2830,12245,951000
209,159,145,547266,2844,12390,948900
210,147,138,547119,2853,12528,1200900
211,177,153,546942,2877,12681,1095500
212,162,135,546780,2904,12816,1010600
213,148,135,546632,2917,12951,994500
214,178,165,546454,2930,13116,996200
215,166,122,546288,2974,13238,1086600
216,171,129,546117,3016,13367,1265600
217,189,155,545928,3050,13522,1314900
218,167,147,545761,3070,13669,1054700
219,174,155,545587,3089,13824,1359300
220,164,174,545423,3079,13998,1171700
221,181,149,545242,3111,14147,1067100
222,169,157,545073,3123,14304,1173500
223,173,173,544900,3123,14477,1121900
224,166,154,544734,3135,14631,1106900
225,178,152,544556,3161,14783,968600
226,179,151,544377,3189,14934,1002700
227,182,170,544195,3201,15104,1007700
