Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,1,1562493,6,1,3907600
1,2,0,1562491,8,1,3393300
2,4,2,1562487,10,3,2918300
3,1,2,1562486,9,5,2926300
4,1,0,1562485,10,5,3362600
5,2,2,1562483,10,7,3413900
6,4,0,1562479,14,7,2976400
7,0,2,1562479,12,9,2906600
8,2,0,1562477,14,9,3362300
9,4,0,1562473,18,9,3191800
10,8,0,1562465,26,9,3047200
11,6,2,1562459,30,11,3226300
12,4,1,1562455,33,12,3153200
13,4,1,1562451,36,13,3146200
14,4,1,1562447,39,14,3030300
15,3,2,1562444,40,16,3024000
16,4,2,1562440,42,18,2775900
17,6,2,1562434,46,20,2882000
18,6,3,1562428,49,23,2760300
19,5,0,1562423,54,23,3255200
20,6,1,1562417,59,24,3013100
21,8,2,1562409,65,26,2825100
22,6,2,1562403,69,28,3285000
23,8,2,1562395,75,30,2889100
24,6,6,1562389,75,36,3013300
25,9,5,1562380,79,41,2779600
26,15,5,1562365,89,46,2733100
27,10,4,1562355,95,50,2961900
28,11,4,1562344,102,54,2969500
29,13,3,1562331,112,57,2749400
30,7,8,1562324,111,65,2894000
31,10,2,1562314,119,67,2767500
32,12,7,1562302,124,74,3095500
33,10,4,1562292,130,78,3524600
34,14,6,1562278,138,84,2824800
35,11,5,1562267,144,89,3044500
36,17,5,1562250,156,94,3386200
37,19,10,1562231,165,104,2858800
38,22,8,1562209,179,112,2861500
39,22,11,1562187,190,123,3432000
40,13,10,1562174,193,133,3486400
41,17,9,1562157,201,142,3059700
42,18,8,1562139,211,150,3138500
43,24,13,1562115,222,163,3107100
44,20,11,1562095,231,174,2975000
45,28,6,1562067,253,180,3219200
46,17,17,1562050,253,197,2878100
47,19,12,1562031,260,209,3363000
48,28,10,1562003,278,219,2939400
49,29,18,1561974,289,237,2916400
50,18,14,1561956,293,251,2765800
51,27,17,1561929,303,268,2911800
52,23,16,1561906,310,284,3489600
53,19,9,1561887,320,293,3191100
54,24,13,1561863,331,306,2947700
55,34,21,1561829,344,327,2883800
56,33,17,1561796,360,344,3136200
57,33,29,1561763,364,373,3002300
58,25,16,1561738,373,389,3179300
59,31,24,1561707,380,413,3062900
60,21,14,1561686,387,427,3112300
61,20,18,1561666,389,445,2986400
62,29,12,1561637,406,457,3170400
63,24,20,1561613,410,477,3075900
64,25,23,1561588,412,500,2877800
65,32,26,1561556,418,526,3531000
66,30,16,1561526,432,542,2936400
67,29,21,1561497,440,563,2835700
68,35,18,1561462,457,581,3077100
69,28,16,1561434,469,597,2775300
70,35,27,1561399,477,624,2975800
71,31,33,1561368,475,657,3082000
72,31,21,1561337,485,678,2871000
73,35,22,1561302,498,700,3439000
74,30,21,1561272,507,721,3070700
75,29,30,1561243,506,751,2912600
76,34,27,1561209,513,778,2925600
77,35,24,1561174,524,802,3001900
78,30,29,1561144,525,831,2896700
79,27,37,1561117,515,868,3101200
80,38,31,1561079,522,899,2917200
81,35,22,1561044,535,921,3221600
82,31,25,1561013,541,946,3196700
83,40,24,1560973,557,970,2981400
84,39,25,1560934,571,995,3037600
85,53,32,1560881,592,1027,3094900
86,37,29,1560844,600,1056,3455000
87,44,30,1560800,614,1086,3008800
88,52,29,1560748,637,1115,3133400
89,46,31,1560702,652,1146,3423400
90,47,29,1560655,670,1175,3037800
91,41,30,1560614,681,1205,2988400
92,42,30,1560572,693,1235,3070000
93,41,27,1560531,707,1262,3092800
94,56,29,1560475,734,1291,2989100
95,59,35,1560416,758,1326,2949000
96,55,30,1560361,783,1356,3443600
97,35,38,1560326,780,1394,3021600
98,56,47,1560270,789,1441,3489900
99,53,35,1560217,807,1476,3302100
100,38,52,1560179,793,1528,2970000
101,45,36,1560134,802,1564,3450200
102,36,40,1560098,798,1604,3054900
103,54,47,1560044,805,1651,3091900
104,57,35,1559987,827,1686,3312000
105,51,49,1559936,829,1735,3201500
106,52,49,1559884,832,1784,3126100
107,50,39,1559834,843,1823,3287600
108,50,40,1559784,853,1863,3338300
109,56,44,1559728,865,1907,3315900
110,53,40,1559675,878,1947,3293600
111,66,39,1559609,905,1986,3007900
112,70,42,1559539,933,2028,3055600
113,55,52,1559484,936,2080,3200400
114,64,53,1559420,947,2133,3047800
115,53,47,1559367,953,2180,3048900
116,43,41,1559324,955,2221,3144200
117,57,36,1559267,976,2257,3012600
118,56,44,1559211,988,2301,3125400
119,64,54,1559147,998,2355,3250500
120,57,44,1559090,1011,2399,3069500
121,54,45,1559036,1020,2444,3501900
122,68,50,1558968,1038,2494,3061100
123,64,60,1558904,1042,2554,3344700
124,55,52,1558849,1045,2606,3206900
125,63,59,1558786,1049,2665,3064900
126,61,47,1558725,1063,2712,3021000
127,54,48,1558671,1069,2760,3188300
128,69,69,1558602,1069,2829,3142800
129,56,59,1558546,1066,2888,3211800
130,60,56,1558486,1070,2944,2974700
131,70,48,1558416,1092,2992,3149600
132,71,64,1558345,1099,3056,3122300
133,74,56,1558271,1117,3112,3055400
134,67,56,1558204,1128,3168,3141400
135,72,53,1558132,1147,3221,3097400
136,62,68,1558070,1141,3289,3452400
137,67,42,1558003,1166,3331,3182800
138,73,53,1557930,1186,3384,3270500
139,66,64,1557864,1188,3448,3151300
140,54,67,1557810,1175,3515,3142500
141,65,74,1557745,1166,3589,3188200
142,63,71,1557682,1158,3660,3208900
143,61,51,1557621,1168,3711,2977100
144,59,49,1557562,1178,3760,3165100
145,69,63,1557493,1184,3823,3030200
146,68,57,1557425,1195,3880,3128300
147,75,54,1557350,1216,3934,3047400
148,78,67,1557272,1227,4001,3112500
149,74,76,1557198,1225,4077,3125000
150,84,64,1557114,1245,4141,3057500
151,74,51,1557040,1268,4192,3181200
152,86,66,1556954,1288,4258,3317000
153,66,70,1556888,1284,4328,3147000
154,67,53,1556821,1298,4381,3109400
155,82,71,1556739,1309,4452,3181800
156,73,66,1556666,1316,4518,3232100
157,74,66,1556592,1324,4584,3063400
158,91,70,1556501,1345,4654,3166900
159,92,54,1556409,1383,4708,3132900
160,94,65,1556315,1412,4773,3098900
161,80,96,1556235,1396,4869,3196700
162,76,63,1556159,1409,4932,3158800
163,86,62,1556073,1433,4994,3216600
164,82,71,1555991,1444,5065,3125000
165,82,86,1555909,1440,5151,2977200
166,70,93,1555839,1417,5244,3435100
167,78,66,1555761,1429,5310,3196200
168,77,72,1555684,1434,5382,3229400
