Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,62490,10,0,676700
1,0,0,62490,10,0,139400
2,0,1,62490,9,1,138900
3,5,0,62485,14,1,130900
4,5,0,62480,19,1,133100
5,3,0,62477,22,1,128900
6,3,3,62474,22,4,130800
7,4,0,62470,26,4,129500
8,5,1,62465,30,5,131000
9,8,2,62457,36,7,158100
10,5,2,62452,39,9,131100
11,3,1,62449,41,10,134100
12,3,3,62446,41,13,128400
13,9,5,62437,45,18,129700
14,5,0,62432,50,18,158500
15,6,2,62426,54,20,147900
16,10,3,62416,61,23,163900
17,7,5,62409,63,28,163600
18,7,3,62402,67,31,136700
19,3,5,62399,65,36,165100
20,8,3,62391,70,39,149200
21,11,4,62380,77,43,143200
22,9,6,62371,80,49,144600
23,11,4,62360,87,53,145000
24,9,6,62351,90,59,135000
25,14,3,62337,101,62,126600
26,12,5,62325,108,67,136500
27,8,5,62317,111,72,145000
28,9,7,62308,113,79,139900
29,12,5,62296,120,84,141500
30,9,7,62287,122,91,138500
31,7,5,62280,124,96,127000
32,8,7,62272,125,103,129200
33,18,3,62254,140,106,137500
34,14,8,62240,146,114,130300
35,6,10,62234,142,124,137800
36,16,3,62218,155,127,154000
37,16,7,62202,164,134,144900
38,20,4,62182,180,138,136400
39,17,8,62165,189,146,140800
40,20,7,62145,202,153,140200
41,23,10,62122,215,163,137500
42,18,9,62104,224,172,143100
43,19,13,62085,230,185,144500
44,20,10,62065,240,195,145800
45,15,11,62050,244,206,136900
46,19,12,62031,251,218,134400
47,20,16,62011,255,234,133200
48,20,8,61991,267,242,133500
49,22,12,61969,277,254,139500
50,15,11,61954,281,265,136000
51,20,16,61934,285,281,172200
52,26,10,61908,301,291,163700
53,24,16,61884,309,307,145700
54,18,20,61866,307,327,136700
55,18,17,61848,308,344,142100
56,26,10,61822,324,354,135400
57,38,21,61784,341,375,129000
58,24,16,61760,349,391,134000
59,26,17,61734,358,408,130900
60,22,17,61712,363,425,134000
61,27,19,61685,371,444,138100
62,23,13,61662,381,457,159900
63,27,18,61635,390,475,267000
64,23,26,61612,387,501,179100
65,27,24,61585,390,525,161700
66,36,19,61549,407,544,150500
67,23,18,61526,412,562,144900
68,32,17,61494,427,579,141100
69,30,21,61464,436,600,136300
70,34,20,61430,450,620,141400
71,37,23,61393,464,643,143700
72,32,24,61361,472,667,136300
73,24,22,61337,474,689,132500
74,32,28,61305,478,717,131700
75,25,27,61280,476,744,132000
76,32,21,61248,487,765,139200
77,30,22,61218,495,787,137100
78,36,22,61182,509,809,137500
79,39,24,61143,524,833,135200
80,39,25,61104,538,858,130500
81,39,25,61065,552,883,193600
82,41,22,61024,571,905,172300
83,34,17,60990,588,922,159400
84,40,38,60950,590,960,142900
85,39,34,60911,595,994,148500
86,33,27,60878,601,1021,144400
87,30,37,60848,594,1058,173200
88,32,29,60816,597,1087,171900
89,45,17,60771,625,1104,154800
90,41,34,60730,632,1138,168700
91,37,27,60693,642,1165,183200
92,32,34,60661,640,1199,139300
93,36,27,60625,649,1226,165700
94,34,45,60591,638,1271,149600
95,49,30,60542,657,1301,142900
96,49,25,60493,681,1326,139600
97,34,36,60459,679,1362,139200
98,31,32,60428,678,1394,146700
99,42,39,60386,681,1433,147400
100,35,28,60351,688,1461,148100
101,49,35,60302,702,1496,146000
102,42,33,60260,711,1529,149500
103,43,34,60217,720,1563,144600
104,44,37,60173,727,1600,146000
105,40,36,60133,731,1636,142100
106,35,47,60098,719,1683,134800
107,39,37,60059,721,1720,145300
108,35,32,60024,724,1752,170000
109,41,42,59983,723,1794,384200
110,40,37,59943,726,1831,202700
111,42,38,59901,730,1869,192300
112,36,49,59865,717,1918,166700
113,46,44,59819,719,1962,147000
114,45,41,59774,723,2003,159400
115,50,35,59724,738,2038,154200
116,50,24,59674,764,2062,146100
117,38,39,59636,763,2101,142700
118,46,45,59590,764,2146,147400
119,44,37,59546,771,2183,147100
120,48,29,59498,790,2212,138100
121,45,32,59453,803,2244,136000
122,41,42,59412,802,2286,145000
123,44,42,59368,804,2328,133400
124,44,45,59324,803,2373,136100
125,42,50,59282,795,2423,145400
126,44,44,59238,795,2467,143900
127,39,36,59199,798,2503,154900
128,53,37,59146,814,2540,144200
