Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,62490,10,0,5474600
1,1,0,62489,11,0,1610800
2,0,1,62489,10,1,2338400
3,6,0,62483,16,1,5775700
4,4,2,62479,18,3,3360100
5,2,0,62477,20,3,3277100
6,3,1,62474,22,4,3298300
7,4,2,62470,24,6,3512800
8,4,0,62466,28,6,3239400
9,3,2,62463,29,8,3290900
10,3,2,62460,30,10,2642900
11,4,1,62456,33,11,2621300
12,3,1,62453,35,12,1684900
13,8,4,62445,39,16,2295200
14,4,1,62441,42,17,2201100
15,6,1,62435,47,18,2605700
16,9,3,62426,53,21,237600
17,7,2,62419,58,23,179200
18,1,2,62418,57,25,184000
19,7,4,62411,60,29,159700
20,3,3,62408,60,32,165200
21,9,3,62399,66,35,172000
22,9,5,62390,70,40,162500
23,6,3,62384,73,43,170100
24,8,4,62376,77,47,156200
25,6,6,62370,77,53,156900
26,11,4,62359,84,57,139300
27,9,5,62350,88,62,199100
28,10,8,62340,90,70,149900
29,6,7,62334,89,77,154100
30,9,4,62325,94,81,139800
31,6,1,62319,99,82,192700
32,13,7,62306,105,89,163300
33,13,5,62293,113,94,168800
34,14,8,62279,119,102,175700
35,13,7,62266,125,109,199000
36,13,6,62253,132,115,184300
37,11,4,62242,139,119,160300
38,12,7,62230,144,126,157000
39,9,8,62221,145,134,149900
40,12,4,62209,153,138,166600
41,11,7,62198,157,145,154900
42,13,10,62185,160,155,155700
43,9,9,62176,160,164,181500
44,12,8,62164,164,172,142400
45,11,10,62153,165,182,145600
46,12,6,62141,171,188,137700
47,10,8,62131,173,196,151700
48,14,9,62117,178,205,158200
49,8,9,62109,177,214,147800
50,10,7,62099,180,221,238100
51,13,7,62086,186,228,1496600
52,16,9,62070,193,237,2848400
53,16,5,62054,204,242,2789400
54,15,10,62039,209,252,2830400
55,20,9,62019,220,261,2891800
56,13,9,62006,224,270,2719800
57,24,15,61982,233,285,2292400
58,21,12,61961,242,297,2226500
59,23,9,61938,256,306,2615200
60,27,10,61911,273,316,2313000
61,17,18,61894,272,334,2451400
62,20,11,61874,281,345,2091300
63,21,14,61853,288,359,2387900
64,19,20,61834,287,379,2659300
65,27,19,61807,295,398,2737500
66,23,16,61784,302,414,163800
67,20,14,61764,308,428,127900
68,20,16,61744,312,444,128700
69,34,5,61710,341,449,128500
70,21,13,61689,349,462,150600
71,30,17,61659,362,479,147900
72,23,16,61636,369,495,153500
73,22,16,61614,375,511,158200
74,28,17,61586,386,528,140200
75,32,18,61554,400,546,146400
76,33,17,61521,416,563,140900
77,31,11,61490,436,574,128600
78,20,25,61470,431,599,134000
79,32,13,61438,450,612,129900
80,34,21,61404,463,633,132000
81,39,27,61365,475,660,133800
82,50,18,61315,507,678,138200
83,26,17,61289,516,695,143700
84,37,35,61252,518,730,146600
85,45,32,61207,531,762,134100
86,43,28,61164,546,790,140000
87,33,29,61131,550,819,136500
88,37,16,61094,571,835,136800
89,43,19,61051,595,854,140000
90,43,37,61008,601,891,139900
91,36,35,60972,602,926,140000
92,42,30,60930,614,956,326600
93,27,30,60903,611,986,159300
94,48,30,60855,629,1016,155000
95,38,38,60817,629,1054,145800
96,35,36,60782,628,1090,163500
97,52,25,60730,655,1115,175100
98,40,26,60690,669,1141,144400
99,44,32,60646,681,1173,169600
