Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,62490,10,0,605000
1,1,0,62489,11,0,176300
2,0,1,62489,10,1,152600
3,5,1,62484,14,2,146200
4,3,2,62481,15,4,143100
5,3,1,62478,17,5,149600
6,3,0,62475,20,5,136500
7,5,1,62470,24,6,135600
8,5,0,62465,29,6,133400
9,4,3,62461,30,9,133900
10,5,1,62456,34,10,134500
11,5,0,62451,39,10,146800
12,4,0,62447,43,10,138000
13,11,3,62436,51,13,138300
14,6,1,62430,56,14,149300
15,8,1,62422,63,15,131200
16,8,4,62414,67,19,153000
17,11,5,62403,73,24,129900
18,7,2,62396,78,26,138700
19,15,3,62381,90,29,166900
20,9,4,62372,95,33,144200
21,15,4,62357,106,37,154100
22,10,6,62347,110,43,132800
23,11,6,62336,115,49,135900
24,17,7,62319,125,56,136500
25,15,6,62304,134,62,138600
26,21,5,62283,150,67,132500
27,13,10,62270,153,77,139700
28,10,8,62260,155,85,130800
29,12,7,62248,160,92,130700
30,11,10,62237,161,102,126500
31,11,8,62226,164,110,134400
32,16,8,62210,172,118,138000
33,18,4,62192,186,122,133000
34,17,11,62175,192,133,137800
35,18,7,62157,203,140,128500
36,14,8,62143,209,148,137800
37,19,9,62124,219,157,148400
38,21,12,62103,228,169,146400
39,23,13,62080,238,182,140200
40,24,10,62056,252,192,139400
41,23,12,62033,263,204,172600
42,26,13,62007,276,217,151100
43,28,13,61979,291,230,148700
44,25,14,61954,302,244,200700
45,29,14,61925,317,258,138200
46,22,11,61903,328,269,191800
47,29,23,61874,334,292,146000
48,25,14,61849,345,306,137600
49,29,16,61820,358,322,147600
50,16,17,61804,357,339,141600
51,25,19,61779,363,358,147800
52,37,16,61742,384,374,138500
53,32,19,61710,397,393,154900
54,29,25,61681,401,418,146700
55,43,16,61638,428,434,149700
56,26,16,61612,438,450,150800
57,42,16,61570,464,466,146700
58,40,20,61530,484,486,146000
59,35,33,61495,486,519,149000
60,37,26,61458,497,545,151700
61,39,22,61419,514,567,152600
62,25,20,61394,519,587,150100
63,36,20,61358,535,607,139400
64,43,20,61315,558,627,141800
65,32,25,61283,565,652,147200
66,38,29,61245,574,681,157900
67,32,28,61213,578,709,145400
68,36,20,61177,594,729,147000
69,36,29,61141,601,758,149100
70,40,31,61101,610,789,148300
71,27,33,61074,604,822,179000
72,41,16,61033,629,838,158000
73,35,28,60998,636,866,154000
74,44,31,60954,649,897,152800
75,30,31,60924,648,928,148000
76,38,31,60886,655,959,141800
77,39,30,60847,664,989,147500
78,36,26,60811,674,1015,147800
79,37,34,60774,677,1049,151700
80,34,40,60740,671,1089,142000
81,39,36,60701,674,1125,148100
82,37,39,60664,672,1164,142200
83,32,17,60632,687,1181,149900
84,47,42,60585,692,1223,141400
85,47,31,60538,708,1254,140500
86,44,35,60494,717,1289,145500
87,34,40,60460,711,1329,156800
88,44,21,60416,734,1350,164200
89,43,27,60373,750,1377,259700
90,46,48,60327,748,1425,175800
91,47,41,60280,754,1466,147400
92,52,27,60228,779,1493,158700
93,39,34,60189,784,1527,149100
94,48,37,60141,795,1564,150500
95,43,44,60098,794,1608,149500
96,46,29,60052,811,1637,152100
97,60,43,59992,828,1680,160400
98,40,40,59952,828,1720,155000
99,35,43,59917,820,1763,155300
100,45,41,59872,824,1804,145300
101,44,44,59828,824,1848,144900
102,52,41,59776,835,1889,150100
103,59,42,59717,852,1931,157200
104,39,49,59678,842,1980,156100
105,45,43,59633,844,2023,145400
106,45,44,59588,845,2067,169000
107,41,39,59547,847,2106,336500
108,48,38,59499,857,2144,155800
109,46,46,59453,857,2190,161200
110,57,38,59396,876,2228,146600
111,43,37,59353,882,2265,163000
112,47,50,59306,879,2315,161100
113,40,59,59266,860,2374,147600
114,45,38,59221,867,2412,154400
115,37,42,59184,862,2454,149300
116,45,36,59139,871,2490,195100
117,42,43,59097,870,2533,150600
118,49,45,59048,874,2578,156600
119,39,37,59009,876,2615,158200
120,47,40,58962,883,2655,162500
121,53,43,58909,893,2698,155500
122,52,49,58857,896,2747,160100
123,47,44,58810,899,2791,157500
124,55,53,58755,901,2844,156300
125,47,41,58708,907,2885,153700
126,50,58,58658,899,2943,160000
127,50,41,58608,908,2984,143000
128,47,51,58561,904,3035,155900
129,60,50,58501,914,3085,165300
130,48,44,58453,918,3129,154500
131,54,46,58399,926,3175,155600
132,56,62,58343,920,3237,260400
133,56,46,58287,930,3283,256400
134,46,46,58241,930,3329,159300
135,46,46,58195,930,3375,148500
136,55,47,58140,938,3422,159100
137,56,63,58084,931,3485,154700
138,64,40,58020,955,3525,153600
139,54,55,57966,954,3580,150800
140,42,41,57924,955,3621,147600
141,49,45,57875,959,3666,159500
142,46,55,57829,950,3721,155900
143,67,40,57762,977,3761,144500
144,55,47,57707,985,3808,139700
145,56,43,57651,998,3851,146000
146,53,62,57598,989,3913,154600
147,45,53,57553,981,3966,147200
148,53,61,57500,973,4027,143000
149,67,56,57433,984,4083,144000
150,78,47,57355,1015,4130,145500
151,53,42,57302,1026,4172,150400
152,56,44,57246,1038,4216,158600
153,49,55,57197,1032,4271,146000
154,51,51,57146,1032,4322,147600
155,69,59,57077,1042,4381,154000
156,51,43,57026,1050,4424,173100
157,47,59,56979,1038,4483,247100
158,49,60,56930,1027,4543,267700
159,60,49,56870,1038,4592,230300
160,56,51,56814,1043,4643,200000
161,66,57,56748,1052,4700,201300
162,62,43,56686,1071,4743,192400
163,66,65,56620,1072,4808,202900
164,63,60,56557,1075,4868,191900
165,65,60,56492,1080,4928,199800
166,54,68,56438,1066,4996,188600
167,51,56,56387,1061,5052,200900
168,51,54,56336,1058,5106,199900
169,56,42,56280,1072,5148,258600
170,59,66,56221,1065,5214,373900
171,49,51,56172,1063,5265,176900
172,50,45,56122,1068,5310,169000
173,65,57,56057,1076,5367,154900
174,62,54,55995,1084,5421,159000
175,67,55,55928,1096,5476,157000
176,68,61,55860,1103,5537,168200
177,46,51,55814,1098,5588,156900
178,57,54,55757,1101,5642,151500
179,66,58,55691,1109,5700,154300
180,57,58,55634,1108,5758,157700
181,69,48,55565,1129,5806,163300
182,57,57,55508,1129,5863,157100
183,61,60,55447,1130,5923,160700
184,56,54,55391,1132,5977,161000
185,61,49,55330,1144,6026,152100
186,67,55,55263,1156,6081,157600
187,62,58,55201,1160,6139,153900
188,72,66,55129,1166,6205,148000
189,62,63,55067,1165,6268,161000
190,75,58,54992,1182,6326,165800
191,73,67,54919,1188,6393,168300
192,73,70,54846,1191,6463,167900
193,75,72,54771,1194,6535,166300
194,72,64,54699,1202,6599,158900
195,69,55,54630,1216,6654,155300
196,71,73,54559,1214,6727,151400
197,73,60,54486,1227,6787,154800
198,74,70,54412,1231,6857,153000
199,70,65,54342,1236,6922,155900
200,62,103,54280,1195,7025,162300
201,63,66,54217,1192,7091,155100
202,73,68,54144,1197,7159,162200
203,58,55,54086,1200,7214,160700
204,74,62,54012,1212,7276,153300
205,72,61,53940,1223,7337,149700
206,81,63,53859,1241,7400,151600
207,71,49,53788,1263,7449,154800
208,76,74,53712,1265,7523,163700
209,79,67,53633,1277,7590,178200
210,79,67,53554,1289,7657,158000
211,75,70,53479,1294,7727,163200
212,86,61,53393,1319,7788,140800
213,62,61,53331,1320,7849,152700
214,90,74,53241,1336,7923,157000
215,74,83,53167,1327,8006,156100
216,93,56,53074,1364,8062,172300
217,83,61,52991,1386,8123,172200
218,86,63,52905,1409,8186,168000
219,71,67,52834,1413,8253,174100
220,76,64,52758,1425,8317,167500
221,80,75,52678,1430,8392,164100
222,83,68,52595,1445,8460,163100
223,72,71,52523,1446,8531,171500
224,103,63,52420,1486,8594,172800
225,78,70,52342,1494,8664,165300
226,96,66,52246,1524,8730,159700
227,91,80,52155,1535,8810,167900
228,86,85,52069,1536,8895,165600
229,67,81,52002,1522,8976,162200
230,79,92,51923,1509,9068,168600
231,86,91,51837,1504,9159,182800
232,78,91,51759,1491,9250,181100
233,93,78,51666,1506,9328,166900
234,64,68,51602,1502,9396,164400
235,83,67,51519,1518,9463,172600
236,90,76,51429,1532,9539,159500
237,91,69,51338,1554,9608,163300
238,86,72,51252,1568,9680,160200
239,88,78,51164,1578,9758,174600
240,75,81,51089,1572,9839,166400
241,82,62,51007,1592,9901,170400
242,79,88,50928,1583,9989,164200
243,85,86,50843,1582,10075,165400
244,78,89,50765,1571,10164,164400
245,105,84,50660,1592,10248,293200
246,93,55,50567,1630,10303,173900
247,80,81,50487,1629,10384,151700
248,80,88,50407,1621,10472,182200
249,79,75,50328,1625,10547,200800
250,90,73,50238,1642,10620,163700
251,96,67,50142,1671,10687,163000
252,114,82,50028,1703,10769,176300
253,99,72,49929,1730,10841,181200
254,85,85,49844,1730,10926,169000
255,93,77,49751,1746,11003,178400
256,100,83,49651,1763,11086,156500
257,110,97,49541,1776,11183,158200
258,116,93,49425,1799,11276,167900
259,98,77,49327,1820,11353,162200
260,115,96,49212,1839,11449,171500
261,111,83,49101,1867,11532,172400
262,128,116,48973,1879,11648,173300
263,113,90,48860,1902,11738,175200
264,107,111,48753,1898,11849,168700
265,122,96,48631,1924,11945,207200
266,95,90,48536,1929,12035,165200
267,113,91,48423,1951,12126,157900
268,115,98,48308,1968,12224,344100
269,102,79,48206,1991,12303,188800
270,117,116,48089,1992,12419,166000
271,130,92,47959,2030,12511,184300
272,111,93,47848,2048,12604,207200
273,112,95,47736,2065,12699,190300
274,102,99,47634,2068,12798,167700
275,112,104,47522,2076,12902,169000
276,117,99,47405,2094,13001,174600
277,117,94,47288,2117,13095,170200
278,103,106,47185,2114,13201,168700
279,95,114,47090,2095,13315,187100
280,90,103,47000,2082,13418,170200
