Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,1,0,3999994,6,0,9488600
1,3,0,3999991,9,0,8944600
2,2,0,3999989,11,0,8790300
3,3,0,3999986,14,0,9087000
4,1,1,3999985,14,1,9581300
5,7,0,3999978,21,1,8910500
6,2,1,3999976,22,2,9079100
7,1,1,3999975,22,3,8832600
8,4,1,3999971,25,4,8712200
9,6,1,3999965,30,5,8114800
10,2,2,3999963,30,7,8078700
11,5,1,3999958,34,8,8033800
12,3,1,3999955,36,9,7864800
13,8,3,3999947,41,12,7974400
14,7,1,3999940,47,13,8273300
15,5,6,3999935,46,19,9084600
16,9,0,3999926,55,19,8432900
17,13,0,3999913,68,19,7980500
18,5,4,3999908,69,23,8266600
19,7,4,3999901,72,27,9486300
20,5,2,3999896,75,29,7837000
21,8,3,3999888,80,32,7853500
22,7,5,3999881,82,37,9393400
23,12,4,3999869,90,41,7695300
24,12,1,3999857,101,42,7618200
25,9,5,3999848,105,47,7875600
26,15,4,3999833,116,51,7710900
27,13,8,3999820,121,59,7833900
28,7,5,3999813,123,64,7907400
29,8,6,3999805,125,70,7650100
30,8,10,3999797,123,80,7559900
31,10,4,3999787,129,84,7696900
32,13,12,3999774,130,96,7959100
33,14,8,3999760,136,104,7711700
34,16,15,3999744,137,119,8438900
35,12,6,3999732,143,125,7786900
36,17,3,3999715,157,128,7734400
37,18,7,3999697,168,135,7783700
38,17,8,3999680,177,143,7738400
39,24,5,3999656,196,148,7904900
40,16,7,3999640,205,155,8247300
41,23,11,3999617,217,166,8205600
42,26,11,3999591,232,177,8098500
43,21,15,3999570,238,192,8376000
44,16,9,3999554,245,201,8530300
45,21,14,3999533,252,215,8600400
46,18,11,3999515,259,226,8200900
47,23,15,3999492,267,241,8190200
48,24,9,3999468,282,250,8470900
49,17,17,3999451,282,267,8295000
50,22,11,3999429,293,278,8460300
51,18,10,3999411,301,288,8452800
52,27,11,3999384,317,299,8704200
