Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,3999993,7,0,8799600
1,2,0,3999991,9,0,8426900
2,2,0,3999989,11,0,8125900
3,3,0,3999986,14,0,8307300
4,1,1,3999985,14,1,8292500
5,7,0,3999978,21,1,8304700
6,3,0,3999975,24,1,8299800
7,2,0,3999973,26,1,8222800
8,4,1,3999969,29,2,8140300
9,6,1,3999963,34,3,8234500
10,2,3,3999961,33,6,8264300
11,5,1,3999956,37,7,9222600
12,4,0,3999952,41,7,8833000
13,9,3,3999943,47,10,8468300
14,7,1,3999936,53,11,9768200
15,8,4,3999928,57,15,8449800
16,10,1,3999918,66,16,8509600
17,16,0,3999902,82,16,8750800
18,8,6,3999894,84,22,8473500
19,9,7,3999885,86,29,8442100
20,7,2,3999878,91,31,8311000
21,10,4,3999868,97,35,8398800
22,10,5,3999858,102,40,8578100
23,14,5,3999844,111,45,8384200
24,16,2,3999828,125,47,8318300
25,12,5,3999816,132,52,8536300
26,19,6,3999797,145,58,8376200
27,13,11,3999784,147,69,8378500
28,9,6,3999775,150,75,8100100
29,12,8,3999763,154,83,8121500
30,8,12,3999755,150,95,8043100
31,14,4,3999741,160,99,8076400
32,14,12,3999727,162,111,8321600
33,18,11,3999709,169,122,8273000
34,17,15,3999692,171,137,8144900
35,15,7,3999677,179,144,8300800
36,21,5,3999656,195,149,8147900
37,22,9,3999634,208,158,8397600
38,26,11,3999608,223,169,8249700
39,29,7,3999579,245,176,8224500
40,21,15,3999558,251,191,8075000
41,25,14,3999533,262,205,8308400
42,30,14,3999503,278,219,8324300
43,26,14,3999477,290,233,8409500
44,16,19,3999461,287,252,8383500
45,21,20,3999440,288,272,8368600
46,26,11,3999414,303,283,8513400
47,30,18,3999384,315,301,8353000
48,25,13,3999359,327,314,8358000
49,24,20,3999335,331,334,8283900
50,28,11,3999307,348,345,8295400
51,26,13,3999281,361,358,9160000
52,25,16,3999256,370,374,8421600
53,21,18,3999235,373,392,8422500
54,36,27,3999199,382,419,8147500
55,36,20,3999163,398,439,8220700
56,29,12,3999134,415,451,8443100
57,34,20,3999100,429,471,8566800
58,38,21,3999062,446,492,8294000
59,33,30,3999029,449,522,8008800
60,36,20,3998993,465,542,8144700
61,45,26,3998948,484,568,8089400
62,33,19,3998915,498,587,8397600
63,48,21,3998867,525,608,8297400
64,57,36,3998810,546,644,8389700
65,42,33,3998768,555,677,8681600
66,44,23,3998724,576,700,8527100
67,52,30,3998672,598,730,8488100
68,50,21,3998622,627,751,8303200
69,45,25,3998577,647,776,8241400
70,54,29,3998523,672,805,8112600
71,63,39,3998460,696,844,8083500
72,56,36,3998404,716,880,8183800
73,46,20,3998358,742,900,8231900
74,54,46,3998304,750,946,8157000
75,54,23,3998250,781,969,8136800
76,51,41,3998199,791,1010,8034300
77,59,37,3998140,813,1047,8103700
78,53,37,3998087,829,1084,8202300
79,60,44,3998027,845,1128,8110300
80,71,45,3997956,871,1173,8304600
81,60,52,3997896,879,1225,8043700
82,66,53,3997830,892,1278,7934900
83,64,30,3997766,926,1308,8108600
84,66,53,3997700,939,1361,8143000
85,74,51,3997626,962,1412,8009100
86,59,47,3997567,974,1459,8111600
87,71,51,3997496,994,1510,8314700
88,58,45,3997438,1007,1555,8135900
89,75,39,3997363,1043,1594,8079800
90,71,52,3997292,1062,1646,8025500
91,72,45,3997220,1089,1691,8212300
92,66,55,3997154,1100,1746,8269200
93,59,62,3997095,1097,1808,8223700
94,66,55,3997029,1108,1863,8416900
95,62,39,3996967,1131,1902,8661400
96,58,51,3996909,1138,1953,8161200
97,67,56,3996842,1149,2009,8440100
98,77,55,3996765,1171,2064,8315000
99,68,63,3996697,1176,2127,8286700
100,57,66,3996640,1167,2193,8158300
101,69,57,3996571,1179,2250,8282900
102,67,60,3996504,1186,2310,8024600
103,75,61,3996429,1200,2371,8052200
104,79,61,3996350,1218,2432,7916400
105,84,60,3996266,1242,2492,8185200
106,79,58,3996187,1263,2550,8606400
107,73,65,3996114,1271,2615,8044800
108,70,67,3996044,1274,2682,8095300
109,80,60,3995964,1294,2742,8082100
110,83,59,3995881,1318,2801,8226800
111,89,63,3995792,1344,2864,8089600
112,92,84,3995700,1352,2948,8045100
113,81,75,3995619,1358,3023,8411000
114,87,87,3995532,1358,3110,8122000
115,79,60,3995453,1377,3170,8017300
116,77,51,3995376,1403,3221,8266100
117,89,73,3995287,1419,3294,8406300
118,86,64,3995201,1441,3358,8012600
119,68,71,3995133,1438,3429,8569400
