Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,3999993,7,0,9019200
1,3,0,3999990,10,0,8934000
2,2,0,3999988,12,0,8350200
3,3,0,3999985,15,0,8896400
4,1,1,3999984,15,1,8321900
5,7,0,3999977,22,1,8437600
6,3,1,3999974,24,2,8935900
7,1,2,3999973,23,4,8664700
8,3,2,3999970,24,6,8771000
9,5,1,3999965,28,7,8307400
10,4,1,3999961,31,8,8319800
11,4,2,3999957,33,10,8176500
12,3,1,3999954,35,11,8150600
13,9,2,3999945,42,13,8016200
14,8,1,3999937,49,14,8301000
15,5,5,3999932,49,19,8744700
16,9,0,3999923,58,19,8107400
17,12,2,3999911,68,21,8114200
18,4,5,3999907,67,26,8451600
19,6,5,3999901,68,31,8119500
20,4,4,3999897,68,35,8352300
21,7,3,3999890,72,38,8661900
22,5,6,3999885,71,44,8761000
23,10,3,3999875,78,47,8457200
24,11,2,3999864,87,49,8414900
25,10,4,3999854,93,53,8035600
26,16,3,3999838,106,56,8214000
27,14,9,3999824,111,65,8693700
28,8,4,3999816,115,69,7752400
29,9,5,3999807,119,74,8351800
30,9,10,3999798,118,84,8680800
31,12,3,3999786,127,87,8340700
32,12,11,3999774,128,98,8034000
33,13,8,3999761,133,106,8322600
34,17,14,3999744,136,120,8769400
35,11,6,3999733,141,126,8265400
36,20,3,3999713,158,129,8194400
37,18,8,3999695,168,137,8124200
38,16,9,3999679,175,146,8177600
39,23,6,3999656,192,152,8069500
40,15,5,3999641,202,157,8557800
41,23,9,3999618,216,166,7887500
42,19,13,3999599,222,179,8523700
43,19,14,3999580,227,193,8277500
44,12,16,3999568,223,209,8093600
45,17,13,3999551,227,222,7881500
46,23,5,3999528,245,227,8448500
47,24,14,3999504,255,241,8506300
48,21,10,3999483,266,251,9013100
49,20,17,3999463,269,268,8227700
50,16,9,3999447,276,277,8206400
51,22,11,3999425,287,288,8401100
52,22,17,3999403,292,305,8214000
53,16,16,3999387,292,321,8454600
54,30,18,3999357,304,339,8816700
55,31,11,3999326,324,350,8207400
56,22,7,3999304,339,357,8292200
57,32,22,3999272,349,379,8097600
58,29,19,3999243,359,398,8228000
59,30,21,3999213,368,419,8059600
60,34,18,3999179,384,437,7909600
61,37,15,3999142,406,452,8865000
62,29,18,3999113,417,470,8217300
63,45,20,3999068,442,490,7996300
64,44,31,3999024,455,521,7740500
65,33,29,3998991,459,550,7993700
66,31,20,3998960,470,570,8000300
67,35,21,3998925,484,591,8042200
68,41,19,3998884,506,610,8207600
69,37,19,3998847,524,629,7956200
70,40,28,3998807,536,657,8174900
71,50,27,3998757,559,684,8164600
72,40,34,3998717,565,718,8202000
73,39,18,3998678,586,736,7967600
74,40,36,3998638,590,772,7886700
75,47,26,3998591,611,798,8352200
76,44,26,3998547,629,824,8564800
77,44,28,3998503,645,852,8444500
78,51,27,3998452,669,879,8529900
79,39,36,3998413,672,915,8310000
80,56,42,3998357,686,957,8519900
81,60,31,3998297,715,988,8330200
82,43,48,3998254,710,1036,8693500
83,46,27,3998208,729,1063,8768800
84,56,42,3998152,743,1105,8328100
85,49,44,3998103,748,1149,8204500
86,44,36,3998059,756,1185,8262500
87,61,41,3997998,776,1226,8114000
88,57,29,3997941,804,1255,8300800
89,62,33,3997879,833,1288,8081700
90,58,51,3997821,840,1339,8611400
91,60,45,3997761,855,1384,7858700
92,51,53,3997710,853,1437,8562300
93,57,47,3997653,863,1484,8219200
94,63,40,3997590,886,1524,8056700
95,53,35,3997537,904,1559,7796900
96,60,47,3997477,917,1606,8838000
97,68,51,3997409,934,1657,8107500
98,62,55,3997347,941,1712,8296500
99,80,45,3997267,976,1757,7973800
100,59,52,3997208,983,1809,7971300
101,58,54,3997150,987,1863,8716000
102,87,46,3997063,1028,1909,8042300
103,67,53,3996996,1042,1962,8575500
104,70,58,3996926,1054,2020,7840600
105,81,50,3996845,1085,2070,8093600
106,80,48,3996765,1117,2118,9438800
107,80,51,3996685,1146,2169,8021000
108,73,59,3996612,1160,2228,8621500
109,80,59,3996532,1181,2287,8356500
110,69,54,3996463,1196,2341,8532800
111,76,55,3996387,1217,2396,7917100
112,100,69,3996287,1248,2465,8320700
113,90,70,3996197,1268,2535,8695100
114,92,70,3996105,1290,2605,8182900
115,78,56,3996027,1312,2661,8436000
116,83,43,3995944,1352,2704,8610000
117,95,70,3995849,1377,2774,8570600
118,78,67,3995771,1388,2841,7938100
119,77,61,3995694,1404,2902,8340600
120,80,60,3995614,1424,2962,7841200
121,83,60,3995531,1447,3022,7845800
122,92,71,3995439,1468,3093,8510500
123,85,78,3995354,1475,3171,8014100
124,67,89,3995287,1453,3260,8296800
125,71,89,3995216,1435,3349,7961900
126,76,71,3995140,1440,3420,8202700
127,85,68,3995055,1457,3488,8342700
128,68,63,3994987,1462,3551,8154600
129,82,77,3994905,1467,3628,8641300
130,90,65,3994815,1492,3693,8942900
131,77,75,3994738,1494,3768,8356400
132,97,97,3994641,1494,3865,8211200
133,92,70,3994549,1516,3935,8090600
134,83,86,3994466,1513,4021,8086100
135,82,77,3994384,1518,4098,8101000
136,75,56,3994309,1537,4154,8374300
137,80,59,3994229,1558,4213,8110300
138,105,67,3994124,1596,4280,8226800
139,83,79,3994041,1600,4359,8178200
140,76,72,3993965,1604,4431,8363700
141,83,79,3993882,1608,4510,8351000
142,95,90,3993787,1613,4600,8428400
143,87,77,3993700,1623,4677,8309300
144,80,86,3993620,1617,4763,8176400
145,91,78,3993529,1630,4841,8917500
146,111,80,3993418,1661,4921,8066600
