Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,6,0,3999989,11,0,8413900
1,3,0,3999986,14,0,7748300
2,2,1,3999984,15,1,7776800
3,3,1,3999981,17,2,8098800
4,1,1,3999980,17,3,8210800
5,7,0,3999973,24,3,7975800
6,5,0,3999968,29,3,7575100
7,2,2,3999966,29,5,8016100
8,5,1,3999961,33,6,7804200
9,6,1,3999955,38,7,7674600
10,4,2,3999951,40,9,7721000
11,3,2,3999948,41,11,7829300
12,5,1,3999943,45,12,7717700
13,9,5,3999934,49,17,7739400
14,7,2,3999927,54,19,7857300
15,5,2,3999922,57,21,8026100
16,7,1,3999915,63,22,7976300
17,13,4,3999902,72,26,7768900
18,6,4,3999896,74,30,7758700
19,9,3,3999887,80,33,8119200
20,8,5,3999879,83,38,7988100
21,6,5,3999873,84,43,8023500
22,9,3,3999864,90,46,8392500
23,11,4,3999853,97,50,7986200
24,15,2,3999838,110,52,7883000
25,11,6,3999827,115,58,7864900
26,18,3,3999809,130,61,7935000
27,21,9,3999788,142,70,7909500
28,13,7,3999775,148,77,8002400
29,12,8,3999763,152,85,7936300
30,16,8,3999747,160,93,7824100
31,15,5,3999732,170,98,7919300
32,17,9,3999715,178,107,7863600
33,21,6,3999694,193,113,8128200
34,27,14,3999667,206,127,7966300
35,20,8,3999647,218,135,8471600
36,23,9,3999624,232,144,8041000
37,19,13,3999605,238,157,8006100
38,20,13,3999585,245,170,7978100
39,22,15,3999563,252,185,7789100
40,22,13,3999541,261,198,8105300
41,32,5,3999509,288,203,7860000
42,22,12,3999487,298,215,7952300
43,22,19,3999465,301,234,7881000
44,22,18,3999443,305,252,8024900
45,19,22,3999424,302,274,7877200
46,26,9,3999398,319,283,7552100
47,32,12,3999366,339,295,7521200
48,28,15,3999338,352,310,8091500
49,33,17,3999305,368,327,7591500
50,20,19,3999285,369,346,7897400
51,23,17,3999262,375,363,7739700
52,38,14,3999224,399,377,7657600
53,25,21,3999199,403,398,7720500
54,39,23,3999160,419,421,7755100
55,40,20,3999120,439,441,7670000
56,34,14,3999086,459,455,7733400
57,33,25,3999053,467,480,7984200
58,41,26,3999012,482,506,7655100
59,44,24,3998968,502,530,7860800
60,32,31,3998936,503,561,7657600
61,40,30,3998896,513,591,7645500
62,38,18,3998858,533,609,7685600
63,41,28,3998817,546,637,7665500
64,50,39,3998767,557,676,7838800
65,48,25,3998719,580,701,7830100
66,41,29,3998678,592,730,8152900
67,39,37,3998639,594,767,7909800
68,47,24,3998592,617,791,8260400
69,43,26,3998549,634,817,7776200
70,50,30,3998499,654,847,7652900
71,59,38,3998440,675,885,7713300
72,48,29,3998392,694,914,7748000
73,35,33,3998357,696,947,7786600
74,69,32,3998288,733,979,7823700
75,54,29,3998234,758,1008,7637600
76,50,38,3998184,770,1046,7878300
77,39,41,3998145,768,1087,7792200
78,54,40,3998091,782,1127,7784100
79,58,36,3998033,804,1163,7683300
80,58,47,3997975,815,1210,7909400
81,59,43,3997916,831,1253,7924100
82,71,56,3997845,846,1309,7738700
83,62,32,3997783,876,1341,7661800
84,63,48,3997720,891,1389,7777200
85,59,60,3997661,890,1449,7714200
86,50,45,3997611,895,1494,8000900
87,68,47,3997543,916,1541,7909400
