Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,999990,10,0,39678300
1,7,0,999983,17,0,19764600
2,3,2,999980,18,2,23436200
3,5,2,999975,21,4,2342800
4,4,1,999971,24,5,1503800
5,5,1,999966,28,6,1520100
6,7,2,999959,33,8,1671600
7,4,3,999955,34,11,1615800
8,7,0,999948,41,11,1431500
9,7,2,999941,46,13,1523400
10,7,3,999934,50,16,1560100
11,11,3,999923,58,19,1577800
12,2,2,999921,58,21,1496300
13,7,4,999914,61,25,1452000
14,10,2,999904,69,27,1654900
15,7,2,999897,74,29,1662400
16,14,7,999883,81,36,1493200
17,13,4,999870,90,40,1510100
18,9,4,999861,95,44,1471400
19,13,5,999848,103,49,1650000
20,11,4,999837,110,53,1656700
21,16,10,999821,116,63,1555400
22,9,3,999812,122,66,1895800
23,12,3,999800,131,69,1786700
24,16,3,999784,144,72,1765900
25,12,11,999772,145,83,1758700
26,18,9,999754,154,92,1742900
27,12,12,999742,154,104,2121600
28,14,6,999728,162,110,1758900
29,15,9,999713,168,119,1871400
30,17,3,999696,182,122,1743200
31,16,3,999680,195,125,1657100
32,18,9,999662,204,134,1775800
33,24,7,999638,221,141,1753400
34,19,8,999619,232,149,1734000
35,19,11,999600,240,160,1631200
36,22,12,999578,250,172,1631300
37,18,10,999560,258,182,1644700
38,22,14,999538,266,196,1629900
39,21,18,999517,269,214,1756700
40,18,11,999499,276,225,1730000
41,20,8,999479,288,233,1743400
42,27,17,999452,298,250,1886400
43,20,15,999432,303,265,1899500
44,23,19,999409,307,284,1849500
45,22,14,999387,315,298,1750900
46,17,17,999370,315,315,1727600
47,27,25,999343,317,340,1685000
48,26,19,999317,324,359,1720800
49,26,18,999291,332,377,1724800
50,22,14,999269,340,391,2037400
51,24,17,999245,347,408,1824700
52,28,15,999217,360,423,1796400
53,27,12,999190,375,435,1778300
54,36,19,999154,392,454,1808200
55,33,24,999121,401,478,1917100
56,27,15,999094,413,493,1850900
57,46,22,999048,437,515,1708800
58,33,21,999015,449,536,1719700
59,44,26,998971,467,562,1664600
60,27,20,998944,474,582,2012700
61,31,23,998913,482,605,1703900
62,35,28,998878,489,633,1685500
63,32,15,998846,506,648,1613800
64,38,32,998808,512,680,1854300
65,44,31,998764,525,711,1679700
66,53,25,998711,553,736,1647200
67,43,30,998668,566,766,1819400
68,38,31,998630,573,797,1743000
69,35,32,998595,576,829,2031500
70,43,30,998552,589,859,1672100
71,49,32,998503,606,891,1677400
72,45,25,998458,626,916,1748500
73,45,20,998413,651,936,1848900
74,48,30,998365,669,966,1647400
75,52,40,998313,681,1006,1736100
76,39,36,998274,684,1042,1758200
77,47,26,998227,705,1068,1859800
78,57,43,998170,719,1111,1758100
79,38,44,998132,713,1155,2087100
80,47,40,998085,720,1195,1763600
81,58,36,998027,742,1231,2047400
82,50,51,997977,741,1282,1658300
83,42,40,997935,743,1322,1687400
84,49,28,997886,764,1350,1722900
85,56,42,997830,778,1392,1750200
86,53,42,997777,789,1434,1750500
87,62,40,997715,811,1474,1783300
88,53,36,997662,828,1510,1718800
89,56,42,997606,842,1552,1773700
90,57,42,997549,857,1594,1789500
91,56,51,997493,862,1645,2216900
