Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,4,0,999991,9,0,2287800
1,6,0,999985,15,0,1958700
2,4,2,999981,17,2,1885900
3,5,2,999976,20,4,1748500
4,5,0,999971,25,4,1890000
5,4,3,999967,26,7,1690700
6,7,3,999960,30,10,1711900
7,5,2,999955,33,12,1775600
8,5,0,999950,38,12,1715100
9,9,3,999941,44,15,1735600
10,7,2,999934,49,17,1761700
11,10,3,999924,56,20,1915100
12,2,2,999922,56,22,1750600
13,6,3,999916,59,25,1692500
14,8,4,999908,63,29,1872900
15,6,2,999902,67,31,1684900
16,14,5,999888,76,36,1724600
17,11,4,999877,83,40,1701100
18,10,3,999867,90,43,1646400
19,14,3,999853,101,46,1708700
20,10,5,999843,106,51,1649400
21,15,11,999828,110,62,1691200
22,9,5,999819,114,67,2028000
23,11,3,999808,122,70,1708300
24,13,4,999795,131,74,1919700
25,14,10,999781,135,84,2151200
26,17,9,999764,143,93,1757100
27,12,11,999752,144,104,1787700
28,15,3,999737,156,107,1796300
29,10,10,999727,156,117,1773900
30,20,3,999707,173,120,1777600
31,19,2,999688,190,122,1768300
32,19,8,999669,201,130,2107500
33,25,6,999644,220,136,1882200
34,18,8,999626,230,144,1867600
35,19,7,999607,242,151,1768300
36,21,13,999586,250,164,1960200
37,15,13,999571,252,177,1776100
38,27,12,999544,267,189,1768600
39,19,18,999525,268,207,1852400
40,18,14,999507,272,221,1821200
41,19,7,999488,284,228,1828300
42,22,14,999466,292,242,1805600
43,22,11,999444,303,253,1759200
44,27,19,999417,311,272,1935800
45,20,16,999397,315,288,1791800
46,19,18,999378,316,306,1694400
47,26,23,999352,319,329,1827800
48,30,17,999322,332,346,1829100
49,26,19,999296,339,365,1854400
50,18,16,999278,341,381,1809400
51,25,16,999253,350,397,1778100
52,25,15,999228,360,412,1816400
53,29,10,999199,379,422,1789500
54,37,15,999162,401,437,1750800
55,31,27,999131,405,464,2039000
56,25,15,999106,415,479,1881400
57,43,27,999063,431,506,1827700
58,35,23,999028,443,529,1879600
59,40,28,998988,455,557,1746500
60,31,19,998957,467,576,1807400
61,37,20,998920,484,596,2138500
62,43,23,998877,504,619,1930500
63,37,13,998840,528,632,1986900
64,44,32,998796,540,664,1868900
65,44,33,998752,551,697,1788900
66,55,27,998697,579,724,1793200
67,49,31,998648,597,755,1781500
68,35,37,998613,595,792,1817400
69,40,33,998573,602,825,1807000
70,45,30,998528,617,855,1814900
71,56,27,998472,646,882,1797400
72,45,31,998427,660,913,1777400
73,47,23,998380,684,936,1773300
74,49,38,998331,695,974,1796900
75,53,43,998278,705,1017,1751200
76,36,38,998242,703,1055,1757300
77,52,30,998190,725,1085,1973100
78,63,37,998127,751,1122,1772500
79,41,47,998086,745,1169,1933300
80,58,37,998028,766,1206,1756800
81,57,36,997971,787,1242,1771400
82,54,49,997917,792,1291,1809700
83,50,41,997867,801,1332,1929500
84,53,34,997814,820,1366,1788200
85,61,46,997753,835,1412,1910900
86,55,42,997698,848,1454,1882300
87,58,48,997640,858,1502,1813900
88,57,41,997583,874,1543,1757200
89,51,48,997532,877,1591,1799500
90,60,47,997472,890,1638,1739300
91,63,51,997409,902,1689,1744400
92,57,39,997352,920,1728,1735400
93,54,44,997298,930,1772,1821000
94,78,42,997220,966,1814,1736600
95,62,55,997158,973,1869,1724300
96,56,45,997102,984,1914,1884100
97,53,46,997049,991,1960,1722800
98,56,42,996993,1005,2002,1710900
99,47,46,996946,1006,2048,1729200
100,58,60,996888,1004,2108,1699100
101,49,60,996839,993,2168,1767700
102,60,60,996779,993,2228,1767800
103,73,41,996706,1025,2269,1762200
104,63,62,996643,1026,2331,1728300
105,67,54,996576,1039,2385,1904000
106,71,57,996505,1053,2442,1787000
107,74,45,996431,1082,2487,1822200
108,68,42,996363,1108,2529,1758600
109,62,61,996301,1109,2590,1722000
110,77,65,996224,1121,2655,1782300
111,74,53,996150,1142,2708,1706700
112,89,62,996061,1169,2770,1713500
113,80,63,995981,1186,2833,1795900
114,79,59,995902,1206,2892,1742800
115,86,45,995816,1247,2937,1779100
116,70,50,995746,1267,2987,1831200
117,86,56,995660,1297,3043,1834400
118,98,52,995562,1343,3095,1800400
119,78,76,995484,1345,3171,1851700
120,74,58,995410,1361,3229,1844000
121,63,73,995347,1351,3302,1749200
122,98,55,995249,1394,3357,1733700
123,94,72,995155,1416,3429,1733400
124,103,78,995052,1441,3507,1851100
125,90,79,994962,1452,3586,1743600
126,110,61,994852,1501,3647,1716000
127,109,61,994743,1549,3708,1798700
128,114,69,994629,1594,3777,2260800
129,104,80,994525,1618,3857,1831900
130,95,77,994430,1636,3934,1752200
131,110,76,994320,1670,4010,1764200
132,103,101,994217,1672,4111,1840100
133,120,76,994097,1716,4187,1755400
134,99,87,993998,1728,4274,1831900
135,105,83,993893,1750,4357,1787900
136,106,86,993787,1770,4443,1797000
137,100,75,993687,1795,4518,1732200
138,127,88,993560,1834,4606,1762200
139,109,81,993451,1862,4687,1688400
140,99,103,993352,1858,4790,1670200
141,120,86,993232,1892,4876,1693300
142,103,92,993129,1903,4968,1888700
143,103,90,993026,1916,5058,1731200
144,107,78,992919,1945,5136,1672300
145,119,105,992800,1959,5241,1599000
146,122,102,992678,1979,5343,1754600
147,115,82,992563,2012,5425,1838300
148,123,102,992440,2033,5527,1949300
149,115,103,992325,2045,5630,1761200
150,122,119,992203,2048,5749,1777900
151,108,88,992095,2068,5837,1737500
152,103,107,991992,2064,5944,1748000
153,114,87,991878,2091,6031,1757400
154,108,111,991770,2088,6142,1748400
155,122,108,991648,2102,6250,1739400
156,98,94,991550,2106,6344,2045500
157,136,104,991414,2138,6448,1901300
158,107,115,991307,2130,6563,1758900
159,134,107,991173,2157,6670,1758300
160,111,94,991062,2174,6764,1747900
161,119,111,990943,2182,6875,1713600
162,115,107,990828,2190,6982,1658900
163,110,100,990718,2200,7082,1761000
164,104,122,990614,2182,7204,1918500
165,134,124,990480,2192,7328,1890600
166,124,123,990356,2193,7451,1688100
167,104,116,990252,2181,7567,1645800
168,111,117,990141,2175,7684,1645800
169,110,107,990031,2178,7791,1733600
170,119,110,989912,2187,7901,1771700
171,105,109,989807,2183,8010,1774100
172,129,113,989678,2199,8123,1743300
173,143,111,989535,2231,8234,1759600
174,126,109,989409,2248,8343,1729000
175,122,113,989287,2257,8456,1692300
176,135,118,989152,2274,8574,1650000
177,135,121,989017,2288,8695,1636900
178,145,110,988872,2323,8805,1772400
179,135,121,988737,2337,8926,1751600
180,136,110,988601,2363,9036,1979200
181,160,128,988441,2395,9164,1762200
182,150,111,988291,2434,9275,1735800
183,132,139,988159,2427,9414,1746300
184,140,116,988019,2451,9530,1759200
185,145,117,987874,2479,9647,1753000
186,129,123,987745,2485,9770,1738500
187,157,141,987588,2501,9911,1699100
188,129,128,987459,2502,10039,1674100
189,135,135,987324,2502,10174,1628300
190,155,129,987169,2528,10303,1771200
191,161,126,987008,2563,10429,1764900
192,142,139,986866,2566,10568,1774100
193,159,123,986707,2602,10691,1753900
194,133,117,986574,2618,10808,1765700
195,145,135,986429,2628,10943,1897900
196,158,140,986271,2646,11083,2103000
197,145,139,986126,2652,11222,1764600
198,151,143,985975,2660,11365,1764600
199,159,131,985816,2688,11496,1755200
200,168,150,985648,2706,11646,1766500
201,165,142,985483,2729,11788,1756100
202,142,148,985341,2723,11936,1754400
203,158,138,985183,2743,12074,1701400
204,156,130,985027,2769,12204,1710400
205,147,155,984880,2761,12359,1660500
206,158,134,984722,2785,12493,1756200
207,155,136,984567,2804,12629,1673300
208,170,138,984397,2836,12767,1765700
209,158,133,984239,2861,12900,1747200
210,184,159,984055,2886,13059,1709000
211,173,154,983882,2905,13213,1694100
212,188,159,983694,2934,13372,1665800
213,174,123,983520,2985,13495,1660400
214,176,150,983344,3011,13645,1702700
215,195,149,983149,3057,13794,1647500
216,168,153,982981,3072,13947,1661700
217,181,159,982800,3094,14106,1661500
218,179,147,982621,3126,14253,1649600
219,175,154,982446,3147,14407,1973500
220,183,163,982263,3167,14570,1705400
221,191,168,982072,3190,14738,1726600
222,175,160,981897,3205,14898,1792100
223,183,155,981714,3233,15053,1774900
224,179,166,981535,3246,15219,1783400
225,169,171,981366,3244,15390,1778400
226,175,176,981191,3243,15566,1778900
227,176,174,981015,3245,15740,1792000
228,199,179,980816,3265,15919,1775000
229,194,169,980622,3290,16088,1731000
230,181,180,980441,3291,16268,2028000
231,203,164,980238,3330,16432,1747900
232,187,184,980051,3333,16616,1650600
233,204,184,979847,3353,16800,1649100
234,189,187,979658,3355,16987,1786800
235,201,164,979457,3392,17151,1774800
236,205,179,979252,3418,17330,1861000
237,204,178,979048,3444,17508,1682300
238,188,179,978860,3453,17687,1716500
239,213,164,978647,3502,17851,1654200
240,187,167,978460,3522,18018,1657800
241,177,154,978283,3545,18172,1760300
242,200,180,978083,3565,18352,1669900
243,187,182,977896,3570,18534,1800800
244,187,176,977709,3581,18710,1775900
245,206,190,977503,3597,18900,1761000
246,174,166,977329,3605,19066,1696700
247,200,170,977129,3635,19236,1645900
248,180,182,976949,3633,19418,1644500
249,199,192,976750,3640,19610,1778200
250,202,190,976548,3652,19800,1772100
251,194,188,976354,3658,19988,1746000
252,200,183,976154,3675,20171,2033500
253,204,188,975950,3691,20359,2028900
254,197,169,975753,3719,20528,1676700
255,207,184,975546,3742,20712,1764300
256,201,188,975345,3755,20900,1890400
257,194,189,975151,3760,21089,1770200
