Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
182,115,101,990355,2011,7634,2096400
183,97,100,990258,2008,7734,2100900
184,132,90,990126,2050,7824,2085200
185,113,113,990013,2050,7937,2155600
186,110,104,989903,2056,8041,2034500
187,132,102,989771,2086,8143,1942900
188,123,96,989648,2113,8239,2087100
189,128,121,989520,2120,8360,1962400
190,112,109,989408,2123,8469,4192700
191,113,102,989295,2134,8571,2355200
192,136,95,989159,2175,8666,3357900
193,128,120,989031,2183,8786,2266500
194,111,118,988920,2176,8904,8083700
195,126,125,988794,2177,9029,3556900
196,138,109,988656,2206,9138,3377700
197,114,118,988542,2202,9256,2426500
198,136,124,988406,2214,9380,2192000
199,132,102,988274,2244,9482,2189600
200,134,111,988140,2267,9593,2102500
201,144,122,987996,2289,9715,2124100
202,133,90,987863,2332,9805,2045800
203,142,107,987721,2367,9912,2053600
204,123,115,987598,2375,10027,1965800
205,125,111,987473,2389,10138,1978100
206,130,112,987343,2407,10250,1934300
207,140,116,987203,2431,10366,1979600
208,131,128,987072,2434,10494,3822300
209,133,122,986939,2445,10616,4105100
210,147,133,986792,2459,10749,2560500
211,128,134,986664,2453,10883,2354700
212,126,109,986538,2470,10992,7787700
213,126,107,986412,2489,11099,3285600
214,129,106,986283,2512,11205,2884400
215,146,127,986137,2531,11332,2293600
216,148,144,985989,2535,11476,2150300
217,141,124,985848,2552,11600,2063300
218,136,128,985712,2560,11728,2197600
219,125,133,985587,2552,11861,2153300
220,147,124,985440,2575,11985,2004600
221,126,127,985314,2574,12112,1977900
222,153,143,985161,2584,12255,1978700
223,172,150,984989,2606,12405,1962900
224,144,118,984845,2632,12523,1879500
225,143,120,984702,2655,12643,1848000
226,148,128,984554,2675,12771,2241200
227,152,132,984402,2695,12903,3145400
228,142,130,984260,2707,13033,3954800
229,130,123,984130,2714,13156,2236600
230,153,131,983977,2736,13287,7082400
231,140,148,983837,2728,13435,3116900
232,133,159,983704,2702,13594,2524900
233,136,142,983568,2696,13736,2129000
234,135,133,983433,2698,13869,2088500
235,145,122,983288,2721,13991,2178600
236,146,135,983142,2732,14126,1963900
237,141,138,983001,2735,14264,2013900
238,147,128,982854,2754,14392,2017100
239,136,152,982718,2738,14544,2057100
240,155,137,982563,2756,14681,2058800
241,140,125,982423,2771,14806,1930500
242,149,130,982274,2790,14936,1903400
243,151,136,982123,2805,15072,1859100
244,148,145,981975,2808,15217,1833100
245,153,140,981822,2821,15357,1859000
246,135,156,981687,2800,15513,3704100
247,151,121,981536,2830,15634,3652300
248,132,139,981404,2823,15773,2349800
249,130,141,981274,2812,15914,2242900
250,132,137,981142,2807,16051,5079100
251,151,145,980991,2813,16196,3771400
252,164,133,980827,2844,16329,3074000
253,159,150,980668,2853,16479,2355300
254,162,147,980506,2868,16626,2312700
255,144,138,980362,2874,16764,2100500
256,159,126,980203,2907,16890,2133800
257,147,155,980056,2899,17045,2139700
258,151,154,979905,2896,17199,2014800
259,154,163,979751,2887,17362,1983100
260,163,144,979588,2906,17506,2014100
261,177,156,979411,2927,17662,2046400
262,152,145,979259,2934,17807,1930000
263,151,137,979108,2948,17944,1868900
264,170,150,978938,2968,18094,1972500
265,176,157,978762,2987,18251,1876700
266,154,154,978608,2987,18405,2024200
267,168,136,978440,3019,18541,3339500
268,168,174,978272,3013,18715,2985000
269,187,165,978085,3035,18880,3208900
270,162,131,977923,3066,19011,2423800
271,160,169,977763,3057,19180,9136100
272,168,166,977595,3059,19346,3656400
273,180,160,977415,3079,19506,3022100
274,160,156,977255,3083,19662,2971300
275,171,165,977084,3089,19827,2150200
276,154,162,976930,3081,19989,2133100
277,181,148,976749,3114,20137,2038400
278,165,158,976584,3121,20295,2047400
279,171,151,976413,3141,20446,2154900
280,155,158,976258,3138,20604,2230500
281,163,153,976095,3148,20757,2132200
282,168,160,975927,3156,20917,2053600
283,170,154,975757,3172,21071,2074500
284,171,149,975586,3194,21220,2019400
285,170,165,975416,3199,21385,2216800
286,167,158,975249,3208,21543,4916900
287,178,141,975071,3245,21684,3546500
288,174,138,974897,3281,21822,3261100
289,162,167,974735,3276,21989,2520900
290,184,164,974551,3296,22153,2401000
291,154,151,974397,3299,22304,5691100
292,195,173,974202,3321,22477,4331900
293,162,155,974040,3328,22632,6538200
294,155,141,973885,3342,22773,2897700
295,156,155,973729,3343,22928,2617900
296,186,175,973543,3354,23103,2621700
297,182,170,973361,3366,23273,2178300
298,189,183,973172,3372,23456,2242200
299,178,168,972994,3382,23624,1980300
300,175,165,972819,3392,23789,2149000
301,183,163,972636,3412,23952,1993400
302,169,212,972467,3369,24164,2029900
303,190,163,972277,3396,24327,4361200
304,178,165,972099,3409,24492,3882200
305,180,182,971919,3407,24674,2790000
306,163,176,971756,3394,24850,2551600
307,154,160,971602,3388,25010,3370700
308,178,179,971424,3387,25189,9042500
309,199,198,971225,3388,25387,6239500
310,165,180,971060,3373,25567,2744700
311,209,160,970851,3422,25727,2333400
312,189,154,970662,3457,25881,2269700
313,174,157,970488,3474,26038,2443600
314,173,209,970315,3438,26247,2447600
315,177,180,970138,3435,26427,2748500
316,192,171,969946,3456,26598,2580400
317,176,157,969770,3475,26755,2116500
318,220,182,969550,3513,26937,2161000
319,201,185,969349,3529,27122,2167800
320,213,171,969136,3571,27293,2046000
321,196,184,968940,3583,27477,1976800
322,209,187,968731,3605,27664,1950100
323,216,171,968515,3650,27835,2199100
324,198,179,968317,3669,28014,2068400
325,181,183,968136,3667,28197,2102600
326,195,188,967941,3674,28385,2496700
327,168,205,967773,3637,28590,6130300
328,182,176,967591,3643,28766,2139800
329,171,174,967420,3640,28940,2005600
330,198,225,967222,3613,29165,2215300
331,182,192,967040,3603,29357,1991000
332,183,197,966857,3589,29554,2080800
333,211,180,966646,3620,29734,2213600
334,197,206,966449,3611,29940,2106600
335,213,202,966236,3622,30142,2158200
336,207,146,966029,3683,30288,2085500
337,194,183,965835,3694,30471,1962400
338,189,212,965646,3671,30683,1967700
339,201,177,965445,3695,30860,3470400
340,205,208,965240,3692,31068,6324000
341,196,183,965044,3705,31251,2358600
342,208,192,964836,3721,31443,3271000
343,195,181,964641,3735,31624,2424400
344,227,189,964414,3773,31813,10811100
345,206,177,964208,3802,31990,6168200
346,202,191,964006,3813,32181,2525300
347,195,198,963811,3810,32379,2424700
348,200,180,963611,3830,32559,2131800
349,183,178,963428,3835,32737,2117000
350,185,191,963243,3829,32928,2220500
351,213,183,963030,3859,33111,5509900
352,220,197,962810,3882,33308,2743600
353,197,211,962613,3868,33519,2460700
354,216,201,962397,3883,33720,7870300
355,225,196,962172,3912,33916,3528500
356,207,176,961965,3943,34092,3009900
357,201,185,961764,3959,34277,3389600
358,211,204,961553,3966,34481,2480800
359,210,195,961343,3981,34676,2530900
360,212,208,961131,3985,34884,2455400
361,231,191,960900,4025,35075,2437100
362,216,210,960684,4031,35285,2713500
363,221,240,960463,4012,35525,2284300
364,219,187,960244,4044,35712,2297400
365,219,225,960025,4038,35937,2291600
366,202,215,959823,4025,36152,2358000
367,205,186,959618,4044,36338,5137000
368,212,195,959406,4061,36533,5204600
369,212,192,959194,4081,36725,2643200
370,215,194,958979,4102,36919,8330300
371,223,204,958756,4121,37123,3416900
372,247,208,958509,4160,37331,3397700
373,197,206,958312,4151,37537,2739200
374,232,190,958080,4193,37727,2556000
375,221,183,957859,4231,37910,2181800
376,211,215,957648,4227,38125,2380200
377,226,190,957422,4263,38315,2162200
378,228,236,957194,4255,38551,2452200
379,226,197,956968,4284,38748,2602600
380,218,198,956750,4304,38946,2360900
381,246,218,956504,4332,39164,2180500
382,231,225,956273,4338,39389,5307300
383,242,223,956031,4357,39612,4463100
384,266,227,955765,4396,39839,2697700
385,228,232,955537,4392,40071,6183500
386,225,210,955312,4407,40281,3335400
387,220,220,955092,4407,40501,3426500
388,263,235,954829,4435,40736,2469500
389,245,209,954584,4471,40945,2375000
390,255,187,954329,4539,41132,2288500
391,233,221,954096,4551,41353,2095400
392,233,220,953863,4564,41573,2153700
393,226,257,953637,4533,41830,2430000
394,244,208,953393,4569,42038,2166000
395,215,211,953178,4573,42249,2044800
396,215,211,952963,4577,42460,2100500
397,260,207,952703,4630,42667,2521700
398,235,229,952468,4636,42896,2144500
399,229,227,952239,4638,43123,2027400
400,236,259,952003,4615,43382,2073800
401,233,254,951770,4594,43636,2282000
402,242,214,951528,4622,43850,4768900
403,222,214,951306,4630,44064,3817500
404,239,253,951067,4616,44317,3360600
405,225,237,950842,4604,44554,2897900
406,255,239,950587,4620,44793,6125800
407,231,269,950356,4582,45062,4750700
408,242,217,950114,4607,45279,3916900
409,236,221,949878,4622,45500,2818800
410,236,261,949642,4597,45761,2348300
411,243,249,949399,4591,46010,2658400
412,230,226,949169,4595,46236,2541900
413,258,207,948911,4646,46443,2277000
414,241,235,948670,4652,46678,2503300
415,261,243,948409,4670,46921,10411500
416,214,244,948195,4640,47165,3530800
417,244,265,947951,4619,47430,2776600
418,230,248,947721,4601,47678,3622400
419,265,261,947456,4605,47939,6021900
420,254,246,947202,4613,48185,4296000
421,286,212,946916,4687,48397,2505200
422,234,224,946682,4697,48621,2472800
423,249,207,946433,4739,48828,2391200
424,267,234,946166,4772,49062,2429400
425,221,287,945945,4706,49349,2480100
426,247,202,945698,4751,49551,2331500
427,246,248,945452,4749,49799,2238600
428,292,237,945160,4804,50036,2244900
429,277,231,944883,4850,50267,4467200
430,247,230,944636,4867,50497,4572100
431,245,291,944391,4821,50788,2955800
432,255,224,944136,4852,51012,2685300
433,255,236,943881,4871,51248,4475700
434,252,264,943629,4859,51512,2973300
435,251,267,943378,4843,51779,4743200
436,238,228,943140,4853,52007,2762900
437,261,205,942879,4909,52212,2567300
438,246,230,942633,4925,52442,4273400
439,217,255,942416,4887,52697,2728700
440,242,273,942174,4856,52970,3054100
441,217,238,941957,4835,53208,2943900
442,221,262,941736,4794,53470,2416800
443,234,245,941502,4783,53715,2312100
444,247,228,941255,4802,53943,2326000
445,228,256,941027,4774,54199,2103200
446,252,233,940775,4793,54432,2137000
447,278,265,940497,4806,54697,2171500
448,256,244,940241,4818,54941,2113900
449,224,238,940017,4804,55179,2064100
450,256,225,939761,4835,55404,2061600
451,242,262,939519,4815,55666,2037400
452,235,269,939284,4781,55935,2174000
453,282,257,939002,4806,56192,2084000
454,270,227,938732,4849,56419,2054200
455,246,261,938486,4834,56680,2102400
456,250,245,938236,4839,56925,2371400
457,251,244,937985,4846,57169,2253900
458,258,260,937727,4844,57429,2299900
459,257,257,937470,4844,57686,2258700
460,238,212,937232,4870,57898,2107100
461,246,246,936986,4870,58144,2003900
462,246,236,936740,4880,58380,1939200
463,242,226,936498,4896,58606,2095300
464,250,242,936248,4904,58848,2262000
465,251,269,935997,4886,59117,2376400
466,269,242,935728,4913,59359,2405600
467,246,244,935482,4915,59603,2453100
468,238,247,935244,4906,59850,2965900
469,273,246,934971,4933,60096,7805000
470,269,238,934702,4964,60334,3161100
471,243,262,934459,4945,60596,9796400
472,246,249,934213,4942,60845,5321500
473,279,253,933934,4968,61098,3426000
474,268,251,933666,4985,61349,2754100
475,254,258,933412,4981,61607,2710000
476,273,233,933139,5021,61840,2619000
477,266,238,932873,5049,62078,2899800
478,271,230,932602,5090,62308,2560600
479,296,285,932306,5101,62593,2291400
480,289,272,932017,5118,62865,2332900
481,306,236,931711,5188,63101,2465900
482,276,254,931435,5210,63355,9085300
483,295,250,931140,5255,63605,2746500
484,256,253,930884,5258,63858,2663000
485,289,252,930595,5295,64110,11406800
486,257,271,930338,5281,64381,3841500
487,275,285,930063,5271,64666,2905000
488,262,273,929801,5260,64939,2463000
489,261,261,929540,5260,65200,2169100
490,245,259,929295,5246,65459,2220000
491,264,270,929031,5240,65729,2148800
492,264,258,928767,5246,65987,2245100
493,283,269,928484,5260,66256,2476400
494,275,281,928209,5254,66537,2532500
495,247,267,927962,5234,66804,2350400
496,282,262,927680,5254,67066,2174500
497,282,247,927398,5289,67313,2310100
498,268,247,927130,5310,67560,2237000
499,290,301,926840,5299,67861,5037900
500,249,253,926591,5295,68114,3523700
501,264,281,926327,5278,68395,2101100
502,251,226,926076,5303,68621,2142500
503,273,241,925803,5335,68862,2507800
504,265,263,925538,5337,69125,8652500
505,263,272,925275,5328,69397,8058500
506,269,266,925006,5331,69663,3167800
507,249,283,924757,5297,69946,2756700
508,263,249,924494,5311,70195,2491200
509,269,259,924225,5321,70454,2370900
510,262,275,923963,5308,70729,2208600
511,292,267,923671,5333,70996,2289100
512,274,252,923397,5355,71248,11215300
513,288,254,923109,5389,71502,4382000
514,277,275,922832,5391,71777,7525000
515,308,276,922524,5423,72053,5652100
516,301,269,922223,5455,72322,3497000
517,284,290,921939,5449,72612,4053400
518,296,277,921643,5468,72889,2371900
519,321,292,921322,5497,73181,2230000
520,287,266,921035,5518,73447,2264600
521,265,267,920770,5516,73714,2246700
522,263,295,920507,5484,74009,2550700
523,290,265,920217,5509,74274,7199800
524,284,264,919933,5529,74538,2302400
525,248,272,919685,5505,74810,2220000
526,284,256,919401,5533,75066,2146500
527,287,263,919114,5557,75329,2100500
528,269,290,918845,5536,75619,2206300
529,275,299,918570,5512,75918,4127700
530,298,270,918272,5540,76188,2671900
531,273,274,917999,5539,76462,14527900
532,305,263,917694,5581,76725,2447200
533,299,289,917395,5591,77014,2198700
534,275,265,917120,5601,77279,2145100
535,286,301,916834,5586,77580,11739000
536,266,262,916568,5590,77842,2261500
537,281,279,916287,5592,78121,2139200
538,267,266,916020,5593,78387,2027600
539,280,275,915740,5598,78662,2054300
540,272,299,915468,5571,78961,2145000
541,280,284,915188,5567,79245,10920100
542,290,273,914898,5584,79518,7606800
543,288,268,914610,5604,79786,2783800
544,295,279,914315,5620,80065,2636000
545,287,263,914028,5644,80328,2279000
546,289,251,913739,5682,80579,2267200
547,280,278,913459,5684,80857,2830500
548,318,278,913141,5724,81135,5334900
549,324,272,912817,5776,81407,4000800
550,286,284,912531,5778,81691,8546000
551,267,288,912264,5757,81979,4391700
552,303,276,911961,5784,82255,4576700
553,316,295,911645,5805,82550,3034200
554,307,275,911338,5837,82825,3115300
555,297,252,911041,5882,83077,2820800
556,300,291,910741,5891,83368,2385200
557,275,261,910466,5905,83629,2313600
558,306,291,910160,5920,83920,2266600
559,288,293,909872,5915,84213,2051300
560,306,288,909566,5933,84501,2002800
561,320,296,909246,5957,84797,2054300
562,324,327,908922,5954,85124,4321400
563,335,276,908587,6013,85400,3543500
564,346,312,908241,6047,85712,3619100
565,327,281,907914,6093,85993,2735600
566,317,281,907597,6129,86274,7699700
567,341,297,907256,6173,86571,5758100
568,325,307,906931,6191,86878,4612900
569,350,301,906581,6240,87179,2935900
570,312,342,906269,6210,87521,2387800
571,341,308,905928,6243,87829,2609000
572,362,311,905566,6294,88140,2612700
573,323,301,905243,6316,88441,2526500
574,358,306,904885,6368,88747,2175900
575,327,317,904558,6378,89064,2091900
576,355,343,904203,6390,89407,5225500
577,357,293,903846,6454,89700,5105000
578,336,345,903510,6445,90045,2722000
579,312,352,903198,6405,90397,10879900
580,361,293,902837,6473,90690,4977900
581,332,314,902505,6491,91004,2903900
582,314,346,902191,6459,91350,3093000
583,315,328,901876,6446,91678,2508300
584,330,337,901546,6439,92015,2456600
585,347,307,901199,6479,92322,2609300
586,310,347,900889,6442,92669,2423800
587,329,318,900560,6453,92987,2284800
588,317,329,900243,6441,93316,2170800
589,301,330,899942,6412,93646,2254500
590,346,326,899596,6432,93972,2261400
591,367,342,899229,6457,94314,4557100
592,344,301,898885,6500,94615,5643900
593,301,347,898584,6454,94962,2740600
594,300,311,898284,6443,95273,8760300
595,299,352,897985,6390,95625,4501900
596,316,341,897669,6365,95966,2688800
597,327,318,897342,6374,96284,2791800
598,320,349,897022,6345,96633,2454300
599,317,316,896705,6346,96949,2650800
600,326,318,896379,6354,97267,2321600
601,314,325,896065,6343,97592,2394900
602,297,312,895768,6328,97904,2150900
603,326,297,895442,6357,98201,2027400
604,292,324,895150,6325,98525,2127500
605,314,348,894836,6291,98873,2136700
606,317,320,894519,6288,99193,4408400
607,289,314,894230,6263,99507,4223700
608,313,326,893917,6250,99833,2719800
609,331,304,893586,6277,100137,4645200
610,367,303,893219,6341,100440,5089600
611,319,312,892900,6348,100752,3170000
612,341,314,892559,6375,101066,3150800
613,321,333,892238,6363,101399,2451100
614,313,351,891925,6325,101750,2292400
615,316,328,891609,6313,102078,2295300
616,318,328,891291,6303,102406,2372900
617,301,349,890990,6255,102755,2293900
618,333,287,890657,6301,103042,2171100
619,284,316,890373,6269,103358,2071100
620,323,283,890050,6309,103641,2080100
621,364,322,889686,6351,103963,2140800
622,332,306,889354,6377,104269,4029400
623,320,319,889034,6378,104588,4450400
624,320,322,888714,6376,104910,2718900
625,342,327,888372,6391,105237,2362900
626,317,339,888055,6369,105576,6594600
627,325,330,887730,6364,105906,3694400
628,312,311,887418,6365,106217,3441600
629,341,337,887077,6369,106554,2652500
630,323,328,886754,6364,106882,2410600
631,272,319,886482,6317,107201,2259400
632,291,331,886191,6277,107532,2458400
633,301,337,885890,6241,107869,2468800
634,296,303,885594,6234,108172,2428300
635,339,297,885255,6276,108469,2279300
636,349,334,884906,6291,108803,2475400
637,327,331,884579,6287,109134,2244600
638,304,320,884275,6271,109454,2103100
639,314,277,883961,6308,109731,5615100
640,332,339,883629,6301,110070,4778800
641,336,308,883293,6329,110378,2375200
642,319,300,882974,6348,110678,2178700
643,319,298,882655,6369,110976,4722600
644,331,322,882324,6378,111298,2706500
645,320,293,882004,6405,111591,7212200
646,361,333,881643,6433,111924,4815100
647,338,330,881305,6441,112254,3476100
648,333,317,880972,6457,112571,2577300
649,327,329,880645,6455,112900,2566500
650,340,340,880305,6455,113240,2511600
651,330,328,879975,6457,113568,2237400
652,314,320,879661,6451,113888,2221900
653,309,302,879352,6458,114190,5914800
654,320,318,879032,6460,114508,6500400
655,359,304,878673,6515,114812,2757500
656,321,342,878352,6494,115154,27579700
657,344,362,878008,6476,115516,2866100
658,310,309,877698,6477,115825,2172400
659,312,342,877386,6447,116167,2159200
660,318,317,877068,6448,116484,3175500
661,311,336,876757,6423,116820,2836400
662,295,306,876462,6412,117126,4281300
663,324,336,876138,6400,117462,2469400
664,300,341,875838,6359,117803,6661100
665,280,307,875558,6332,118110,5101300
666,320,332,875238,6320,118442,3096700
667,328,314,874910,6334,118756,2354600
668,344,308,874566,6370,119064,2245600
669,313,339,874253,6344,119403,2244000
670,318,310,873935,6352,119713,2197000
671,317,296,873618,6373,120009,2294800
672,289,329,873329,6333,120338,2437300
673,302,312,873027,6323,120650,2403300
674,330,296,872697,6357,120946,2204000
675,332,310,872365,6379,121256,2131000
676,313,318,872052,6374,121574,2148700
677,328,333,871724,6369,121907,2282500
678,349,310,871375,6408,122217,3308500
679,333,342,871042,6399,122559,2994200
680,358,315,870684,6442,122874,2691400
681,353,288,870331,6507,123162,2486900
682,378,324,869953,6561,123486,8680700
683,323,343,869630,6541,123829,3294900
684,334,323,869296,6552,124152,2628500
685,383,328,868913,6607,124480,4178000
686,371,355,868542,6623,124835,2522800
687,360,313,868182,6670,125148,2768500
688,355,333,867827,6692,125481,2790600
689,356,338,867471,6710,125819,2336600
690,358,328,867113,6740,126147,2277600
691,373,347,866740,6766,126494,2213500
692,347,353,866393,6760,126847,2177400
693,364,334,866029,6790,127181,2120600
694,355,344,865674,6801,127525,4004100
695,381,334,865293,6848,127859,3114800
696,389,342,864904,6895,128201,4522800
697,356,335,864548,6916,128536,3089500
698,371,353,864177,6934,128889,15495300
699,394,328,863783,7000,129217,2850300
700,373,355,863410,7018,129572,3313400
701,377,363,863033,7032,129935,2378700
702,336,323,862697,7045,130258,3008100
703,368,326,862329,7087,130584,2591300
704,386,372,861943,7101,130956,2505800
705,331,346,861612,7086,131302,2124000
706,368,338,861244,7116,131640,2453900
707,355,326,860889,7145,131966,2145400
708,367,336,860522,7176,132302,5655400
709,373,325,860149,7224,132627,3537100
710,385,401,859764,7208,133028,2473400
711,339,364,859425,7183,133392,9659100
712,351,313,859074,7221,133705,5911200
713,331,369,858743,7183,134074,2879800
714,355,371,858388,7167,134445,2751800
715,357,349,858031,7175,134794,2796500
716,355,338,857676,7192,135132,2501400
717,347,355,857329,7184,135487,2610400
718,382,378,856947,7188,135865,2389300
719,345,341,856602,7192,136206,2243300
720,366,342,856236,7216,136548,2098200
721,376,354,855860,7238,136902,2042200
722,347,353,855513,7232,137255,2338500
723,390,359,855123,7263,137614,3334400
724,372,400,854751,7235,138014,3031700
725,362,362,854389,7235,138376,3891800
726,398,357,853991,7276,138733,2775400
727,401,380,853590,7297,139113,2589000
728,360,345,853230,7312,139458,3555400
729,377,374,852853,7315,139832,4638000
730,398,373,852455,7340,140205,7785300
731,371,358,852084,7353,140563,4246700
732,365,350,851719,7368,140913,6878700
733,389,342,851330,7415,141255,2554900
734,395,339,850935,7471,141594,2307900
735,386,357,850549,7500,141951,2289900
736,377,391,850172,7486,142342,7006200
737,342,372,849830,7456,142714,6781500
738,375,369,849455,7462,143083,3488200
739,333,358,849122,7437,143441,12368800
