Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,249990,10,0,10635200
1,2,0,249988,12,0,10563000
2,2,3,249986,11,3,15665600
3,4,0,249982,15,3,15788700
4,4,1,249978,18,4,1758400
5,5,1,249973,22,5,486400
6,8,0,249965,30,5,552900
7,6,2,249959,34,7,525700
8,4,2,249955,36,9,504500
9,9,0,249946,45,9,527400
10,14,3,249932,56,12,545500
11,11,1,249921,66,13,672800
12,7,2,249914,71,15,646500
13,11,0,249903,82,15,543500
14,9,5,249894,86,20,510900
15,11,4,249883,93,24,490400
16,10,4,249873,99,28,494900
17,10,2,249863,107,30,498600
18,11,4,249852,114,34,593400
19,10,4,249842,120,38,573200
20,13,5,249829,128,43,557900
21,11,7,249818,132,50,564900
22,10,6,249808,136,56,543000
23,13,3,249795,146,59,542500
24,11,8,249784,149,67,490800
25,17,9,249767,157,76,542000
26,18,9,249749,166,85,510900
27,18,5,249731,179,90,498100
28,15,6,249716,188,96,532700
29,14,10,249702,192,106,667100
30,15,13,249687,194,119,506500
31,13,4,249674,203,123,525500
32,18,11,249656,210,134,576100
33,24,12,249632,222,146,584000
34,14,13,249618,223,159,508700
35,23,13,249595,233,172,481600
36,21,14,249574,240,186,506400
37,24,9,249550,255,195,492600
38,27,11,249523,271,206,478800
39,23,8,249500,286,214,651300
40,22,14,249478,294,228,519500
41,24,11,249454,307,239,524300
42,27,13,249427,321,252,564100
43,16,24,249411,313,276,584800
44,28,12,249383,329,288,460700
45,26,16,249357,339,304,482200
46,23,16,249334,346,320,520700
47,30,15,249304,361,335,447100
48,31,21,249273,371,356,445800
49,22,22,249251,371,378,456200
50,30,21,249221,380,399,438900
51,30,19,249191,391,418,462900
52,32,14,249159,409,432,450400
53,30,14,249129,425,446,440800
54,41,19,249088,447,465,537000
55,46,29,249042,464,494,443700
56,42,29,249000,477,523,436100
57,29,21,248971,485,544,438800
58,34,28,248937,491,572,458300
59,46,29,248891,508,601,446400
60,27,22,248864,513,623,477200
61,35,20,248829,528,643,445500
62,46,18,248783,556,661,445800
63,47,22,248736,581,683,444200
64,37,33,248699,585,716,447700
65,35,33,248664,587,749,446900
