Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,249990,10,0,1122100
1,2,0,249988,12,0,512900
2,1,2,249987,11,2,491800
3,5,0,249982,16,2,444300
4,4,1,249978,19,3,433800
5,5,1,249973,23,4,445600
6,7,2,249966,28,6,442700
7,5,1,249961,32,7,504100
8,3,2,249958,33,9,454500
9,6,1,249952,38,10,433500
10,13,2,249939,49,12,434700
11,11,0,249928,60,12,463200
12,9,1,249919,68,13,430500
13,5,3,249914,70,16,436900
14,7,2,249907,75,18,429400
15,8,4,249899,79,22,436600
16,7,4,249892,82,26,472500
17,5,5,249887,82,31,444800
18,6,3,249881,85,34,450100
19,10,3,249871,92,37,457100
20,14,4,249857,102,41,428000
21,12,5,249845,109,46,437400
22,13,6,249832,116,52,449500
23,9,5,249823,120,57,446000
24,14,8,249809,126,65,452000
25,18,6,249791,138,71,449300
26,12,11,249779,139,82,442400
27,15,3,249764,151,85,453000
28,13,4,249751,160,89,429600
29,15,6,249736,169,95,427800
30,15,10,249721,174,105,465100
31,9,4,249712,179,109,462200
32,16,5,249696,190,114,463400
33,17,5,249679,202,119,460900
34,17,11,249662,208,130,482700
35,14,9,249648,213,139,466300
36,20,12,249628,221,151,435200
37,30,4,249598,247,155,452100
38,21,10,249577,258,165,432700
39,21,11,249556,268,176,466400
40,25,12,249531,281,188,445800
41,25,14,249506,292,202,435700
42,35,16,249471,311,218,437000
43,17,17,249454,311,235,434200
44,29,15,249425,325,250,426800
45,29,12,249396,342,262,482500
46,25,17,249371,350,279,536500
47,32,18,249339,364,297,443100
48,37,18,249302,383,315,446900
49,27,15,249275,395,330,470600
50,37,17,249238,415,347,449900
51,36,20,249202,431,367,433000
52,32,20,249170,443,387,454500
53,28,17,249142,454,404,440200
54,34,21,249108,467,425,436400
55,42,27,249066,482,452,430100
56,32,24,249034,490,476,439100
57,36,18,248998,508,494,533500
58,32,23,248966,517,517,475900
59,44,25,248922,536,542,448400
60,29,24,248893,541,566,437300
61,31,26,248862,546,592,427000
62,48,28,248814,566,620,454300
63,36,29,248778,573,649,446500
64,40,23,248738,590,672,436700
65,42,28,248696,604,700,431100
66,43,27,248653,620,727,458700
67,54,30,248599,644,757,442800
68,46,26,248553,664,783,469400
69,47,31,248506,680,814,449700
70,46,36,248460,690,850,456100
71,46,47,248414,689,897,442000
72,58,28,248356,719,925,447700
73,54,29,248302,744,954,438800
74,46,41,248256,749,995,457600
75,53,35,248203,767,1030,450500
76,50,46,248153,771,1076,436400
77,50,37,248103,784,1113,544700
78,51,47,248052,788,1160,429200
79,53,38,247999,803,1198,426000
80,45,52,247954,796,1250,441500
81,60,35,247894,821,1285,426800
82,58,51,247836,828,1336,430200
83,54,53,247782,829,1389,452600
84,56,45,247726,840,1434,445400
85,51,52,247675,839,1486,432000
86,50,36,247625,853,1522,426900
87,62,44,247563,871,1566,434800
88,60,49,247503,882,1615,440800
89,63,59,247440,886,1674,430800
90,54,45,247386,895,1719,436100
91,64,45,247322,914,1764,613700
92,55,38,247267,931,1802,479500
93,57,45,247210,943,1847,441700
94,68,50,247142,961,1897,466200
95,66,40,247076,987,1937,430600
96,68,52,247008,1003,1989,441800
97,58,49,246950,1012,2038,438900
98,62,53,246888,1021,2091,435200
99,56,50,246832,1027,2141,524000
100,69,55,246763,1041,2196,611000
101,75,52,246688,1064,2248,468300
102,60,53,246628,1071,2301,483500
103,58,57,246570,1072,2358,436500
104,74,58,246496,1088,2416,446300
105,68,65,246428,1091,2481,434800
106,83,74,246345,1100,2555,436200
107,68,56,246277,1112,2611,435700
108,62,47,246215,1127,2658,529700
109,76,60,246139,1143,2718,445700
110,65,54,246074,1154,2772,438700
111,77,54,245997,1177,2826,441900
112,73,67,245924,1183,2893,441300
113,61,67,245863,1177,2960,450800
114,88,63,245775,1202,3023,459900
115,65,66,245710,1201,3089,443100
116,75,44,245635,1232,3133,431600
117,64,51,245571,1245,3184,457800
118,84,60,245487,1269,3244,452600
119,93,56,245394,1306,3300,458300
120,62,53,245332,1315,3353,467300
121,64,53,245268,1326,3406,454500
122,80,71,245188,1335,3477,456600
123,81,61,245107,1355,3538,453400
124,84,64,245023,1375,3602,432600
125,89,70,244934,1394,3672,721400
126,82,66,244852,1410,3738,600000
127,70,62,244782,1418,3800,454800
128,94,77,244688,1435,3877,437100
129,79,67,244609,1447,3944,431800
130,87,72,244522,1462,4016,430500
131,92,72,244430,1482,4088,430500
132,75,79,244355,1478,4167,441600
133,87,74,244268,1491,4241,435200
134,85,75,244183,1501,4316,479200
135,85,68,244098,1518,4384,455300
136,84,61,244014,1541,4445,439100
137,81,77,243933,1545,4522,524000
138,94,88,243839,1551,4610,442700
139,89,86,243750,1554,4696,434900
140,88,87,243662,1555,4783,442800
141,101,78,243561,1578,4861,438200
142,94,88,243467,1584,4949,469800
143,84,72,243383,1596,5021,446800
144,89,61,243294,1624,5082,439400
145,106,87,243188,1643,5169,483100
146,83,88,243105,1638,5257,435900
147,99,79,243006,1658,5336,437700
148,102,60,242904,1700,5396,434200
149,82,87,242822,1695,5483,445200
150,99,92,242723,1702,5575,443700
151,82,86,242641,1698,5661,477400
152,84,86,242557,1696,5747,502600
153,77,93,242480,1680,5840,449800
154,93,87,242387,1686,5927,526400
155,74,102,242313,1658,6029,443500
156,103,79,242210,1682,6108,438900
157,100,94,242110,1688,6202,428500
158,86,86,242024,1688,6288,449500
159,97,77,241927,1708,6365,548900
160,112,92,241815,1728,6457,556400
161,92,89,241723,1731,6546,450500
162,102,88,241621,1745,6634,451800
163,95,91,241526,1749,6725,459400
164,84,97,241442,1736,6822,448900
165,108,94,241334,1750,6916,442700
166,93,95,241241,1748,7011,440700
167,104,86,241137,1766,7097,458700
168,100,76,241037,1790,7173,473400
169,102,89,240935,1803,7262,485900
170,119,101,240816,1821,7363,517100
171,107,90,240709,1838,7453,448000
172,114,97,240595,1855,7550,454100
173,121,84,240474,1892,7634,439400
174,115,95,240359,1912,7729,441100
175,114,94,240245,1932,7823,437100
176,122,94,240123,1960,7917,572500
177,104,85,240019,1979,8002,470400
178,95,111,239924,1963,8113,546800
179,127,93,239797,1997,8206,446600
180,108,110,239689,1995,8316,444500
181,130,114,239559,2011,8430,440100
182,126,96,239433,2041,8526,444200
183,126,113,239307,2054,8639,444100
184,128,105,239179,2077,8744,461200
185,129,105,239050,2101,8849,491600
186,135,95,238915,2141,8944,452900
187,141,86,238774,2196,9030,466500
188,135,111,238639,2220,9141,445100
189,143,103,238496,2260,9244,447700
190,132,131,238364,2261,9375,455800
191,129,129,238235,2261,9504,473800
192,121,111,238114,2271,9615,448000
193,148,138,237966,2281,9753,461800
194,121,109,237845,2293,9862,479500
195,138,109,237707,2322,9971,454200
196,143,108,237564,2357,10079,447200
197,134,120,237430,2371,10199,470300
198,147,138,237283,2380,10337,472900
199,139,121,237144,2398,10458,464900
200,143,145,237001,2396,10603,459000
201,141,132,236860,2405,10735,453000
202,143,116,236717,2432,10851,489100
203,167,116,236550,2483,10967,482300
204,152,120,236398,2515,11087,461100
205,135,128,236263,2522,11215,455500
206,148,133,236115,2537,11348,452900
207,134,129,235981,2542,11477,452100
208,123,135,235858,2530,11612,462100
209,150,119,235708,2561,11731,443000
210,157,124,235551,2594,11855,452700
211,166,143,235385,2617,11998,507700
212,150,149,235235,2618,12147,472700
213,153,128,235082,2643,12275,482400
214,145,109,234937,2679,12384,462000
215,156,128,234781,2707,12512,449700
216,172,130,234609,2749,12642,457300
217,168,140,234441,2777,12782,454900
218,134,130,234307,2781,12912,468900
219,131,132,234176,2780,13044,544700
220,153,128,234023,2805,13172,503500
221,148,143,233875,2810,13315,462200
222,163,133,233712,2840,13448,456000
223,147,162,233565,2825,13610,467900
224,169,114,233396,2880,13724,456700
225,156,155,233240,2881,13879,451500
226,158,125,233082,2914,14004,458100
227,143,179,232939,2878,14183,457700
228,155,144,232784,2889,14327,567600
229,137,137,232647,2889,14464,484300
230,156,126,232491,2919,14590,464600
231,162,158,232329,2923,14748,477400
232,138,152,232191,2909,14900,457900
233,159,141,232032,2927,15041,453700
234,166,132,231866,2961,15173,473800
235,152,174,231714,2939,15347,450100
236,164,147,231550,2956,15494,568800
237,171,125,231379,3002,15619,480300
238,170,155,231209,3017,15774,500400
239,174,133,231035,3058,15907,456500
240,174,160,230861,3072,16067,475700
241,166,142,230695,3096,16209,452400
242,188,146,230507,3138,16355,443700
243,179,186,230328,3131,16541,455700
244,166,144,230162,3153,16685,458800
245,188,156,229974,3185,16841,493600
246,166,148,229808,3203,16989,478200
247,154,157,229654,3200,17146,459400
248,187,143,229467,3244,17289,540800
249,162,180,229305,3226,17469,457300
250,169,154,229136,3241,17623,464000
251,178,148,228958,3271,17771,450300
252,196,163,228762,3304,17934,447800
253,169,174,228593,3299,18108,461700
254,175,141,228418,3333,18249,495100
255,198,162,228220,3369,18411,476000
256,181,154,228039,3396,18565,472100
257,170,189,227869,3377,18754,499700
258,172,202,227697,3347,18956,456000
259,176,154,227521,3369,19110,448300
260,168,161,227353,3376,19271,462200
261,158,162,227195,3372,19433,448100
262,170,170,227025,3372,19603,449800
263,177,165,226848,3384,19768,481200
264,189,173,226659,3400,19941,518100
265,184,156,226475,3428,20097,463200
266,158,172,226317,3414,20269,469400
267,184,170,226133,3428,20439,460200
268,158,180,225975,3406,20619,452500
269,174,162,225801,3418,20781,459300
270,170,178,225631,3410,20959,464600
271,198,168,225433,3440,21127,639100
272,195,164,225238,3471,21291,582200
273,200,165,225038,3506,21456,492600
274,154,194,224884,3466,21650,459800
275,172,181,224712,3457,21831,468900
276,177,174,224535,3460,22005,452900
277,180,181,224355,3459,22186,448300
278,186,190,224169,3455,22376,449000
279,176,159,223993,3472,22535,444400
280,166,157,223827,3481,22692,469400
281,175,173,223652,3483,22865,498800
282,178,171,223474,3490,23036,481000
283,178,167,223296,3501,23203,486500
284,157,177,223139,3481,23380,459900
285,154,162,222985,3473,23542,453200
286,147,165,222838,3455,23707,460100
287,173,149,222665,3479,23856,451900
288,158,163,222507,3474,24019,464900
289,183,166,222324,3491,24185,492800
290,164,183,222160,3472,24368,548600
291,145,198,222015,3419,24566,465700
292,177,182,221838,3414,24748,450600
293,174,167,221664,3421,24915,446500
294,159,158,221505,3422,25073,458500
295,180,162,221325,3440,25235,460800
296,197,164,221128,3473,25399,451800
297,189,176,220939,3486,25575,456500
298,203,170,220736,3519,25745,491000
299,167,173,220569,3513,25918,481400
300,176,167,220393,3522,26085,467600
301,176,204,220217,3494,26289,474400
302,170,175,220047,3489,26464,453000
303,177,183,219870,3483,26647,469900
304,165,175,219705,3473,26822,458100
305,189,182,219516,3480,27004,464900
306,172,159,219344,3493,27163,455800
307,165,187,219179,3471,27350,620000
308,177,182,219002,3466,27532,486300
309,146,170,218856,3442,27702,494400
310,174,174,218682,3442,27876,481100
311,158,180,218524,3420,28056,465500
312,171,160,218353,3431,28216,454400
313,173,189,218180,3415,28405,454300
314,157,181,218023,3391,28586,462200
315,189,171,217834,3409,28757,458100
316,187,184,217647,3412,28941,467600
317,173,168,217474,3417,29109,472400
318,160,173,217314,3404,29282,464600
319,202,148,217112,3458,29430,458600
320,181,190,216931,3449,29620,456300
321,177,179,216754,3447,29799,460800
322,190,163,216564,3474,29962,552500
323,159,170,216405,3463,30132,459700
324,174,183,216231,3454,30315,459400
325,162,186,216069,3430,30501,531500
