Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,4,0,249991,9,0,1007900
1,2,0,249989,11,0,484400
2,1,1,249988,11,1,470700
3,4,0,249984,15,1,474700
4,5,0,249979,20,1,452400
5,5,0,249974,25,1,442400
6,8,2,249966,31,3,462600
7,9,0,249957,40,3,451400
8,6,1,249951,45,4,471500
9,11,2,249940,54,6,444600
10,13,4,249927,63,10,453100
11,6,1,249921,68,11,651700
12,6,4,249915,70,15,449000
13,5,6,249910,69,21,446400
14,7,4,249903,72,25,444500
15,10,4,249893,78,29,444700
16,12,6,249881,84,35,445300
17,12,3,249869,93,38,449000
18,8,5,249861,96,43,444400
19,8,3,249853,101,46,519400
20,11,2,249842,110,48,449100
21,7,6,249835,111,54,437100
22,7,3,249828,115,57,437500
23,7,4,249821,118,61,431200
24,13,6,249808,125,67,431800
25,15,7,249793,133,74,440600
26,23,6,249770,150,80,440500
27,14,9,249756,155,89,459400
28,8,9,249748,154,98,456500
29,21,6,249727,169,104,444400
30,23,8,249704,184,112,485700
31,16,6,249688,194,118,441900
32,15,7,249673,202,125,458200
33,16,2,249657,216,127,447000
34,19,16,249638,219,143,459000
35,11,6,249627,224,149,542400
36,24,6,249603,242,155,549800
37,14,9,249589,247,164,463400
38,25,5,249564,267,169,441900
39,27,18,249537,276,187,443000
40,17,16,249520,277,203,441200
41,29,15,249491,291,218,444500
42,31,20,249460,302,238,454700
43,22,12,249438,312,250,440500
44,21,9,249417,324,259,451600
45,30,20,249387,334,279,453900
46,32,14,249355,352,293,449300
47,30,22,249325,360,315,451200
48,33,20,249292,373,335,444400
49,29,16,249263,386,351,467500
50,31,14,249232,403,365,457700
51,30,18,249202,415,383,464800
52,36,17,249166,434,400,525700
53,28,10,249138,452,410,508000
54,27,11,249111,468,421,459700
55,34,25,249077,477,446,451100
56,28,26,249049,479,472,469600
57,39,29,249010,489,501,470100
58,31,25,248979,495,526,449200
59,32,28,248947,499,554,457500
60,34,28,248913,505,582,496500
61,30,22,248883,513,604,541700
62,28,27,248855,514,631,470200
63,37,25,248818,526,656,450900
64,41,29,248777,538,685,454600
65,30,28,248747,540,713,467600
66,38,25,248709,553,738,475200
67,44,32,248665,565,770,473500
68,30,28,248635,567,798,529500
69,41,22,248594,586,820,447600
70,60,25,248534,621,845,457700
71,47,34,248487,634,879,449100
72,39,31,248448,642,910,481400
73,41,26,248407,657,936,450100
74,44,30,248363,671,966,497000
75,44,33,248319,682,999,465800
76,49,37,248270,694,1036,457300
77,37,36,248233,695,1072,452700
78,51,31,248182,715,1103,475800
79,49,38,248133,726,1141,452900
80,57,42,248076,741,1183,452000
81,50,37,248026,754,1220,459500
82,52,39,247974,767,1259,469400
83,48,39,247926,776,1298,551100
84,51,31,247875,796,1329,554200
85,60,45,247815,811,1374,482000
86,48,33,247767,826,1407,479100
87,54,37,247713,843,1444,454900
88,57,43,247656,857,1487,452400
89,72,45,247584,884,1532,456000
90,57,39,247527,902,1571,451600
91,51,37,247476,916,1608,448000
92,62,47,247414,931,1655,485800
93,50,48,247364,933,1703,471800
94,65,52,247299,946,1755,465500
95,75,40,247224,981,1795,565600
96,67,44,247157,1004,1839,456300
97,72,57,247085,1019,1896,460200
98,82,56,247003,1045,1952,449000
99,81,44,246922,1082,1996,458200
100,59,58,246863,1083,2054,628700
101,73,56,246790,1100,2110,460900
102,70,45,246720,1125,2155,458500
103,65,48,246655,1142,2203,448400
104,75,69,246580,1148,2272,453200
105,77,66,246503,1159,2338,448500
106,76,67,246427,1168,2405,450100
107,76,62,246351,1182,2467,451100
108,67,54,246284,1195,2521,449200
109,83,55,246201,1223,2576,469500
110,52,63,246149,1212,2639,451400
111,85,55,246064,1242,2694,465900
112,66,57,245998,1251,2751,461600
113,74,62,245924,1263,2813,452400
114,74,65,245850,1272,2878,454300
115,80,56,245770,1296,2934,450100
116,81,61,245689,1316,2995,455500
117,76,59,245613,1333,3054,671700
118,87,65,245526,1355,3119,475500
119,91,59,245435,1387,3178,455700
120,75,68,245360,1394,3246,445700
121,74,73,245286,1395,3319,456100
122,80,82,245206,1393,3401,455200
123,82,64,245124,1411,3465,455200
124,79,69,245045,1421,3534,460500
125,87,77,244958,1431,3611,462200
126,77,62,244881,1446,3673,625900
127,91,49,244790,1488,3722,583400
128,92,84,244698,1496,3806,622200
129,77,68,244621,1505,3874,474900
130,81,78,244540,1508,3952,457400
131,87,77,244453,1518,4029,457900
132,87,71,244366,1534,4100,446300
133,89,79,244277,1544,4179,668100
134,90,72,244187,1562,4251,468300
135,90,69,244097,1583,4320,456200
136,90,82,244007,1591,4402,448200
137,105,69,243902,1627,4471,470700
138,109,95,243793,1641,4566,467400
139,97,94,243696,1644,4660,452000
140,87,86,243609,1645,4746,469400
141,104,97,243505,1652,4843,468100
142,104,98,243401,1658,4941,481200
143,87,69,243314,1676,5010,484400
144,93,59,243221,1710,5069,457900
145,93,97,243128,1706,5166,454400
146,86,89,243042,1703,5255,446900
147,89,76,242953,1716,5331,464600
148,89,80,242864,1725,5411,469900
149,97,90,242767,1732,5501,457100
150,89,91,242678,1730,5592,619700
151,96,79,242582,1747,5671,464200
152,92,84,242490,1755,5755,459800
153,89,84,242401,1760,5839,455800
154,107,84,242294,1783,5923,455500
155,95,87,242199,1791,6010,455000
156,94,84,242105,1801,6094,462300
157,94,97,242011,1798,6191,463400
158,100,80,241911,1818,6271,484400
159,108,95,241803,1831,6366,467400
160,101,93,241702,1839,6459,464200
161,90,105,241612,1824,6564,473900
162,109,75,241503,1858,6639,457700
163,101,96,241402,1863,6735,465800
164,98,92,241304,1869,6827,477200
165,91,103,241213,1857,6930,458300
166,106,96,241107,1867,7026,465900
167,106,80,241001,1893,7106,554800
168,96,88,240905,1901,7194,472000
169,92,96,240813,1897,7290,456900
170,112,119,240701,1890,7409,476800
171,109,86,240592,1913,7495,568000
172,124,96,240468,1941,7591,477100
173,113,87,240355,1967,7678,556500
174,110,100,240245,1977,7778,468800
175,111,91,240134,1997,7869,467700
176,125,93,240009,2029,7962,461200
177,117,95,239892,2051,8057,460600
178,106,110,239786,2047,8167,464200
179,116,98,239670,2065,8265,471400
180,109,104,239561,2070,8369,464300
181,121,124,239440,2067,8493,563200
182,118,96,239322,2089,8589,477800
183,112,117,239210,2084,8706,474700
184,112,102,239098,2094,8808,489800
185,117,99,238981,2112,8907,463200
186,133,91,238848,2154,8998,475200
187,106,104,238742,2156,9102,474600
188,125,120,238617,2161,9222,478000
189,125,130,238492,2156,9352,474500
190,127,116,238365,2167,9468,507100
191,124,120,238241,2171,9588,517900
192,117,103,238124,2185,9691,535300
193,126,131,237998,2180,9822,515900
194,113,110,237885,2183,9932,501600
195,122,100,237763,2205,10032,509300
196,117,106,237646,2216,10138,563700
197,112,134,237534,2194,10272,539700
198,135,118,237399,2211,10390,511400
199,126,105,237273,2232,10495,513900
200,154,123,237119,2263,10618,529100
201,148,120,236971,2291,10738,543900
202,135,118,236836,2308,10856,509200
203,116,130,236720,2294,10986,491000
204,135,115,236585,2314,11101,549300
205,124,109,236461,2329,11210,508500
206,148,137,236313,2340,11347,504500
207,146,108,236167,2378,11455,510500
208,136,122,236031,2392,11577,559800
209,131,120,235900,2403,11697,594300
210,158,104,235742,2457,11801,525600
211,155,132,235587,2480,11933,543600
212,143,118,235444,2505,12051,509600
213,156,124,235288,2537,12175,510200
214,140,112,235148,2565,12287,486200
215,143,109,235005,2599,12396,519600
216,157,137,234848,2619,12533,495800
217,139,140,234709,2618,12673,491700
218,155,121,234554,2652,12794,486700
219,122,128,234432,2646,12922,479000
220,141,123,234291,2664,13045,559200
221,154,135,234137,2683,13180,504000
222,136,136,234001,2683,13316,552300
223,170,146,233831,2707,13462,499300
224,148,123,233683,2732,13585,509100
225,154,150,233529,2736,13735,495700
226,162,124,233367,2774,13859,519100
227,172,148,233195,2798,14007,503200
228,166,153,233029,2811,14160,507200
229,157,130,232872,2838,14290,526200
230,158,140,232714,2856,14430,504700
231,159,143,232555,2872,14573,488500
232,146,149,232409,2869,14722,504200
233,146,147,232263,2868,14869,498100
234,151,141,232112,2878,15010,499000
235,163,154,231949,2887,15164,492100
236,164,135,231785,2916,15299,491500
237,174,130,231611,2960,15429,483300
238,172,158,231439,2974,15587,488100
239,183,128,231256,3029,15715,567500
240,178,139,231078,3068,15854,550800
241,152,128,230926,3092,15982,516200
242,185,139,230741,3138,16121,501500
243,197,168,230544,3167,16289,491200
244,167,133,230377,3201,16422,577200
245,157,172,230220,3186,16594,489400
246,150,160,230070,3176,16754,484200
247,157,153,229913,3180,16907,494100
248,159,143,229754,3196,17050,531900
249,168,156,229586,3208,17206,636300
250,176,157,229410,3227,17363,500800
251,166,154,229244,3239,17517,488400
252,189,165,229055,3263,17682,487500
253,174,174,228881,3263,17856,486600
254,148,173,228733,3238,18029,485100
255,170,144,228563,3264,18173,479700
256,155,154,228408,3265,18327,495000
257,197,163,228211,3299,18490,499000
258,178,178,228033,3299,18668,579600
259,163,153,227870,3309,18821,516500
260,172,170,227698,3311,18991,491700
261,180,159,227518,3332,19150,521400
262,161,203,227357,3290,19353,518500
263,166,150,227191,3306,19503,524900
264,178,184,227013,3300,19687,519000
265,179,149,226834,3330,19836,512200
266,153,154,226681,3329,19990,619900
267,153,166,226528,3316,20156,510000
268,164,177,226364,3303,20333,497700
269,157,160,226207,3300,20493,499100
270,182,178,226025,3304,20671,546600
