Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,249990,10,0,1054900
1,2,0,249988,12,0,454600
2,2,3,249986,11,3,450500
3,4,0,249982,15,3,458800
4,4,1,249978,18,4,444800
5,5,1,249973,22,5,454300
6,8,0,249965,30,5,455000
7,6,2,249959,34,7,451100
8,4,1,249955,37,8,458900
9,11,1,249944,47,9,485900
10,13,3,249931,57,12,454200
11,10,2,249921,65,14,442800
12,10,1,249911,74,15,444300
13,12,0,249899,86,15,454500
14,9,5,249890,90,20,448800
15,10,4,249880,96,24,443500
16,12,8,249868,100,32,448800
17,11,3,249857,108,35,463300
18,7,7,249850,108,42,454800
19,11,2,249839,117,44,455700
20,8,4,249831,121,48,522200
21,13,2,249818,132,50,444400
22,5,5,249813,132,55,444400
23,13,7,249800,138,62,446600
24,15,5,249785,148,67,435700
25,16,10,249769,154,77,443900
26,12,10,249757,156,87,474800
27,13,8,249744,161,95,434900
28,14,3,249730,172,98,444500
29,19,13,249711,178,111,438400
30,12,17,249699,173,128,441000
31,15,4,249684,184,132,443300
32,15,8,249669,191,140,453700
33,18,6,249651,203,146,461400
34,21,11,249630,213,157,444900
35,17,3,249613,227,160,459200
36,24,8,249589,243,168,455100
37,18,8,249571,253,176,453800
38,26,4,249545,275,180,448400
39,24,17,249521,282,197,454600
40,17,15,249504,284,212,462700
41,23,19,249481,288,231,450300
42,24,18,249457,294,249,443900
43,22,13,249435,303,262,448800
44,16,14,249419,305,276,449000
45,23,14,249396,314,290,445900
46,25,16,249371,323,306,455000
47,20,19,249351,324,325,446200
48,32,14,249319,342,339,456700
49,19,16,249300,345,355,454300
50,32,15,249268,362,370,450200
51,23,18,249245,367,388,447400
52,35,16,249210,386,404,453800
53,21,16,249189,391,420,450600
54,25,13,249164,403,433,458900
55,34,18,249130,419,451,557800
56,31,23,249099,427,474,443900
57,46,23,249053,450,497,453100
58,37,20,249016,467,517,444400
59,32,26,248984,473,543,453400
60,37,24,248947,486,567,452800
61,39,21,248908,504,588,452200
62,34,20,248874,518,608,462200
63,37,25,248837,530,633,447600
64,33,29,248804,534,662,454500
65,36,31,248768,539,693,453700
66,39,26,248729,552,719,450600
67,41,30,248688,563,749,459000
68,36,22,248652,577,771,458000
69,37,25,248615,589,796,454300
70,47,30,248568,606,826,454100
71,51,35,248517,622,861,454700
72,42,24,248475,640,885,454800
73,40,27,248435,653,912,458400
74,37,32,248398,658,944,454200
75,39,38,248359,659,982,456300
76,54,36,248305,677,1018,458800
77,52,33,248253,696,1051,449800
78,47,31,248206,712,1082,482500
79,46,33,248160,725,1115,451800
80,53,46,248107,732,1161,458100
81,42,36,248065,738,1197,459600
82,40,44,248025,734,1241,452700
83,49,31,247976,752,1272,445500
84,63,39,247913,776,1311,453700
85,58,44,247855,790,1355,449900
86,49,34,247806,805,1389,450300
87,58,39,247748,824,1428,453500
88,55,46,247693,833,1474,465800
89,58,41,247635,850,1515,460200
90,60,43,247575,867,1558,449000
91,62,35,247513,894,1593,451500
92,68,40,247445,922,1633,456000
93,54,42,247391,934,1675,452300
94,68,49,247323,953,1724,463900
95,84,42,247239,995,1766,464300
96,64,49,247175,1010,1815,453100
97,72,45,247103,1037,1860,457100
98,71,55,247032,1053,1915,455300
99,72,46,246960,1079,1961,461200
100,70,57,246890,1092,2018,461400
101,75,65,246815,1102,2083,452900
102,67,49,246748,1120,2132,465100
103,69,58,246679,1131,2190,456100
104,76,51,246603,1156,2241,559700
105,81,55,246522,1182,2296,460100
106,80,64,246442,1198,2360,464400
107,77,60,246365,1215,2420,449600
108,89,54,246276,1250,2474,451500
109,73,70,246203,1253,2544,454800
110,73,68,246130,1258,2612,452300
111,71,61,246059,1268,2673,451700
112,77,65,245982,1280,2738,456300
113,81,66,245901,1295,2804,456600
114,80,72,245821,1303,2876,458100
115,83,58,245738,1328,2934,457500
116,68,66,245670,1330,3000,462200
117,76,48,245594,1358,3048,449500
118,75,73,245519,1360,3121,456800
119,101,55,245418,1406,3176,457500
120,93,79,245325,1420,3255,454800
121,92,66,245233,1446,3321,465200
122,97,74,245136,1469,3395,457900
123,76,69,245060,1476,3464,469000
124,89,76,244971,1489,3540,464700
125,81,86,244890,1484,3626,456700
126,95,77,244795,1502,3703,468200
127,105,67,244690,1540,3770,461100
128,116,89,244574,1567,3859,459700
129,84,87,244490,1564,3946,469400
130,90,84,244400,1570,4030,468200
131,103,71,244297,1602,4101,456300
132,91,81,244206,1612,4182,468100
133,100,87,244106,1625,4269,456400
134,97,80,244009,1642,4349,457400
135,94,81,243915,1655,4430,456500
136,99,80,243816,1674,4510,459000
137,95,69,243721,1700,4579,464500
138,106,96,243615,1710,4675,460200
139,87,91,243528,1706,4766,461700
140,101,88,243427,1719,4854,463300
141,103,89,243324,1733,4943,457800
142,103,79,243221,1757,5022,463700
143,89,82,243132,1764,5104,466900
144,94,102,243038,1756,5206,458500
145,88,79,242950,1765,5285,454500
146,97,70,242853,1792,5355,460100
147,106,103,242747,1795,5458,459800
148,108,97,242639,1806,5555,462100
149,96,105,242543,1797,5660,461100
150,112,94,242431,1815,5754,468200
151,90,89,242341,1816,5843,466800
152,85,87,242256,1814,5930,454000
153,92,86,242164,1820,6016,458100
154,89,81,242075,1828,6097,463600
155,100,99,241975,1829,6196,474100
156,94,97,241881,1826,6293,475200
157,120,88,241761,1858,6381,460700
158,110,89,241651,1879,6470,463500
159,95,96,241556,1878,6566,464300
160,113,99,241443,1892,6665,468200
161,113,114,241330,1891,6779,471200
162,96,85,241234,1902,6864,470400
163,114,95,241120,1921,6959,459100
164,107,88,241013,1940,7047,463300
165,106,97,240907,1949,7144,465600
166,91,107,240816,1933,7251,468200
167,91,105,240725,1919,7356,466100
168,93,92,240632,1920,7448,461200
169,86,91,240546,1915,7539,464000
170,105,110,240441,1910,7649,463000
