Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,999990,10,0,42723600
1,7,0,999983,17,0,27112000
2,3,2,999980,18,2,23660600
3,5,2,999975,21,4,1869900
4,4,1,999971,24,5,1784700
5,5,1,999966,28,6,1673300
6,7,2,999959,33,8,1554000
7,4,3,999955,34,11,1542900
8,7,0,999948,41,11,1706900
9,7,2,999941,46,13,1687600
10,7,3,999934,50,16,1677100
11,12,2,999922,60,18,1580400
12,2,3,999920,59,21,1543200
13,7,4,999913,62,25,1560500
14,6,2,999907,66,27,1548400
15,7,2,999900,71,29,1519600
16,12,7,999888,76,36,1511800
17,12,3,999876,85,39,1504500
18,10,3,999866,92,42,1530500
19,12,3,999854,101,45,1508800
20,10,5,999844,106,50,1545500
21,15,10,999829,111,60,1648700
22,8,3,999821,116,63,1878000
23,16,3,999805,129,66,1654300
24,12,10,999793,131,76,1542200
25,14,9,999779,136,85,1769200
26,18,7,999761,147,92,1717700
27,14,10,999747,151,102,1751600
28,13,9,999734,155,111,1957200
29,10,9,999724,156,120,1670800
30,18,1,999706,173,121,1712800
31,14,6,999692,181,127,1778400
32,17,8,999675,190,135,2158400
33,23,6,999652,207,141,1904500
34,15,10,999637,212,151,1801600
35,16,9,999621,219,160,1825800
36,24,11,999597,232,171,1720800
37,18,9,999579,241,180,1708500
38,19,17,999560,243,197,1715000
39,22,13,999538,252,210,1752600
40,22,11,999516,263,221,1722000
41,19,10,999497,272,231,1723400
42,22,17,999475,277,248,2117800
43,25,22,999450,280,270,2042400
44,23,12,999427,291,282,1756400
45,23,15,999404,299,297,1745500
46,22,18,999382,303,315,1751500
47,28,16,999354,315,331,1732300
48,28,17,999326,326,348,2324000
49,27,16,999299,337,364,2001400
50,21,12,999278,346,376,1853400
51,28,19,999250,355,395,1913200
52,35,12,999215,378,407,2158900
53,21,16,999194,383,423,1994200
54,35,17,999159,401,440,1771000
55,36,21,999123,416,461,2323200
56,39,12,999084,443,473,1936600
57,29,27,999055,445,500,2050900
58,32,24,999023,453,524,1875700
59,45,29,998978,469,553,1825600
60,42,17,998936,494,570,1740900
61,39,22,998897,511,592,1756600
62,37,20,998860,528,612,1772400
63,50,19,998810,559,631,1871900
64,42,28,998768,573,659,1821200
65,48,36,998720,585,695,1773000
66,48,29,998672,604,724,1788100
67,43,24,998629,623,748,1769300
68,42,26,998587,639,774,1716600
69,51,21,998536,669,795,2017900
70,53,36,998483,686,831,1741500
71,53,36,998430,703,867,1845600
72,37,39,998393,701,906,1739500
73,42,31,998351,712,937,1734600
74,50,34,998301,728,971,1751000
75,48,29,998253,747,1000,1719500
76,48,31,998205,764,1031,1690100
77,58,35,998147,787,1066,1687100
78,62,38,998085,811,1104,1672200
79,44,49,998041,806,1153,1669400
80,57,47,997984,816,1200,1744700
81,60,40,997924,836,1240,1749200
82,51,50,997873,837,1290,1645900
83,57,37,997816,857,1327,2124400
84,68,50,997748,875,1377,2055800
85,68,40,997680,903,1417,1777000
86,62,40,997618,925,1457,1624900
87,53,51,997565,927,1508,1719000
88,57,42,997508,942,1550,1740300
89,61,38,997447,965,1588,1734100
90,68,42,997379,991,1630,1737200
91,55,55,997324,991,1685,1732000
92,61,52,997263,1000,1737,1663600
93,57,40,997206,1017,1777,1788400
94,67,50,997139,1034,1827,1694900
95,76,51,997063,1059,1878,1676400
96,66,53,996997,1072,1931,1696300
97,73,44,996924,1101,1975,1623700
98,75,56,996849,1120,2031,1736700
99,56,49,996793,1127,2080,1773200
100,54,68,996739,1113,2148,1633800
101,59,57,996680,1115,2205,1690600
102,74,49,996606,1140,2254,1691000
103,68,55,996538,1153,2309,1736900
104,72,63,996466,1162,2372,2166200
105,66,56,996400,1172,2428,1775700
106,80,62,996320,1190,2490,1772800
107,76,60,996244,1206,2550,1796400
108,80,54,996164,1232,2604,1927000
109,74,62,996090,1244,2666,1802000
110,71,64,996019,1251,2730,2081800
111,79,62,995940,1268,2792,1868100
112,80,67,995860,1281,2859,1744700
113,79,77,995781,1283,2936,1627800
114,78,65,995703,1296,3001,1742800
115,76,64,995627,1308,3065,1770100
116,74,48,995553,1334,3113,1785400
117,93,60,995460,1367,3173,1778400
118,73,65,995387,1375,3238,1928900
119,86,82,995301,1379,3320,1671400
120,77,52,995224,1404,3372,1738400
121,83,66,995141,1421,3438,1727200
122,88,64,995053,1445,3502,1718800
123,87,66,994966,1466,3568,1689500
124,94,76,994872,1484,3644,1624400
125,82,78,994790,1488,3722,1635400
126,95,64,994695,1519,3786,1747300
127,102,60,994593,1561,3846,1792100
128,86,90,994507,1557,3936,1675400
129,92,81,994415,1568,4017,1755600
130,96,73,994319,1591,4090,1746800
131,91,94,994228,1588,4184,1729800
132,100,107,994128,1581,4291,1701500
133,100,74,994028,1607,4365,1669300
134,95,77,993933,1625,4442,1649100
135,111,69,993822,1667,4511,1632600
136,94,85,993728,1676,4596,1644000
137,113,86,993615,1703,4682,1756600
138,102,86,993513,1719,4768,1736400
139,107,97,993406,1729,4865,1732800
140,87,83,993319,1733,4948,1712300
141,100,92,993219,1741,5040,1688000
142,106,105,993113,1742,5145,1653400
143,101,85,993012,1758,5230,1635600
144,98,76,992914,1780,5306,1679400
145,104,99,992810,1785,5405,1740100
146,113,104,992697,1794,5509,1722900
147,78,87,992619,1785,5596,1694000
148,103,81,992516,1807,5677,1715300
149,93,92,992423,1808,5769,2015300
150,106,112,992317,1802,5881,1926400
151,100,70,992217,1832,5951,1763300
152,105,82,992112,1855,6033,1629900
153,112,91,992000,1876,6124,1656900
154,110,95,991890,1891,6219,1644200
155,118,95,991772,1914,6314,1631000
156,110,69,991662,1955,6383,1752600
157,122,109,991540,1968,6492,1756000
158,128,96,991412,2000,6588,1764100
159,131,88,991281,2043,6676,1895200
160,129,107,991152,2065,6783,1668700
161,121,102,991031,2084,6885,1868200
162,108,99,990923,2093,6984,1926300
163,135,106,990788,2122,7090,1757500
164,116,109,990672,2129,7199,1755000
165,126,109,990546,2146,7308,1743400
166,113,131,990433,2128,7439,1701600
167,123,96,990310,2155,7535,1656100
168,143,98,990167,2200,7633,1659200
169,112,117,990055,2195,7750,1646000
170,146,106,989909,2235,7856,1778100
171,118,102,989791,2251,7958,1749100
172,148,121,989643,2278,8079,1737100
173,134,134,989509,2278,8213,1738500
174,119,123,989390,2274,8336,1662200
