Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,999993,7,0,2474100
1,6,0,999987,13,0,2260100
2,3,2,999984,14,2,2327000
3,3,2,999981,15,4,1990600
4,3,0,999978,18,4,1816500
5,4,2,999974,20,6,1795800
6,6,1,999968,25,7,1704700
7,3,2,999965,26,9,1976300
8,5,0,999960,31,9,1736300
9,10,0,999950,41,9,1605700
10,8,1,999942,48,10,1923900
11,12,2,999930,58,12,1723700
12,2,3,999928,57,15,1642800
13,6,3,999922,60,18,1671100
14,9,4,999913,65,22,1681100
15,8,3,999905,70,25,2121200
16,14,6,999891,78,31,1731400
17,16,2,999875,92,33,1823300
18,8,4,999867,96,37,1816000
19,13,4,999854,105,41,2098800
20,9,7,999845,107,48,1705500
21,17,8,999828,116,56,2127300
22,12,4,999816,124,60,1849800
23,15,3,999801,136,63,1656600
24,15,4,999786,147,67,1764600
25,12,9,999774,150,76,1658600
26,19,10,999755,159,86,2070300
27,18,12,999737,165,98,1683200
28,21,6,999716,180,104,1882100
29,17,9,999699,188,113,1654100
30,22,5,999677,205,118,1915100
31,19,3,999658,221,121,1655000
32,23,8,999635,236,129,2037400
33,32,5,999603,263,134,1743500
34,26,10,999577,279,144,1756600
35,25,13,999552,291,157,1711300
36,26,13,999526,304,170,2159900
37,23,13,999503,314,183,2143800
38,31,17,999472,328,200,1883700
39,19,22,999453,325,222,1919100
40,24,11,999429,338,233,1736100
41,17,14,999412,341,247,1717000
42,29,20,999383,350,267,1727100
43,23,14,999360,359,281,1698200
44,33,17,999327,375,298,1701200
45,19,24,999308,370,322,2056400
46,19,21,999289,368,343,1712600
47,24,26,999265,366,369,1675000
48,32,22,999233,376,391,2041500
49,34,20,999199,390,411,1712300
50,24,15,999175,399,426,1696800
51,28,22,999147,405,448,1755300
52,26,13,999121,418,461,1709900
53,36,14,999085,440,475,2101200
54,41,17,999044,464,492,1973200
55,35,25,999009,474,517,1703600
56,28,16,998981,486,533,1945500
57,44,31,998937,499,564,1797100
58,35,27,998902,507,591,1702000
59,44,33,998858,518,624,2001200
60,27,22,998831,523,646,1812000
61,41,23,998790,541,669,1677100
62,42,30,998748,553,699,2169000
63,33,18,998715,568,717,2007800
64,36,36,998679,568,753,1710200
65,42,35,998637,575,788,1726500
66,50,29,998587,596,817,1863200
67,42,31,998545,607,848,2060600
68,43,31,998502,619,879,1871100
69,41,32,998461,628,911,1950400
70,48,31,998413,645,942,1796900
71,56,31,998357,670,973,1731700
72,47,32,998310,685,1005,2107400
73,41,28,998269,698,1033,1712900
74,42,38,998227,702,1071,1982700
75,53,44,998174,711,1115,2177200
76,42,36,998132,717,1151,1920000
77,44,34,998088,727,1185,1958400
78,67,34,998021,760,1219,1766900
79,46,43,997975,763,1262,1711500
80,54,45,997921,772,1307,1728300
81,57,39,997864,790,1346,1872200
82,55,55,997809,790,1401,1694500
83,51,42,997758,799,1443,1781100
84,52,37,997706,814,1480,1914900
85,65,42,997641,837,1522,1969800
86,59,43,997582,853,1565,1915300
87,57,48,997525,862,1613,2108200
88,59,38,997466,883,1651,1687900
89,63,41,997403,905,1692,1977800
90,66,42,997337,929,1734,2260300
91,63,55,997274,937,1789,1984700
92,62,40,997212,959,1829,2061100
93,63,54,997149,968,1883,1802200
94,77,53,997072,992,1936,2051100
95,72,58,997000,1006,1994,2073500
96,65,45,996935,1026,2039,1707000
97,67,51,996868,1042,2090,2112900
98,62,45,996806,1059,2135,1909800
99,61,47,996745,1073,2182,1799400
100,68,58,996677,1083,2240,1707500
101,53,61,996624,1075,2301,1804000
102,67,64,996557,1078,2365,2034200
103,84,50,996473,1112,2415,1832000
104,79,62,996394,1129,2477,1978000
105,74,62,996320,1141,2539,1794200
106,87,56,996233,1172,2595,2398400
107,88,51,996145,1209,2646,1913700
108,83,54,996062,1238,2700,1839500
109,79,65,995983,1252,2765,1783800
110,95,66,995888,1281,2831,1803300
111,83,63,995805,1301,2894,2091600
112,104,68,995701,1337,2962,1874100
113,88,62,995613,1363,3024,1930700
114,88,59,995525,1392,3083,1798100
115,92,54,995433,1430,3137,1762400
116,90,52,995343,1468,3189,1816900
117,87,72,995256,1483,3261,1975800
118,95,62,995161,1516,3323,1921900
119,90,79,995071,1527,3402,2034500
120,79,70,994992,1536,3472,1691100
121,74,79,994918,1531,3551,1731700
122,94,64,994824,1561,3615,1942500
123,97,86,994727,1572,3701,1675000
124,121,88,994606,1605,3789,1907400
125,95,79,994511,1621,3868,1704900
126,122,65,994389,1678,3933,1837300
127,108,71,994281,1715,4004,1823700
128,113,88,994168,1740,4092,1887300
129,109,91,994059,1758,4183,1940200
130,104,81,993955,1781,4264,1862400
131,118,78,993837,1821,4342,1848400
132,104,107,993733,1818,4449,1859800
133,127,76,993606,1869,4525,2053100
134,116,94,993490,1891,4619,2235900
135,95,94,993395,1892,4713,1965400
136,104,97,993291,1899,4810,2052100
137,98,86,993193,1911,4896,1824800
138,117,97,993076,1931,4993,2218300
139,115,89,992961,1957,5082,2177900
140,91,111,992870,1937,5193,2119200
141,115,88,992755,1964,5281,2001000
142,97,100,992658,1961,5381,2093400
143,106,98,992552,1969,5479,2026200
144,112,79,992440,2002,5558,2088300
145,114,114,992326,2002,5672,2016400
146,111,110,992215,2003,5782,2077200
147,112,86,992103,2029,5868,2131400
148,115,104,991988,2040,5972,1989700
149,120,97,991868,2063,6069,2406500
150,108,125,991760,2046,6194,1997000
151,100,90,991660,2056,6284,2010000
152,107,107,991553,2056,6391,2275600
153,116,88,991437,2084,6479,1915300
154,117,105,991320,2096,6584,2002500
155,115,113,991205,2098,6697,1969600
156,94,98,991111,2094,6795,2084300
157,121,113,990990,2102,6908,2068200
158,110,110,990880,2102,7018,1891700
159,125,114,990755,2113,7132,2103400
160,106,101,990649,2118,7233,1880500
161,112,113,990537,2117,7346,1865500
162,116,103,990421,2130,7449,1898900
163,107,97,990314,2140,7546,1841500
164,111,121,990203,2130,7667,2124900
165,131,126,990072,2135,7793,1829300
166,117,125,989955,2127,7918,1774000
167,110,101,989845,2136,8019,2119000
168,118,109,989727,2145,8128,2006600
169,116,102,989611,2159,8230,1749200
