Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,4,0,999991,9,0,2503200
1,6,0,999985,15,0,1962600
2,4,0,999981,19,0,1838000
3,5,2,999976,22,2,1779700
4,4,1,999972,25,3,1787500
5,5,1,999967,29,4,1714300
6,6,2,999961,33,6,1924500
7,5,3,999956,35,9,1743000
8,6,1,999950,40,10,1763800
9,7,2,999943,45,12,1835200
10,6,4,999937,47,16,1724100
11,10,3,999927,54,19,1751100
12,2,2,999925,54,21,1836100
13,7,4,999918,57,25,1910600
14,8,2,999910,63,27,1732000
15,7,2,999903,68,29,1733400
16,14,7,999889,75,36,1724300
17,12,3,999877,84,39,1900900
18,9,4,999868,89,43,1787900
19,11,6,999857,94,49,1658400
20,12,3,999845,103,52,1755200
21,14,10,999831,107,62,1716900
22,12,2,999819,117,64,1684100
23,11,5,999808,123,69,1789600
24,12,5,999796,130,74,1790400
25,10,8,999786,132,82,1717300
26,15,9,999771,138,91,1738100
27,12,9,999759,141,100,1749000
28,14,6,999745,149,106,1756400
29,18,7,999727,160,113,1770700
30,15,5,999712,170,118,1710600
31,14,3,999698,181,121,2156800
32,16,9,999682,188,130,1963500
33,23,6,999659,205,136,1796000
34,16,7,999643,214,143,1786600
35,17,12,999626,219,155,1734800
36,23,12,999603,230,167,2319300
37,18,8,999585,240,175,1742400
38,19,13,999566,246,188,1875700
39,22,15,999544,253,203,1766600
40,16,12,999528,257,215,1712200
41,21,8,999507,270,223,2088000
42,26,16,999481,280,239,1796200
43,19,14,999462,285,253,1755500
44,20,19,999442,286,272,1940000
45,21,10,999421,297,282,1816100
46,14,17,999407,294,299,1889100
47,25,23,999382,296,322,1781100
48,22,17,999360,301,339,1767400
49,26,17,999334,310,356,1773700
50,20,14,999314,316,370,1862500
51,21,14,999293,323,384,1755500
52,28,15,999265,336,399,1965300
53,26,13,999239,349,412,1801600
54,32,17,999207,364,429,1788700
55,29,23,999178,370,452,1775200
56,25,14,999153,381,466,1794400
57,42,19,999111,404,485,1782300
58,33,17,999078,420,502,2085400
59,42,27,999036,435,529,1731800
60,25,18,999011,442,547,2041200
61,26,24,998985,444,571,1756300
62,35,24,998950,455,595,1733700
63,31,15,998919,471,610,1982400
64,34,28,998885,477,638,1775100
65,38,32,998847,483,670,1744000
66,51,24,998796,510,694,1832500
67,38,28,998758,520,722,1752900
68,35,28,998723,527,750,1837800
69,39,29,998684,537,779,2042200
70,40,24,998644,553,803,1809200
71,45,31,998599,567,834,2130200
72,43,22,998556,588,856,1770000
73,40,17,998516,611,873,1773100
74,48,28,998468,631,901,1889400
75,51,36,998417,646,937,1783500
76,47,31,998370,662,968,1850600
77,50,24,998320,688,992,1869200
78,54,42,998266,700,1034,1788600
79,47,39,998219,708,1073,1844500
80,42,50,998177,700,1123,1790100
81,58,30,998119,728,1153,1777400
82,59,48,998060,739,1201,1799400
83,55,34,998005,760,1235,1829300
84,49,36,997956,773,1271,1771400
85,56,48,997900,781,1319,2738500
86,49,37,997851,793,1356,2390100
87,58,41,997793,810,1397,1961200
88,55,38,997738,827,1435,1831900
89,56,50,997682,833,1485,1795700
90,56,39,997626,850,1524,1799700
91,69,43,997557,876,1567,1785400
92,57,37,997500,896,1604,1920100
93,62,40,997438,918,1644,1985400
94,85,44,997353,959,1688,1776600
95,71,52,997282,978,1740,1979400
96,68,38,997214,1008,1778,1822500
97,63,54,997151,1017,1832,1797700
98,62,45,997089,1034,1877,2024400
99,49,55,997040,1028,1932,1778100
100,62,56,996978,1034,1988,1975000
101,65,52,996913,1047,2040,1827700
102,65,59,996848,1053,2099,1966200
103,83,50,996765,1086,2149,1863900
104,81,57,996684,1110,2206,1766600
105,67,58,996617,1119,2264,1762400
106,81,61,996536,1139,2325,1754800
107,92,41,996444,1190,2366,1788500
108,78,50,996366,1218,2416,1781600
109,74,58,996292,1234,2474,1795600
110,70,71,996222,1233,2545,1857000
111,78,59,996144,1252,2604,1985100
112,86,65,996058,1273,2669,1906200
113,87,59,995971,1301,2728,1939900
114,73,64,995898,1310,2792,1779700
115,87,52,995811,1345,2844,1715600
116,87,50,995724,1382,2894,1954500
117,90,58,995634,1414,2952,2017000
118,97,63,995537,1448,3015,1748000
119,87,72,995450,1463,3087,1756100
120,89,57,995361,1495,3144,1785000
121,80,69,995281,1506,3213,1871000
122,93,66,995188,1533,3279,1767800
123,89,78,995099,1544,3357,1772500
124,102,91,994997,1555,3448,1695300
125,89,81,994908,1563,3529,1790000
126,111,67,994797,1607,3596,1831200
127,114,68,994683,1653,3664,1798200
128,104,90,994579,1667,3754,1855600
129,100,83,994479,1684,3837,1745900
130,98,77,994381,1705,3914,1749200
131,114,79,994267,1740,3993,1768600
132,110,100,994157,1750,4093,1918900
133,115,72,994042,1793,4165,1921600
134,107,92,993935,1808,4257,1784000
135,101,85,993834,1824,4342,1681700
136,108,89,993726,1843,4431,1858300
137,99,81,993627,1861,4512,1784100
138,115,102,993512,1874,4614,1771000
139,106,95,993406,1885,4709,1798200
140,106,103,993300,1888,4812,1739600
141,117,82,993183,1923,4894,1980300
142,91,100,993092,1914,4994,1929000
143,113,93,992979,1934,5087,1785700
144,95,80,992884,1949,5167,1794400
145,124,103,992760,1970,5270,1838100
146,112,111,992648,1971,5381,1755700
147,113,95,992535,1989,5476,1936300
148,119,97,992416,2011,5573,1759700
149,123,91,992293,2043,5664,1799100
150,126,118,992167,2051,5782,1921400
151,119,82,992048,2088,5864,1791600
152,104,105,991944,2087,5969,1773700
153,106,88,991838,2105,6057,1837700
154,122,110,991716,2117,6167,1742500
155,117,118,991599,2116,6285,1752200
156,93,87,991506,2122,6372,1821500
157,116,101,991390,2137,6473,1760500
158,109,114,991281,2132,6587,1767000
159,121,110,991160,2143,6697,1781000
160,107,100,991053,2150,6797,1922800
161,132,102,990921,2180,6899,2047100
162,120,99,990801,2201,6998,1779000
163,110,105,990691,2206,7103,1919100
164,115,120,990576,2201,7223,1880600
165,124,124,990452,2201,7347,1773300
166,129,119,990323,2211,7466,1781900
167,112,100,990211,2223,7566,2104300
168,129,105,990082,2247,7671,1773300
169,128,102,989954,2273,7773,1759300
170,134,118,989820,2289,7891,1775000
171,117,110,989703,2296,8001,1756900
172,135,121,989568,2310,8122,1830600
173,153,114,989415,2349,8236,1901900
174,139,120,989276,2368,8356,1866000
175,134,116,989142,2386,8472,2824700
176,138,121,989004,2403,8593,2293400
177,146,116,988858,2433,8709,1916500
178,121,126,988737,2428,8835,1782800
179,123,124,988614,2427,8959,2054200
180,129,113,988485,2443,9072,1830400
181,138,127,988347,2454,9199,1791300
182,115,128,988232,2441,9327,1769800
183,136,136,988096,2441,9463,1810900
184,125,109,987971,2457,9572,1763500
185,120,134,987851,2443,9706,1945700
186,136,99,987715,2480,9805,1819500
187,141,137,987574,2484,9942,2018800
188,134,125,987440,2493,10067,1851000
189,141,127,987299,2507,10194,1803600
190,143,138,987156,2512,10332,1775000
191,149,142,987007,2519,10474,1940500
192,137,133,986870,2523,10607,1780700
193,156,134,986714,2545,10741,1763600
194,133,118,986581,2560,10859,1953000
195,140,130,986441,2570,10989,1821300
196,141,137,986300,2574,11126,1974400
