Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,4,0,999991,9,0,2751800
1,7,0,999984,16,0,2058800
2,3,2,999981,17,2,1970300
3,5,2,999976,20,4,1930300
4,4,0,999972,24,4,1908000
5,5,1,999967,28,5,1938100
6,5,1,999962,32,6,1922900
7,6,2,999956,36,8,1910300
8,6,0,999950,42,8,1922000
9,8,1,999942,49,9,2547000
10,7,3,999935,53,12,1979600
11,11,3,999924,61,15,1943000
12,2,3,999922,60,18,1797700
13,8,3,999914,65,21,1803500
14,10,3,999904,72,24,1787200
15,6,3,999898,75,27,1804000
16,13,8,999885,80,35,1772900
17,12,4,999873,88,39,1729300
18,8,5,999865,91,44,2068900
19,12,4,999853,99,48,1733100
20,9,5,999844,103,53,1752400
21,16,9,999828,110,62,1962600
22,6,4,999822,112,66,1754200
23,11,2,999811,121,68,1930900
24,13,3,999798,131,71,2052200
25,11,10,999787,132,81,1858100
26,17,9,999770,140,90,1752500
27,15,11,999755,144,101,1701200
28,13,5,999742,152,106,1637000
29,12,9,999730,155,115,1664100
30,15,4,999715,166,119,1754200
31,15,3,999700,178,122,1734100
32,18,6,999682,190,128,1927600
33,24,7,999658,207,135,1823300
34,22,8,999636,221,143,1794700
35,20,8,999616,233,151,1690000
36,19,12,999597,240,163,1651500
37,16,10,999581,246,173,1854600
38,21,16,999560,251,189,1626400
39,18,16,999542,253,205,1906500
40,20,10,999522,263,215,1836800
41,19,8,999503,274,223,1739400
42,23,17,999480,280,240,2136000
43,17,14,999463,283,254,1961800
44,20,19,999443,284,273,1681900
45,20,14,999423,290,287,1677700
46,14,17,999409,287,304,1882200
47,22,26,999387,283,330,1691600
48,27,17,999360,293,347,1725600
49,25,15,999335,303,362,1754000
50,22,10,999313,315,372,2124500
51,28,13,999285,330,385,1768800
52,26,14,999259,342,399,1733900
53,30,9,999229,363,408,1684200
54,32,16,999197,379,424,1768100
55,32,25,999165,386,449,1747800
56,29,13,999136,402,462,1769400
57,45,24,999091,423,486,1744700
58,32,23,999059,432,509,1709500
59,45,23,999014,454,532,1836400
60,29,20,998985,463,552,1737500
61,35,19,998950,479,571,1750700
62,34,29,998916,484,600,1715000
63,35,15,998881,504,615,1687200
64,39,30,998842,513,645,1889000
65,41,27,998801,527,672,1966600
66,53,24,998748,556,696,1685500
67,44,28,998704,572,724,1706100
68,39,28,998665,583,752,1697900
69,38,31,998627,590,783,1797000
70,42,30,998585,602,813,2027400
71,52,32,998533,622,845,1761100
72,46,26,998487,642,871,1700900
73,45,23,998442,664,894,1707900
74,43,35,998399,672,929,1852000
75,54,42,998345,684,971,1684200
76,41,37,998304,688,1008,1755800
77,47,26,998257,709,1034,1731600
78,56,44,998201,721,1078,1738000
79,37,45,998164,713,1123,1672600
80,49,43,998115,719,1166,1690100
81,59,36,998056,742,1202,1722700
82,55,51,998001,746,1253,1722300
83,48,41,997953,753,1294,1708800
84,50,31,997903,772,1325,1958600
85,60,41,997843,791,1366,1917300
86,55,45,997788,801,1411,1719400
87,58,43,997730,816,1454,1857100
88,55,38,997675,833,1492,1723500
89,53,44,997622,842,1536,1908700
90,58,42,997564,858,1578,1761900
91,63,49,997501,872,1627,1668900
92,60,36,997441,896,1663,1949500
93,57,43,997384,910,1706,1723000
94,74,43,997310,941,1749,1702700
95,61,54,997249,948,1803,1744100
96,59,46,997190,961,1849,1693900
97,50,54,997140,957,1903,1700500
98,60,41,997080,976,1944,1927500
99,47,47,997033,976,1991,1676000
100,62,52,996971,986,2043,1755200
101,51,56,996920,981,2099,1738400
102,57,62,996863,976,2161,1693700
103,74,46,996789,1004,2207,1670700
104,74,61,996715,1017,2268,1753800
105,62,56,996653,1023,2324,2031700
106,74,55,996579,1042,2379,1763500
107,72,53,996507,1061,2432,1722800
