Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,5,0,999990,10,0,2533100
1,7,0,999983,17,0,2072600
2,3,2,999980,18,2,1808300
3,5,2,999975,21,4,1694700
4,4,1,999971,24,5,1736300
5,5,1,999966,28,6,1734600
6,7,2,999959,33,8,1686000
7,4,3,999955,34,11,1745100
8,7,0,999948,41,11,1732300
9,7,2,999941,46,13,1748800
10,7,3,999934,50,16,1726700
11,11,3,999923,58,19,1727500
12,2,2,999921,58,21,1711300
13,7,4,999914,61,25,1864900
14,10,2,999904,69,27,1751900
15,6,2,999898,73,29,2165700
16,14,8,999884,79,37,1804500
17,12,4,999872,87,41,1691300
18,9,5,999863,91,46,1990300
19,13,5,999850,99,51,1718100
20,9,5,999841,103,56,2043000
21,16,9,999825,110,65,1779900
22,7,3,999818,114,68,1703500
23,11,2,999807,123,70,1800900
24,13,3,999794,133,73,1726900
25,11,11,999783,133,84,1706200
26,17,9,999766,141,93,1741000
27,15,10,999751,146,103,1847500
28,15,5,999736,156,108,2112900
29,12,9,999724,159,117,1812300
30,14,5,999710,168,122,1769800
31,15,3,999695,180,125,1925800
32,19,7,999676,192,132,1727300
33,26,6,999650,212,138,1694200
34,18,9,999632,221,147,1908100
35,20,8,999612,233,155,1754900
36,20,11,999592,242,166,2150200
37,16,10,999576,248,176,1843600
38,20,15,999556,253,191,1740100
39,16,18,999540,251,209,1784300
40,18,9,999522,260,218,1747500
41,19,8,999503,271,226,1724500
42,23,16,999480,278,242,1946200
43,17,14,999463,281,256,1755700
44,19,19,999444,281,275,1808900
45,18,15,999426,284,290,1857800
46,16,15,999410,285,305,1802400
47,25,23,999385,287,328,1805500
48,26,16,999359,297,344,1895400
49,27,12,999332,312,356,1835500
50,19,12,999313,319,368,1899300
51,21,16,999292,324,384,2019700
52,28,12,999264,340,396,1791000
53,25,12,999239,353,408,1749100
54,32,16,999207,369,424,1669600
55,32,23,999175,378,447,1864200
56,23,17,999152,384,464,1728100
57,40,21,999112,403,485,1659600
58,28,25,999084,406,510,1694100
59,40,23,999044,423,533,1767800
60,24,19,999020,428,552,1721500
61,36,18,998984,446,570,1894700
62,33,25,998951,454,595,1737300
63,31,16,998920,469,611,1763400
64,39,26,998881,482,637,1766600
65,42,30,998839,494,667,1800900
66,47,22,998792,519,689,1772000
67,42,26,998750,535,715,1828200
68,34,31,998716,538,746,1963900
69,35,26,998681,547,772,1875500
70,39,24,998642,562,796,1768700
71,52,29,998590,585,825,1727500
72,45,23,998545,607,848,1773700
73,32,19,998513,620,867,1772500
74,42,35,998471,627,902,1791000
75,54,35,998417,646,937,1773800
76,45,27,998372,664,964,1723800
77,56,24,998316,696,988,1692200
78,66,37,998250,725,1025,1736400
79,47,41,998203,731,1066,1696600
80,56,43,998147,744,1109,1766800
81,58,37,998089,765,1146,1903800
82,55,48,998034,772,1194,1782200
83,42,37,997992,777,1231,2069800
84,46,33,997946,790,1264,1749800
85,65,45,997881,810,1309,1684000
86,58,35,997823,833,1344,2073900
87,53,46,997770,840,1390,1731800
88,62,34,997708,868,1424,1683100
89,47,50,997661,865,1474,1710400
90,65,39,997596,891,1513,1886400
91,64,43,997532,912,1556,1721100
92,58,42,997474,928,1598,1779600
93,52,40,997422,940,1638,1667100
94,63,50,997359,953,1688,1752700
95,60,52,997299,961,1740,1825400
96,54,50,997245,965,1790,1747800
97,58,53,997187,970,1843,2061900
98,66,33,997121,1003,1876,1771500
