Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,999993,7,0,2669000
1,2,0,999991,9,0,1841500
2,1,0,999990,10,0,1743100
3,1,1,999989,10,1,1627400
4,8,1,999981,17,2,1632800
5,7,0,999974,24,2,1609100
6,3,2,999971,25,4,1725800
7,5,1,999966,29,5,2145900
8,7,1,999959,35,6,1717600
9,4,3,999955,36,9,2301700
10,8,1,999947,43,10,1936000
11,11,1,999936,53,11,1812700
12,7,5,999929,55,16,1778500
13,12,2,999917,65,18,1843300
14,6,4,999911,67,22,1745800
15,6,4,999905,69,26,1719900
16,9,4,999896,74,30,1970100
17,9,2,999887,81,32,1704900
18,13,6,999874,88,38,1715000
19,15,7,999859,96,45,1835500
20,14,7,999845,103,52,1737700
21,9,3,999836,109,55,1718300
22,14,1,999822,122,56,1718200
23,11,6,999811,127,62,1670600
24,18,6,999793,139,68,1709000
25,12,8,999781,143,76,1637900
26,15,7,999766,151,83,1658600
27,17,13,999749,155,96,1744100
28,15,5,999734,165,101,1908500
29,18,11,999716,172,112,2043800
30,16,10,999700,178,122,1784200
31,24,12,999676,190,134,2295000
32,22,11,999654,201,145,1881700
33,17,12,999637,206,157,1778000
34,19,11,999618,214,168,1730400
35,16,10,999602,220,178,1767800
36,28,11,999574,237,189,1700300
37,18,19,999556,236,208,1802500
38,22,8,999534,250,216,1919500
39,23,17,999511,256,233,1712000
40,19,10,999492,265,243,1682400
41,23,13,999469,275,256,1686100
42,17,10,999452,282,266,1701300
43,30,17,999422,295,283,1707200
44,31,20,999391,306,303,1691600
45,30,12,999361,324,315,1805800
46,27,22,999334,329,337,2014900
47,36,12,999298,353,349,1716400
48,40,11,999258,382,360,1733000
49,39,24,999219,397,384,1670500
50,32,17,999187,412,401,1665600
51,32,19,999155,425,420,1713100
52,32,13,999123,444,433,1694900
53,40,19,999083,465,452,1686600
54,30,36,999053,459,488,1667900
55,31,15,999022,475,503,1721300
56,32,17,998990,490,520,1618300
57,38,36,998952,492,556,1613100
58,32,23,998920,501,579,1715800
