Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,3,0,2249992,8,0,5154100
1,1,0,2249991,9,0,5075700
2,0,1,2249991,8,1,4806800
3,2,1,2249989,9,2,4648200
4,3,0,2249986,12,2,4428100
5,3,1,2249983,14,3,4465700
6,3,1,2249980,16,4,4729100
7,1,2,2249979,15,6,4586900
8,5,1,2249974,19,7,4451300
9,8,2,2249966,25,9,4488600
10,7,0,2249959,32,9,4658000
11,8,1,2249951,39,10,4546700
12,3,1,2249948,41,11,4367700
13,9,0,2249939,50,11,4470700
14,5,1,2249934,54,12,4389900
15,4,5,2249930,53,17,4498200
16,8,1,2249922,60,18,4924500
17,9,4,2249913,65,22,4362300
18,1,4,2249912,62,26,4392600
19,4,5,2249908,61,31,4360800
20,4,0,2249904,65,31,4465700
21,7,4,2249897,68,35,4339700
22,9,4,2249888,73,39,4459800
23,4,4,2249884,73,43,4307800
24,10,5,2249874,78,48,4788400
25,6,5,2249868,79,53,4635900
26,8,0,2249860,87,53,4279100
27,11,5,2249849,93,58,4647200
28,9,2,2249840,100,60,4241000
29,13,1,2249827,112,61,4218200
30,14,4,2249813,122,65,4282000
31,7,6,2249806,123,71,4306700
32,7,8,2249799,122,79,4518500
33,17,3,2249782,136,82,4614500
34,19,11,2249763,144,93,4438600
35,12,7,2249751,149,100,4556800
36,11,8,2249740,152,108,4565600
37,11,5,2249729,158,113,4634200
38,24,7,2249705,175,120,4395700
39,16,4,2249689,187,124,4885600
40,19,7,2249670,199,131,4537300
41,19,13,2249651,205,144,4496000
42,20,14,2249631,211,158,4518000
43,15,13,2249616,213,171,4738400
44,24,9,2249592,228,180,5203700
45,18,11,2249574,235,191,4505100
46,9,16,2249565,228,207,4518500
47,20,9,2249545,239,216,4377600
48,16,10,2249529,245,226,4196200
49,17,16,2249512,246,242,4212600
50,18,10,2249494,254,252,4196800
51,22,10,2249472,266,262,4270500
52,17,15,2249455,268,277,4432100
53,21,7,2249434,282,284,4513800
54,27,17,2249407,292,301,4576500
55,24,15,2249383,301,316,4445500
56,18,15,2249365,304,331,4298000
57,15,15,2249350,304,346,4269700
58,24,18,2249326,310,364,4268600
59,24,14,2249302,320,378,4174200
60,34,12,2249268,342,390,4272200
61,20,17,2249248,345,407,4404200
62,22,16,2249226,351,423,4573100
63,32,21,2249194,362,444,4395500
64,32,22,2249162,372,466,4345600
65,32,17,2249130,387,483,4432900
66,30,16,2249100,401,499,4305500
67,35,18,2249065,418,517,4404300
68,30,22,2249035,426,539,4445700
69,34,16,2249001,444,555,4180500
70,40,21,2248961,463,576,4723100
71,38,23,2248923,478,599,4690600
72,38,28,2248885,488,627,4629700
73,33,20,2248852,501,647,4241800
74,33,21,2248819,513,668,4666400
75,27,20,2248792,520,688,4375100
76,33,27,2248759,526,715,4832800
77,38,19,2248721,545,734,4434500
78,45,23,2248676,567,757,4817900
79,37,37,2248639,567,794,4490400
80,47,28,2248592,586,822,4391400
81,38,30,2248554,594,852,4677100
82,41,35,2248513,600,887,4677100
83,41,24,2248472,617,911,4255100
84,43,30,2248429,630,941,4607500
85,50,34,2248379,646,975,4321600
86,36,31,2248343,651,1006,4458300
87,39,36,2248304,654,1042,4582100
88,45,31,2248259,668,1073,4641000
89,50,28,2248209,690,1101,4808500
90,45,32,2248164,703,1133,4603200
91,46,18,2248118,731,1151,4739100
92,42,39,2248076,734,1190,4242400
93,38,24,2248038,748,1214,4613800
94,49,42,2247989,755,1256,4636100
95,47,34,2247942,768,1290,4599900
96,45,31,2247897,782,1321,4700700
97,46,40,2247851,788,1361,4524900
98,51,41,2247800,798,1402,4392300
99,47,42,2247753,803,1444,4784100
100,49,46,2247704,806,1490,4581100
101,51,51,2247653,806,1541,4344400
102,51,34,2247602,823,1575,4423900
103,42,48,2247560,817,1623,4416500
104,59,46,2247501,830,1669,4268000
105,52,46,2247449,836,1715,4310200
106,58,44,2247391,850,1759,4321700
107,53,43,2247338,860,1802,4315000
108,55,43,2247283,872,1845,4365500
109,57,57,2247226,872,1902,4487300
110,54,42,2247172,884,1944,4272500
111,48,40,2247124,892,1984,4541500
112,62,53,2247062,901,2037,4431600
113,57,51,2247005,907,2088,4764000
114,60,56,2246945,911,2144,4292300
115,56,50,2246889,917,2194,4438400
116,66,36,2246823,947,2230,4327200
117,64,39,2246759,972,2269,4287000
118,64,55,2246695,981,2324,4355700
119,64,43,2246631,1002,2367,4343300
120,50,47,2246581,1005,2414,4526600
121,63,37,2246518,1031,2451,4587200
122,69,51,2246449,1049,2502,4357100
123,65,48,2246384,1066,2550,4301300
124,65,48,2246319,1083,2598,4276000
125,72,55,2246247,1100,2653,4337300
126,62,46,2246185,1116,2699,4373200
127,57,46,2246128,1127,2745,4621800
128,74,59,2246054,1142,2804,4496100
129,66,52,2245988,1156,2856,4636000
130,68,62,2245920,1162,2918,4368100
131,66,59,2245854,1169,2977,4466500
132,75,56,2245779,1188,3033,4396600
133,69,70,2245710,1187,3103,4304600
134,80,50,2245630,1217,3153,4485700
135,61,45,2245569,1233,3198,4229400
136,69,51,2245500,1251,3249,4746400
137,73,64,2245427,1260,3313,4372300
138,76,60,2245351,1276,3373,4216100
139,70,77,2245281,1269,3450,4619000
140,57,58,2245224,1268,3508,4774500
141,76,66,2245148,1278,3574,4522200
142,77,71,2245071,1284,3645,4677000
143,79,58,2244992,1305,3703,4609800
144,71,57,2244921,1319,3760,4750600
145,69,75,2244852,1313,3835,4692200
146,75,63,2244777,1325,3898,4510300
147,78,80,2244699,1323,3978,4557700
148,87,59,2244612,1351,4037,4511600
149,85,56,2244527,1380,4093,4588200
150,81,61,2244446,1400,4154,4340900
151,76,60,2244370,1416,4214,4656000
152,69,62,2244301,1423,4276,4291000
153,70,78,2244231,1415,4354,4200600
154,85,69,2244146,1431,4423,4647300
155,76,76,2244070,1431,4499,4441500
156,74,73,2243996,1432,4572,4493100
157,73,74,2243923,1431,4646,4596200
158,91,66,2243832,1456,4712,4569400
159,86,71,2243746,1471,4783,4670800
160,86,90,2243660,1467,4873,4655200
161,91,82,2243569,1476,4955,4716200
162,74,73,2243495,1477,5028,4720600
163,93,78,2243402,1492,5106,4560200
164,82,79,2243320,1495,5185,4537200
165,89,69,2243231,1515,5254,4559600
166,90,85,2243141,1520,5339,4592200
167,77,80,2243064,1517,5419,4483800
168,70,72,2242994,1515,5491,4388200
169,102,65,2242892,1552,5556,4356600
170,84,104,2242808,1532,5660,4423800
171,81,80,2242727,1533,5740,4438400
172,79,86,2242648,1526,5826,4618100
173,89,71,2242559,1544,5897,4296100
174,65,87,2242494,1522,5984,4310700
175,94,77,2242400,1539,6061,4314800
176,82,85,2242318,1536,6146,4368200
177,87,74,2242231,1549,6220,4422600
178,92,69,2242139,1572,6289,4621300
179,89,89,2242050,1572,6378,4284500
180,87,81,2241963,1578,6459,4339000
181,107,84,2241856,1601,6543,4238500
182,112,74,2241744,1639,6617,4803200
183,90,93,2241654,1636,6710,4604200
184,86,94,2241568,1628,6804,4277600
185,119,69,2241449,1678,6873,4356200
186,100,83,2241349,1695,6956,4998400
187,99,80,2241250,1714,7036,4723100
188,116,90,2241134,1740,7126,4765700
189,124,99,2241010,1765,7225,4575900
190,118,85,2240892,1798,7310,4448100
191,116,76,2240776,1838,7386,4494900
192,100,96,2240676,1842,7482,4451200
193,133,113,2240543,1862,7595,4764000
194,108,98,2240435,1872,7693,4400700
195,119,93,2240316,1898,7786,4376800
196,97,93,2240219,1902,7879,4378400
197,126,90,2240093,1938,7969,4466900
198,116,103,2239977,1951,8072,4849800
199,106,108,2239871,1949,8180,4635800
200,108,119,2239763,1938,8299,4566100
201,110,116,2239653,1932,8415,4437400
202,112,98,2239541,1946,8513,4601200
203,117,92,2239424,1971,8605,4493900
204,116,110,2239308,1977,8715,4453300
205,107,90,2239201,1994,8805,4733100
206,122,104,2239079,2012,8909,4459900
207,116,102,2238963,2026,9011,4483000
208,127,89,2238836,2064,9100,4572600
209,110,130,2238726,2044,9230,4647300
210,113,101,2238613,2056,9331,4829500
211,133,109,2238480,2080,9440,4743900
212,109,101,2238371,2088,9541,4774800
213,130,109,2238241,2109,9650,4602200
214,120,123,2238121,2106,9773,4730000
215,110,103,2238011,2113,9876,4910100
216,138,93,2237873,2158,9969,4691800
217,130,114,2237743,2174,10083,4707700
218,122,99,2237621,2197,10182,4613200
219,134,83,2237487,2248,10265,4373800
220,129,122,2237358,2255,10387,4434500
221,109,118,2237249,2246,10505,4516300
222,138,108,2237111,2276,10613,4412000
223,151,131,2236960,2296,10744,4445900
224,125,115,2236835,2306,10859,4342900
225,133,115,2236702,2324,10974,4460500
226,134,103,2236568,2355,11077,4264000
227,163,125,2236405,2393,11202,4690800
228,141,117,2236264,2417,11319,4515600
229,146,111,2236118,2452,11430,4726600
230,145,113,2235973,2484,11543,4314200
231,155,120,2235818,2519,11663,4170200
232,154,120,2235664,2553,11783,4422000
233,144,131,2235520,2566,11914,4741100
234,132,110,2235388,2588,12024,4345900
235,135,143,2235253,2580,12167,4614800
236,147,145,2235106,2582,12312,4833800
237,153,138,2234953,2597,12450,4209700
238,150,116,2234803,2631,12566,4394800
239,149,110,2234654,2670,12676,4810300
240,144,139,2234510,2675,12815,4462300
241,160,127,2234350,2708,12942,4382400
242,146,142,2234204,2712,13084,4333700
243,164,142,2234040,2734,13226,4597600
244,166,125,2233874,2775,13351,4566400
245,154,149,2233720,2780,13500,4263700
246,160,159,2233560,2781,13659,4455400
247,167,117,2233393,2831,13776,4391800
248,159,127,2233234,2863,13903,4275900
249,160,150,2233074,2873,14053,4325900
250,156,148,2232918,2881,14201,4370300
251,162,132,2232756,2911,14333,4437500
252,132,172,2232624,2871,14505,4266800
253,158,157,2232466,2872,14662,4238700
254,141,167,2232325,2846,14829,4533100
255,129,163,2232196,2812,14992,4604800
256,148,136,2232048,2824,15128,4880000
257,146,148,2231902,2822,15276,4703900
258,145,160,2231757,2807,15436,4527600
259,133,156,2231624,2784,15592,4396100
260,147,118,2231477,2813,15710,4624800
261,153,142,2231324,2824,15852,4341100
262,149,180,2231175,2793,16032,4290000
263,156,124,2231019,2825,16156,4377000
264,168,150,2230851,2843,16306,4629200
265,172,140,2230679,2875,16446,4324300
266,159,130,2230520,2904,16576,4704300
267,162,152,2230358,2914,16728,4416700
268,169,139,2230189,2944,16867,4454800
269,155,133,2230034,2966,17000,4248700
270,155,165,2229879,2956,17165,4443100
271,159,150,2229720,2965,17315,4241700
272,173,165,2229547,2973,17480,4324100
273,147,145,2229400,2975,17625,4186000
274,151,144,2229249,2982,17769,4539500
275,160,145,2229089,2997,17914,4508700
276,166,151,2228923,3012,18065,4542400
277,153,154,2228770,3011,18219,4691700
278,166,140,2228604,3037,18359,4204900
279,176,157,2228428,3056,18516,4174900
280,181,141,2228247,3096,18657,4487600
281,204,162,2228043,3138,18819,4183000
282,167,135,2227876,3170,18954,4388200
283,166,168,2227710,3168,19122,4480100
284,187,153,2227523,3202,19275,4497200
285,156,160,2227367,3198,19435,4472200
286,170,167,2227197,3201,19602,4356500
287,164,167,2227033,3198,19769,4460900
288,181,161,2226852,3218,19930,4446000
289,177,158,2226675,3237,20088,4540600
290,173,165,2226502,3245,20253,4425600
291,181,158,2226321,3268,20411,4421800
292,188,165,2226133,3291,20576,4363500
293,176,158,2225957,3309,20734,4501000
294,206,169,2225751,3346,20903,4568100
295,180,167,2225571,3359,21070,4605400
296,199,164,2225372,3394,21234,4394600
297,193,180,2225179,3407,21414,4496800
298,207,156,2224972,3458,21570,4398700
299,180,170,2224792,3468,21740,4453700
300,193,157,2224599,3504,21897,4614300
301,207,166,2224392,3545,22063,4606000
302,201,180,2224191,3566,22243,4625200
303,197,183,2223994,3580,22426,4716100
304,183,159,2223811,3604,22585,4585600
305,188,181,2223623,3611,22766,4807300
306,207,182,2223416,3636,22948,4824000
307,192,177,2223224,3651,23125,4749400
308,198,165,2223026,3684,23290,4570500
309,221,173,2222805,3732,23463,4665300
310,195,156,2222610,3771,23619,4807200
311,200,199,2222410,3772,23818,4803700
312,204,177,2222206,3799,23995,4663900
313,180,200,2222026,3779,24195,4756100
314,219,182,2221807,3816,24377,4911300
315,185,193,2221622,3808,24570,4739200
316,183,193,2221439,3798,24763,4649100
317,211,209,2221228,3800,24972,4543200
318,208,208,2221020,3800,25180,4767100
319,213,204,2220807,3809,25384,4631200
320,192,189,2220615,3812,25573,4797400
321,210,195,2220405,3827,25768,4682300
322,180,193,2220225,3814,25961,4650100
323,214,214,2220011,3814,26175,4488400
324,199,166,2219812,3847,26341,4505000
325,193,176,2219619,3864,26517,4657300
326,212,181,2219407,3895,26698,4320300
327,206,196,2219201,3905,26894,4371900
