Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,1,0,2249994,6,0,4861000
1,1,0,2249993,7,0,4322500
2,0,1,2249993,6,1,4145600
3,3,0,2249990,9,1,4292300
4,2,0,2249988,11,1,4179700
5,4,0,2249984,15,1,4314000
6,2,2,2249982,15,3,4433500
7,3,0,2249979,18,3,4249900
8,7,1,2249972,24,4,4196500
9,11,2,2249961,33,6,4198500
10,9,3,2249952,39,9,4169300
11,7,1,2249945,45,10,4249700
12,3,1,2249942,47,11,4246500
13,7,3,2249935,51,14,4383500
14,5,2,2249930,54,16,4333800
15,3,7,2249927,50,23,4233700
16,8,1,2249919,57,24,4345600
17,11,2,2249908,66,26,4618100
18,3,2,2249905,67,28,4287600
19,4,6,2249901,65,34,4341300
20,4,0,2249897,69,34,4522100
21,8,6,2249889,71,40,4253600
22,11,3,2249878,79,43,4496500
23,6,3,2249872,82,46,4271900
24,11,4,2249861,89,50,4182900
25,9,5,2249852,93,55,4435000
26,10,6,2249842,97,61,4342100
27,12,6,2249830,103,67,4248300
28,8,4,2249822,107,71,4305800
29,8,4,2249814,111,75,4306300
30,11,7,2249803,115,82,4220000
31,3,6,2249800,112,88,4333600
32,10,10,2249790,112,98,4377100
33,16,4,2249774,124,102,4547200
34,16,11,2249758,129,113,4322700
35,10,7,2249748,132,120,4456300
36,12,3,2249736,141,123,4366900
37,13,5,2249723,149,128,4396100
38,21,4,2249702,166,132,4592700
39,19,3,2249683,182,135,4533700
40,21,8,2249662,195,143,4423400
41,26,11,2249636,210,154,4298800
42,36,11,2249600,235,165,4333400
43,15,19,2249585,231,184,4467700
44,18,11,2249567,238,195,4408100
45,16,17,2249551,237,212,4484800
46,14,15,2249537,236,227,4417800
47,21,13,2249516,244,240,4457900
48,18,12,2249498,250,252,4447100
49,11,16,2249487,245,268,4342300
50,28,7,2249459,266,275,4449800
51,20,10,2249439,276,285,4451100
52,21,12,2249418,285,297,4212600
53,17,12,2249401,290,309,4160600
54,32,19,2249369,303,328,4181300
55,25,18,2249344,310,346,4109400
56,22,14,2249322,318,360,4260200
57,27,9,2249295,336,369,4121600
58,32,15,2249263,353,384,4391400
59,28,19,2249235,362,403,4411100
60,36,14,2249199,384,417,4267300
61,27,20,2249172,391,437,4359100
62,30,16,2249142,405,453,4558200
63,33,27,2249109,411,480,4318700
64,43,19,2249066,435,499,4349400
65,31,23,2249035,443,522,4238700
66,34,14,2249001,463,536,4186800
67,30,29,2248971,464,565,4262600
68,28,27,2248943,465,592,4219400
69,34,19,2248909,480,611,4671400
70,34,24,2248875,490,635,4380200
71,34,30,2248841,494,665,4326900
72,43,28,2248798,509,693,4345500
73,34,22,2248764,521,715,4496700
74,39,22,2248725,538,737,4319900
75,24,24,2248701,538,761,4316600
76,39,28,2248662,549,789,4260700
77,42,25,2248620,566,814,4541800
78,37,33,2248583,570,847,4589000
79,44,35,2248539,579,882,4544000
80,48,36,2248491,591,918,4626700
81,43,25,2248448,609,943,4612700
82,40,29,2248408,620,972,4840700
83,39,26,2248369,633,998,4334000
84,45,30,2248324,648,1028,4563600
85,54,38,2248270,664,1066,4459300
86,46,22,2248224,688,1088,4356800
87,42,44,2248182,686,1132,4394700
88,44,29,2248138,701,1161,4412600
89,51,32,2248087,720,1193,4294100
90,53,34,2248034,739,1227,4879400
91,47,35,2247987,751,1262,4583600
92,47,43,2247940,755,1305,4322700
93,37,33,2247903,759,1338,4497600
94,58,39,2247845,778,1377,4318600
95,51,36,2247794,793,1413,4330300
96,46,39,2247748,800,1452,4594000
97,51,38,2247697,813,1490,4262600
98,50,47,2247647,816,1537,4341300
99,48,35,2247599,829,1572,4308700
100,45,55,2247554,819,1627,4241300
101,53,51,2247501,821,1678,4497100
102,45,35,2247456,831,1713,4463500
103,59,47,2247397,843,1760,4233800
104,77,48,2247320,872,1808,4559600
105,71,43,2247249,900,1851,4392200
106,67,45,2247182,922,1896,4243600
107,56,56,2247126,922,1952,4383500
108,60,47,2247066,935,1999,4343000
109,67,51,2246999,951,2050,4646000
110,60,48,2246939,963,2098,4421300
111,54,46,2246885,971,2144,4227200
112,60,53,2246825,978,2197,4395500
113,62,60,2246763,980,2257,4502400
114,71,57,2246692,994,2314,4239000
115,74,44,2246618,1024,2358,4292400
116,76,48,2246542,1052,2406,4262900
117,66,53,2246476,1065,2459,4257700
118,79,53,2246397,1091,2512,4308300
119,59,51,2246338,1099,2563,4361400
120,69,52,2246269,1116,2615,4338000
121,65,49,2246204,1132,2664,4186800
