Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,2,0,2249993,7,0,5000900
1,1,0,2249992,8,0,4531200
2,0,1,2249992,7,1,4448100
3,3,0,2249989,10,1,4254300
4,3,0,2249986,13,1,4508800
5,5,1,2249981,17,2,4372800
6,5,0,2249976,22,2,4390900
7,1,2,2249975,21,4,4443400
8,4,2,2249971,23,6,4305400
9,9,2,2249962,30,8,4152700
10,7,2,2249955,35,10,4338100
11,7,1,2249948,41,11,4243400
12,4,0,2249944,45,11,4206100
13,9,1,2249935,53,12,4416100
14,6,2,2249929,57,14,4488600
15,4,6,2249925,55,20,4463400
16,7,2,2249918,60,22,4593900
17,12,2,2249906,70,24,4493700
18,2,3,2249904,69,27,4411200
19,3,7,2249901,65,34,4331600
20,4,0,2249897,69,34,4370700
21,7,4,2249890,72,38,4458700
22,9,3,2249881,78,41,4437200
23,6,3,2249875,81,44,4357300
24,12,4,2249863,89,48,4407700
25,9,5,2249854,93,53,4319200
26,11,4,2249843,100,57,4929900
27,13,6,2249830,107,63,4702000
28,8,4,2249822,111,67,4518700
29,7,6,2249815,112,73,4616500
30,8,7,2249807,113,80,4360700
31,4,4,2249803,113,84,4574000
32,7,11,2249796,109,95,4598900
33,14,3,2249782,120,98,4500200
34,19,7,2249763,132,105,4542300
35,12,8,2249751,136,113,4715500
36,15,2,2249736,149,115,4381600
37,15,7,2249721,157,122,4813700
38,19,6,2249702,170,128,4515700
39,19,2,2249683,187,130,4348100
40,19,11,2249664,195,141,4449900
41,21,13,2249643,203,154,4285100
42,31,12,2249612,222,166,4469400
43,18,14,2249594,226,180,4408800
44,14,13,2249580,227,193,4343700
45,20,10,2249560,237,203,4332100
46,16,16,2249544,237,219,4567000
47,17,12,2249527,242,231,4527600
48,24,10,2249503,256,241,4438000
49,20,15,2249483,261,256,4612100
50,23,9,2249460,275,265,4662500
51,19,12,2249441,282,277,4476900
52,20,15,2249421,287,292,4399600
53,17,9,2249404,295,301,4381000
54,31,22,2249373,304,323,4359000
55,36,14,2249337,326,337,4596200
56,26,16,2249311,336,353,4555500
57,33,10,2249278,359,363,4764200
58,37,15,2249241,381,378,4641200
59,29,16,2249212,394,394,4630500
60,38,23,2249174,409,417,4813500
61,30,18,2249144,421,435,5204000
62,26,24,2249118,423,459,5402800
63,35,24,2249083,434,483,4631800
64,37,28,2249046,443,511,4302600
65,35,24,2249011,454,535,4231000
66,29,17,2248982,466,552,4257900
67,40,26,2248942,480,578,4472400
68,39,19,2248903,500,597,4216600
69,38,25,2248865,513,622,4643600
70,38,27,2248827,524,649,4666700
71,36,30,2248791,530,679,4630700
72,41,29,2248750,542,708,4315100
73,37,19,2248713,560,727,4477400
74,33,28,2248680,565,755,4872200
75,23,23,2248657,565,778,4218200
76,40,33,2248617,572,811,4768300
77,46,19,2248571,599,830,4687800
78,42,30,2248529,611,860,4471700
79,52,35,2248477,628,895,4228400
80,43,43,2248434,628,938,4249900
81,41,32,2248393,637,970,5110000
82,43,35,2248350,645,1005,5015200
83,43,24,2248307,664,1029,4476700
84,52,27,2248255,689,1056,4584900
85,66,40,2248189,715,1096,4497600
86,48,23,2248141,740,1119,4467100
87,54,45,2248087,749,1164,4426200
88,50,30,2248037,769,1194,4925800
89,54,36,2247983,787,1230,4328300
90,51,34,2247932,804,1264,4575700
91,45,36,2247887,813,1300,4706700
92,48,48,2247839,813,1348,4701600
93,38,41,2247801,810,1389,4615300
94,63,39,2247738,834,1428,4649100
95,53,43,2247685,844,1471,4533000
96,59,34,2247626,869,1505,5045500
97,59,33,2247567,895,1538,4434600
98,64,43,2247503,916,1581,4449600
99,42,46,2247461,912,1627,4679500
100,43,60,2247418,895,1687,4534200
101,59,50,2247359,904,1737,4699100
102,54,38,2247305,920,1775,4786900
103,60,49,2247245,931,1824,4616200
104,70,49,2247175,952,1873,4610700
105,65,59,2247110,958,1932,4566300
106,73,41,2247037,990,1973,4541600
107,51,53,2246986,988,2026,4703100
108,57,52,2246929,993,2078,4639700
109,73,51,2246856,1015,2129,4719900
110,68,48,2246788,1035,2177,4845900
111,64,48,2246724,1051,2225,4493100
112,71,61,2246653,1061,2286,4617800
113,61,58,2246592,1064,2344,4374200
114,64,64,2246528,1064,2408,4722100
115,61,55,2246467,1070,2463,4579100
116,56,50,2246411,1076,2513,4568900
117,72,48,2246339,1100,2561,4500000
118,61,54,2246278,1107,2615,4369400
119,56,55,2246222,1108,2670,4831600
120,58,55,2246164,1111,2725,4313300
121,48,58,2246116,1101,2783,4413100
122,62,60,2246054,1103,2843,4396900
123,57,56,2245997,1104,2899,4639100
124,70,59,2245927,1115,2958,4682500
125,62,67,2245865,1110,3025,4613500
126,51,58,2245814,1103,3083,4597600
127,65,44,2245749,1124,3127,4556100
128,66,55,2245683,1135,3182,4738100
129,73,56,2245610,1152,3238,4634600
130,73,62,2245537,1163,3300,4662200
131,70,52,2245467,1181,3352,4558700
132,66,76,2245401,1171,3428,4498500
133,85,52,2245316,1204,3480,4220700
134,74,62,2245242,1216,3542,4597400
135,67,57,2245175,1226,3599,4410900
136,63,56,2245112,1233,3655,4513200
137,69,55,2245043,1247,3710,4669400
138,71,56,2244972,1262,3766,4536300
139,81,61,2244891,1282,3827,4869000
140,73,51,2244818,1304,3878,4790500
141,65,76,2244753,1293,3954,4770700
142,88,79,2244665,1302,4033,4552600
143,74,68,2244591,1308,4101,4345900
144,69,62,2244522,1315,4163,4786000
145,75,78,2244447,1312,4241,4462400
146,77,55,2244370,1334,4296,4352100
147,81,77,2244289,1338,4373,4792800
148,90,66,2244199,1362,4439,4946000
149,86,67,2244113,1381,4506,4442100
150,93,69,2244020,1405,4575,4683900
151,94,62,2243926,1437,4637,4349900
152,87,56,2243839,1468,4693,4713400
153,85,82,2243754,1471,4775,4346000
154,99,79,2243655,1491,4854,4605600
155,89,82,2243566,1498,4936,4243400
156,100,73,2243466,1525,5009,4308500
157,104,72,2243362,1557,5081,4580200
158,101,76,2243261,1582,5157,4449200
159,99,74,2243162,1607,5231,4330600
160,99,97,2243063,1609,5328,4486800
161,113,99,2242950,1623,5427,4817700
162,101,79,2242849,1645,5506,4808000
163,116,71,2242733,1690,5577,4312600
164,98,91,2242635,1697,5668,4793200
165,116,69,2242519,1744,5737,4598800
166,102,89,2242417,1757,5826,4547600
167,101,89,2242316,1769,5915,4554300
168,76,94,2242240,1751,6009,4300900
169,100,90,2242140,1761,6099,4244000
170,93,121,2242047,1733,6220,4642200
171,105,89,2241942,1749,6309,4272000
172,111,76,2241831,1784,6385,4696400
173,98,94,2241733,1788,6479,4227900
174,96,89,2241637,1795,6568,4457000
175,95,89,2241542,1801,6657,4308400
176,101,95,2241441,1807,6752,4151400
177,113,80,2241328,1840,6832,4834800
