Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
0,3,0,2249992,8,0,55023100
1,1,0,2249991,9,0,16710100
2,1,1,2249990,9,1,7676500
3,2,1,2249988,10,2,8278900
4,2,0,2249986,12,2,4420200
5,4,0,2249982,16,2,5131600
6,2,3,2249980,15,5,4509500
7,3,0,2249977,18,5,4578200
8,7,1,2249970,24,6,4560000
9,10,3,2249960,31,9,4528900
10,9,3,2249951,37,12,4541100
11,7,1,2249944,43,13,4778100
12,3,1,2249941,45,14,4692800
13,4,4,2249937,45,18,4731900
14,4,2,2249933,47,20,5001100
15,3,6,2249930,44,26,4654000
16,6,1,2249924,49,27,4561400
17,10,2,2249914,57,29,4521400
18,2,2,2249912,57,31,5103800
19,4,4,2249908,57,35,4543300
20,4,0,2249904,61,35,4604300
21,7,4,2249897,64,39,5010100
22,12,3,2249885,73,42,4983200
23,6,3,2249879,76,45,5165900
24,11,5,2249868,82,50,4624900
25,11,6,2249857,87,56,4566200
26,9,3,2249848,93,59,4633000
27,12,7,2249836,98,66,4480500
28,8,4,2249828,102,70,4517400
29,10,2,2249818,110,72,5038800
30,17,5,2249801,122,77,4504000
31,8,5,2249793,125,82,4455500
32,13,8,2249780,130,90,4858000
33,19,4,2249761,145,94,4614600
34,20,12,2249741,153,106,4509800
35,21,6,2249720,168,112,4441100
36,15,8,2249705,175,120,4487200
37,16,6,2249689,185,126,5085800
38,24,6,2249665,203,132,4799700
39,14,9,2249651,208,141,4667700
40,20,7,2249631,221,148,4817400
41,25,12,2249606,234,160,4955100
42,30,9,2249576,255,169,4804900
43,16,16,2249560,255,185,4939100
44,21,11,2249539,265,196,4812400
45,13,22,2249526,256,218,4908500
46,9,17,2249517,248,235,4500700
47,19,12,2249498,255,247,4540100
48,14,11,2249484,258,258,4389800
49,14,11,2249470,261,269,5065100
50,22,9,2249448,274,278,6891300
51,16,13,2249432,277,291,6843500
52,18,13,2249414,282,304,7484000
53,24,15,2249390,291,319,4884500
54,30,11,2249360,310,330,4443900
55,30,11,2249330,329,341,4374400
56,19,15,2249311,333,356,4325800
57,24,17,2249287,340,373,4443800
58,23,19,2249264,344,392,4447300
59,25,17,2249239,352,409,4330300
60,24,10,2249215,366,419,4332700
61,21,22,2249194,365,441,4441200
62,19,14,2249175,370,455,4542200
63,24,17,2249151,377,472,4727000
64,33,19,2249118,391,491,4437100
65,30,17,2249088,404,508,4476800
66,24,20,2249064,408,528,4392900
67,29,18,2249035,419,546,4330200
68,27,25,2249008,421,571,4239000
69,27,29,2248981,419,600,4857200
70,24,20,2248957,423,620,4499500
71,31,33,2248926,421,653,4455000
72,30,14,2248896,437,667,4401200
73,23,17,2248873,443,684,4364100
74,25,18,2248848,450,702,4416800
75,35,30,2248813,455,732,4855900
76,25,27,2248788,453,759,4526200
77,35,22,2248753,466,781,4559100
78,35,22,2248718,479,803,4582500
79,34,28,2248684,485,831,4922100
80,31,24,2248653,492,855,4676700
81,43,29,2248610,506,884,4621600
82,39,29,2248571,516,913,4258400
83,43,26,2248528,533,939,4569900
84,40,30,2248488,543,969,4337100
85,47,33,2248441,557,1002,4711300
86,36,25,2248405,568,1027,4411100
87,46,35,2248359,579,1062,4651500
88,42,27,2248317,594,1089,4633900
89,36,38,2248281,592,1127,4805900
90,46,34,2248235,604,1161,4545700
91,54,29,2248181,629,1190,4264700
92,39,32,2248142,636,1222,4244000
93,45,29,2248097,652,1251,4684800
94,41,31,2248056,662,1282,4486400
95,42,31,2248014,673,1313,4811800
96,45,32,2247969,686,1345,4564000
97,54,41,2247915,699,1386,4356000
98,38,37,2247877,700,1423,4372900
99,44,33,2247833,711,1456,4596100
100,41,33,2247792,719,1489,4713900
101,55,39,2247737,735,1528,4458900
102,56,27,2247681,764,1555,4880800
103,41,42,2247640,763,1597,4625700
104,59,44,2247581,778,1641,4647600
105,49,46,2247532,781,1687,4851800
106,68,49,2247464,800,1736,4697000
107,60,38,2247404,822,1774,4519500
108,64,42,2247340,844,1816,4931500
109,53,42,2247287,855,1858,4525000
110,59,36,2247228,878,1894,4445500
111,69,44,2247159,903,1938,4656200
112,60,53,2247099,910,1991,4259600
113,58,56,2247041,912,2047,4268100
114,57,57,2246984,912,2104,4167400
115,57,33,2246927,936,2137,4603600
116,43,34,2246884,945,2171,4601800
117,48,39,2246836,954,2210,4820800
118,65,50,2246771,969,2260,4270500
119,60,42,2246711,987,2302,4689100
120,48,44,2246663,991,2346,4407800
121,66,51,2246597,1006,2397,4461500
122,54,47,2246543,1013,2444,4534600
123,59,48,2246484,1024,2492,5181800
124,72,54,2246412,1042,2546,4557400
125,73,66,2246339,1049,2612,4893800
126,56,53,2246283,1052,2665,4392200
127,60,61,2246223,1051,2726,4549300
128,67,56,2246156,1062,2782,4600900
129,67,47,2246089,1082,2829,4461000
130,54,66,2246035,1070,2895,4421100
131,61,56,2245974,1075,2951,4548500
132,61,54,2245913,1082,3005,4761300
133,74,66,2245839,1090,3071,4603200
134,62,66,2245777,1086,3137,4426300
135,64,39,2245713,1111,3176,4364200
136,52,41,2245661,1122,3217,4771000
137,62,49,2245599,1135,3266,4567300
138,81,52,2245518,1164,3318,4687100
139,65,59,2245453,1170,3377,4516500
140,62,55,2245391,1177,3432,4454300
141,65,63,2245326,1179,3495,4353100
142,85,61,2245241,1203,3556,4426400
143,78,50,2245163,1231,3606,4420200
144,65,54,2245098,1242,3660,4449100
145,72,61,2245026,1253,3721,4846200
146,66,60,2244960,1259,3781,4261800
147,72,72,2244888,1259,3853,4495700
148,69,68,2244819,1260,3921,4442800
149,76,61,2244743,1275,3982,4435600
150,70,62,2244673,1283,4044,4909800
151,74,58,2244599,1299,4102,4745500
152,80,67,2244519,1312,4169,4471600
153,85,63,2244434,1334,4232,4246600
154,84,78,2244350,1340,4310,4497000
155,88,73,2244262,1355,4383,4456000
156,75,55,2244187,1375,4438,4418100
157,95,70,2244092,1400,4508,4393600
158,84,70,2244008,1414,4578,4769900
159,82,66,2243926,1430,4644,4412000
160,83,68,2243843,1445,4712,4399100
161,105,77,2243738,1473,4789,4721700
162,94,69,2243644,1498,4858,4544000
163,103,75,2243541,1526,4933,4311300
164,102,85,2243439,1543,5018,4524900
165,93,68,2243346,1568,5086,4592000
166,86,84,2243260,1570,5170,4452800
167,109,72,2243151,1607,5242,4412500
168,86,63,2243065,1630,5305,4503500
169,87,81,2242978,1636,5386,4593000
170,98,91,2242880,1643,5477,4550200
171,100,76,2242780,1667,5553,4987300
172,87,78,2242693,1676,5631,4629300
173,102,75,2242591,1703,5706,4379400
174,93,85,2242498,1711,5791,4524100
175,94,80,2242404,1725,5871,4535700
176,103,99,2242301,1729,5970,4259100
177,107,84,2242194,1752,6054,4460600
178,87,57,2242107,1782,6111,4280000
179,108,95,2241999,1795,6206,4765300
180,99,98,2241900,1796,6304,4626600
181,102,97,2241798,1801,6401,4610200
182,92,71,2241706,1822,6472,4992700
183,125,105,2241581,1842,6577,4324800
184,95,85,2241486,1852,6662,4584800
185,104,88,2241382,1868,6750,5013300
186,109,86,2241273,1891,6836,4510700
187,102,101,2241171,1892,6937,4433900
188,118,84,2241053,1926,7021,4531200
189,111,119,2240942,1918,7140,4490700
190,114,109,2240828,1923,7249,4398300
191,136,85,2240692,1974,7334,4779100
192,112,112,2240580,1974,7446,4583800
193,116,118,2240464,1972,7564,4351700
194,112,87,2240352,1997,7651,4477200
195,125,94,2240227,2028,7745,4351200
196,136,103,2240091,2061,7848,4298500
197,111,117,2239980,2055,7965,4723800
198,136,112,2239844,2079,8077,4470800
199,106,97,2239738,2088,8174,4607000
200,139,121,2239599,2106,8295,5013500
201,140,116,2239459,2130,8411,4876200
202,111,108,2239348,2133,8519,4931600
203,118,126,2239230,2125,8645,4458900
204,108,112,2239122,2121,8757,4618700
205,116,99,2239006,2138,8856,5011200
206,139,100,2238867,2177,8956,4503400
207,119,118,2238748,2178,9074,4479400
208,131,122,2238617,2187,9196,4625300
209,122,100,2238495,2209,9296,4474500
210,131,112,2238364,2228,9408,5092400
211,129,129,2238235,2228,9537,4575000
212,131,124,2238104,2235,9661,4690800
213,135,103,2237969,2267,9764,4518300
214,132,116,2237837,2283,9880,4635000
215,132,108,2237705,2307,9988,4452000
216,145,104,2237560,2348,10092,4432100
217,136,128,2237424,2356,10220,4567000
218,140,128,2237284,2368,10348,4445700
219,130,115,2237154,2383,10463,4411900
220,130,117,2237024,2396,10580,4405700
221,137,114,2236887,2419,10694,4447600
222,150,120,2236737,2449,10814,4768100
223,140,132,2236597,2457,10946,4601600
224,157,101,2236440,2513,11047,4659500
225,137,133,2236303,2517,11180,4683200
226,141,122,2236162,2536,11302,4765100
227,146,142,2236016,2540,11444,4442900
228,147,140,2235869,2547,11584,4555900
229,127,142,2235742,2532,11726,4870500
230,122,136,2235620,2518,11862,4568300
231,131,132,2235489,2517,11994,4497000
232,152,123,2235337,2546,12117,4719700
233,131,133,2235206,2544,12250,4522600
234,129,112,2235077,2561,12362,5018500
235,142,123,2234935,2580,12485,4799000
236,148,151,2234787,2577,12636,4543500
237,145,135,2234642,2587,12771,4963600
238,117,148,2234525,2556,12919,4516700
239,127,121,2234398,2562,13040,4724000
240,129,124,2234269,2567,13164,4463600
241,129,115,2234140,2581,13279,4614900
242,145,131,2233995,2595,13410,4824400
243,166,121,2233829,2640,13531,4606400
244,131,131,2233698,2640,13662,4371200
245,148,145,2233550,2643,13807,4386200
246,151,115,2233399,2679,13922,4401600
247,146,124,2233253,2701,14046,4887900
248,137,138,2233116,2700,14184,4550500
249,138,137,2232978,2701,14321,4401700
250,143,152,2232835,2692,14473,4505800
251,145,123,2232690,2714,14596,4326500
252,154,127,2232536,2741,14723,4565800
253,152,138,2232384,2755,14861,4490900
254,134,153,2232250,2736,15014,4590100
255,152,144,2232098,2744,15158,4813600
256,169,132,2231929,2781,15290,4759600
257,176,142,2231753,2815,15432,4517000
258,155,157,2231598,2813,15589,4556800
259,153,128,2231445,2838,15717,4346800
260,181,135,2231264,2884,15852,4637900
261,180,140,2231084,2924,15992,4383100
262,173,165,2230911,2932,16157,4454500
263,198,151,2230713,2979,16308,4987000
264,163,161,2230550,2981,16469,4278000
265,170,146,2230380,3005,16615,4604800
266,165,149,2230215,3021,16764,4279500
267,164,144,2230051,3041,16908,4533400
268,191,134,2229860,3098,17042,4558700
269,165,146,2229695,3117,17188,4325800
270,167,158,2229528,3126,17346,4580200
271,168,161,2229360,3133,17507,4435800
272,170,172,2229190,3131,17679,4454700
273,165,145,2229025,3151,17824,4365800
274,175,148,2228850,3178,17972,4536000
275,187,175,2228663,3190,18147,4812200
276,165,153,2228498,3202,18300,4694500
277,174,162,2228324,3214,18462,4753800
278,163,149,2228161,3228,18611,4995700
279,161,155,2228000,3234,18766,4670300
280,154,151,2227846,3237,18917,4526800
281,207,172,2227639,3272,19089,4588300
